"","SITE_ID","LAT_DD83","LON_DD83","ECO_TYPE"
"3535","NLA_3535",42.9599,-104.1753,"River/Stream"
"3536","NLA_3536",35.733,-78.9709,"River/Stream"
"3537","NLA_3537",43.3128,-72.7701,"River/Stream"
"3538","NLA_3538",41.4211,-71.7953,"River/Stream"
"3539","NLA_3539",39.4214,-98.047,"River/Stream"
"3540","NLA_3540",34.8525,-94.6172,"River/Stream"
"3541","NLA_3541",36.9047,-86.3936,"River/Stream"
"3542","NLA_3542",44.4921,-95.8726,"River/Stream"
"3543","NLA_3543",35.6332,-79.536,"River/Stream"
"3544","NLA_3544",46.7512,-102.3682,"River/Stream"
"3545","NLA_3545",42.9527,-71.9421,"River/Stream"
"3546","NLA_3546",40.3137,-87.2705,"River/Stream"
"3547","NLA_3547",38.4076,-109.3973,"River/Stream"
"3548","NLA_3548",39.7115,-94.1573,"River/Stream"
"3549","NLA_3549",37.1619,-88.7141,"River/Stream"
"3550","NLA_3550",37.2566,-87.5964,"River/Stream"
"3551","NLA_3551",42.9676,-72.8092,"River/Stream"
"3552","NLA_3552",34.067,-94.9053,"River/Stream"
"3553","NLA_3553",40.1308,-105.7674,"River/Stream"
"3554","NLA_3554",39.0362,-98.2307,"River/Stream"
"3555","NLA_3555",42.6968,-97.7877,"River/Stream"
"3556","NLA_3556",41.8835,-115.4309,"River/Stream"
"3557","NLA_3557",42.6364,-82.5895,"River/Stream"
"3558","NLA_3558",41.3809,-72.7803,"River/Stream"
"3559","NLA_3559",43.3296,-72.7984,"River/Stream"
"3560","NLA_3560",44.8993,-112.2601,"River/Stream"
"3561","NLA_3561",37.9501,-89.427,"River/Stream"
"3562","NLA_3562",31.4931,-94.832,"River/Stream"
"3563","NLA_3563",40.0218,-95.2643,"River/Stream"
"3564","NLA_3564",39.7216,-83.8809,"River/Stream"
"3565","NLA_3565",43.5206,-93.0027,"River/Stream"
"3566","NLA_3566",41.6836,-79.3751,"River/Stream"
"3567","NLA_3567",44.9059,-96.317,"River/Stream"
"3568","NLA_3568",40.7002,-74.7878,"River/Stream"
"3569","NLA_3569",44.8037,-105.3685,"River/Stream"
"3570","NLA_3570",42.9011,-112.505,"River/Stream"
"3571","NLA_3571",38.7142,-87.5938,"River/Stream"
"3572","NLA_3572",41.8337,-79.1731,"River/Stream"
"3573","NLA_3573",37.5863,-86.6197,"River/Stream"
"3574","NLA_3574",39.7857,-110.1786,"River/Stream"
"3575","NLA_3575",35.4398,-78.0257,"River/Stream"
"3576","NLA_3576",44.0742,-105.2546,"River/Stream"
"3577","NLA_3577",43.1466,-112.4308,"River/Stream"
"3578","NLA_3578",43.62,-111.6627,"River/Stream"
"3579","NLA_3579",42.7964,-75.8643,"River/Stream"
"3580","NLA_3580",44.4074,-111.584,"River/Stream"
"3581","NLA_3581",36.2594,-77.8821,"River/Stream"
"3582","NLA_3582",40.1952,-96.2286,"River/Stream"
"3583","NLA_3583",45.5644,-123.5731,"River/Stream"
"3584","NLA_3584",37.0867,-83.6024,"River/Stream"
"3585","NLA_3585",34.1947,-95.8476,"River/Stream"
"3586","NLA_3586",43.0142,-114.2107,"River/Stream"
"3587","NLA_3587",44.292,-94.4218,"River/Stream"
"3588","NLA_3588",36.6813,-84.702,"River/Stream"
"3589","NLA_3589",33.9952,-93.3872,"River/Stream"
"3590","NLA_3590",33.8791,-95.9129,"River/Stream"
"3591","NLA_3591",34.7561,-96.383,"River/Stream"
"3592","NLA_3592",43.9105,-85.8296,"River/Stream"
"3593","NLA_3593",38.6493,-75.5896,"River/Stream"
"3594","NLA_3594",44.9489,-91.1238,"River/Stream"
"3595","NLA_3595",43.9146,-72.4578,"River/Stream"
"3596","NLA_3596",44.7984,-122.4811,"River/Stream"
"3597","NLA_3597",43.1647,-76.2583,"River/Stream"
"3598","NLA_3598",44.0172,-85.7516,"River/Stream"
"3599","NLA_3599",37.8398,-80.1225,"River/Stream"
"3600","NLA_3600",45.5615,-107.4351,"River/Stream"
"3601","NLA_3601",28.8909,-97.1356,"River/Stream"
"3602","NLA_3602",44.6697,-94.4561,"River/Stream"
"3603","NLA_3603",47.0916,-120.5538,"River/Stream"
"3604","NLA_3604",36.4717,-76.9435,"River/Stream"
"3605","NLA_3605",43.1256,-75.5838,"River/Stream"
"3606","NLA_3606",44.2185,-72.26,"River/Stream"
"3607","NLA_3607",39.2661,-87.7,"River/Stream"
"3608","NLA_3608",37.5641,-82.4518,"River/Stream"
"3609","NLA_3609",43.6874,-71.619,"River/Stream"
"3610","NLA_3610",33.6359,-93.9064,"River/Stream"
"3611","NLA_3611",36.5438,-76.8903,"River/Stream"
"3612","NLA_3612",37.0428,-84.0466,"River/Stream"
"3613","NLA_3613",42.7674,-77.8388,"River/Stream"
"3614","NLA_3614",36.7669,-89.0817,"River/Stream"
"3615","NLA_3615",39.1981,-75.5755,"River/Stream"
"3616","NLA_3616",43.2484,-78.2388,"River/Stream"
"3617","NLA_3617",41.3849,-75.8054,"River/Stream"
"3618","NLA_3618",46.7146,-87.8418,"River/Stream"
"3619","NLA_3619",44.2429,-93.6267,"River/Stream"
"3620","NLA_3620",43.9283,-89.903,"River/Stream"
"3621","NLA_3621",43.841,-122.8208,"River/Stream"
"3622","NLA_3622",42.9787,-77.5953,"River/Stream"
"3623","NLA_3623",36.7954,-91.334,"River/Stream"
"3624","NLA_3624",39.8955,-98.1939,"River/Stream"
"3625","NLA_3625",33.7837,-96.1715,"River/Stream"
"3626","NLA_3626",44.6849,-98.2968,"River/Stream"
"3627","NLA_3627",30.8392,-96.7231,"River/Stream"
"3628","NLA_3628",42.7567,-72.4634,"River/Stream"
"3629","NLA_3629",42.5025,-108.2566,"River/Stream"
"3630","NLA_3630",35.5103,-91.9289,"River/Stream"
"3631","NLA_3631",37.1488,-91.4489,"River/Stream"
"3632","NLA_3632",44.3871,-114.2643,"River/Stream"
"3633","NLA_3633",42.8564,-123.1434,"River/Stream"
"3634","NLA_3634",42.723,-88.3111,"River/Stream"
"3635","NLA_3635",31.1262,-96.2469,"River/Stream"
"3636","NLA_3636",48.946,-114.0254,"River/Stream"
"3637","NLA_3637",37.2554,-109.6218,"River/Stream"
"3638","NLA_3638",36.8655,-92.4571,"River/Stream"
"3639","NLA_3639",46.0753,-110.0509,"River/Stream"
"3640","NLA_3640",41.46,-77.5098,"River/Stream"
"3641","NLA_3641",45.8495,-87.1105,"River/Stream"
"3642","NLA_3642",42.951,-90.349,"River/Stream"
"3643","NLA_3643",42.9344,-110.7209,"River/Stream"
"3644","NLA_3644",42.6028,-78.1951,"River/Stream"
"3645","NLA_3645",35.7972,-76.6377,"River/Stream"
"3646","NLA_3646",45.3167,-114.4641,"River/Stream"
"3647","NLA_3647",44.6854,-114.0657,"River/Stream"
"3648","NLA_3648",45.1862,-113.8928,"River/Stream"
"3649","NLA_3649",44.3552,-110.514,"River/Stream"
"3650","NLA_3650",40.9297,-78.2601,"River/Stream"
"3651","NLA_3651",40.7803,-80.3211,"River/Stream"
"3652","NLA_3652",39.1362,-96.7826,"River/Stream"
"3653","NLA_3653",36.9234,-89.0093,"River/Stream"
"3654","NLA_3654",43.9306,-116.1794,"River/Stream"
"3655","NLA_3655",43.5586,-110.2491,"River/Stream"
"3656","NLA_3656",43.1383,-110.3885,"River/Stream"
"3657","NLA_3657",43.864,-116.9933,"River/Stream"
"3658","NLA_3658",39.5577,-97.2121,"River/Stream"
"3659","NLA_3659",39.0166,-97.4809,"River/Stream"
"3660","NLA_3660",44.2364,-92.3252,"River/Stream"
"3661","NLA_3661",47.9907,-123.5023,"River/Stream"
"3662","NLA_3662",36.8776,-88.4116,"River/Stream"
"3663","NLA_3663",41.6995,-72.525,"River/Stream"
"3664","NLA_3664",36.1023,-91.6197,"River/Stream"
"3665","NLA_3665",43.967,-91.242,"River/Stream"
"3666","NLA_3666",45.8092,-112.3638,"River/Stream"
"3667","NLA_3667",42.9796,-111.0067,"River/Stream"
"3668","NLA_3668",45.1551,-102.7526,"River/Stream"
"3669","NLA_3669",38.5716,-75.6743,"River/Stream"
"3670","NLA_3670",43.8114,-92.0954,"River/Stream"
"3671","NLA_3671",45.9937,-113.0349,"River/Stream"
"3672","NLA_3672",43.5631,-91.7317,"River/Stream"
"3673","NLA_3673",42.0348,-77.5521,"River/Stream"
"3674","NLA_3674",42.4547,-78.4809,"River/Stream"
"3675","NLA_3675",36.9366,-80.7462,"River/Stream"
"3676","NLA_3676",37.4436,-98.7788,"River/Stream"
"3677","NLA_3677",32.2973,-84.05,"River/Stream"
"3678","NLA_3678",45.4622,-122.9433,"River/Stream"
"3679","NLA_3679",41.6558,-76.7847,"River/Stream"
"3680","NLA_3680",37.8479,-97.149,"River/Stream"
"3681","NLA_3681",41.6115,-73.4465,"River/Stream"
"3682","NLA_3682",46.8454,-111.1383,"River/Stream"
"3683","NLA_3683",42.3167,-75.9438,"River/Stream"
"3684","NLA_3684",32.6366,-99.6678,"River/Stream"
"3685","NLA_3685",31.1525,-92.809,"River/Stream"
"3686","NLA_3686",46.9941,-121.9245,"River/Stream"
"3687","NLA_3687",43.8395,-71.8992,"River/Stream"
"3688","NLA_3688",32.4034,-84.8484,"River/Stream"
"3689","NLA_3689",35.1205,-90.0906,"River/Stream"
"3690","NLA_3690",41.6481,-75.7861,"River/Stream"
"3691","NLA_3691",36.8622,-80.9862,"River/Stream"
"3692","NLA_3692",32.7863,-98.1931,"River/Stream"
"3693","NLA_3693",47.152,-121.7035,"River/Stream"
"3694","NLA_3694",35.6018,-89.9021,"River/Stream"
"3695","NLA_3695",43.276,-111.2419,"River/Stream"
"3696","NLA_3696",38.9261,-88.556,"River/Stream"
"3697","NLA_3697",42.7412,-112.2166,"River/Stream"
"3698","NLA_3698",42.0837,-76.2919,"River/Stream"
"3699","NLA_3699",42.9496,-74.3836,"River/Stream"
"3700","NLA_3700",37.1379,-77.5003,"River/Stream"
"3701","NLA_3701",35.6438,-81.7448,"River/Stream"
"3702","NLA_3702",40.8122,-74.6071,"River/Stream"
"3703","NLA_3703",38.6127,-109.5584,"River/Stream"
"3704","NLA_3704",48.3454,-118.2804,"River/Stream"
"3705","NLA_3705",31.7148,-98.0187,"River/Stream"
"3706","NLA_3706",42.9783,-74.8222,"River/Stream"
"3707","NLA_3707",46.8995,-122.03,"River/Stream"
"3708","NLA_3708",41.4656,-80.0024,"River/Stream"
"3709","NLA_3709",47.3463,-114.7239,"River/Stream"
"3710","NLA_3710",35.3551,-83.0247,"River/Stream"
"3711","NLA_3711",41.7945,-71.6706,"River/Stream"
"3712","NLA_3712",42.9356,-74.1945,"River/Stream"
"3713","NLA_3713",42.5691,-79.1358,"River/Stream"
"3714","NLA_3714",43.6927,-72.2766,"River/Stream"
"3715","NLA_3715",39.9901,-95.6291,"River/Stream"
"3716","NLA_3716",41.6247,-79.0336,"River/Stream"
"3717","NLA_3717",38.7615,-109.3237,"River/Stream"
"3718","NLA_3718",38.1234,-83.5538,"River/Stream"
"3719","NLA_3719",47.5398,-115.0797,"River/Stream"
"3720","NLA_3720",37.4425,-86.5617,"River/Stream"
"3721","NLA_3721",48.0872,-118.6916,"River/Stream"
"3722","NLA_3722",42.5443,-74.9516,"River/Stream"
"3723","NLA_3723",42.766,-85.2982,"River/Stream"
"3724","NLA_3724",41.4798,-78.0697,"River/Stream"
"3725","NLA_3725",42.3999,-79.4419,"River/Stream"
"3726","NLA_3726",48.2899,-121.5559,"River/Stream"
"3727","NLA_3727",42.9761,-90.9914,"River/Stream"
"3728","NLA_3728",31.3368,-96.9726,"River/Stream"
"3729","NLA_3729",39.0898,-109.1016,"River/Stream"
"3730","NLA_3730",39.3423,-92.8118,"River/Stream"
"3731","NLA_3731",35.3187,-82.0173,"River/Stream"
"3732","NLA_3732",41.1567,-81.048,"River/Stream"
"3733","NLA_3733",46.967,-121.092,"River/Stream"
"3734","NLA_3734",42.6136,-74.0887,"River/Stream"
"3735","NLA_3735",45.9285,-121.1279,"River/Stream"
"3736","NLA_3736",35.7157,-81.8452,"River/Stream"
"3737","NLA_3737",44.1692,-123.1351,"River/Stream"
"3738","NLA_3738",37.2097,-95.5454,"River/Stream"
"3739","NLA_3739",48.9929,-116.5348,"River/Stream"
"3740","NLA_3740",36.2739,-81.871,"River/Stream"
"3741","NLA_3741",33.5433,-83.5093,"River/Stream"
"3742","NLA_3742",31.5906,-98.1271,"River/Stream"
"3743","NLA_3743",35.987,-94.9159,"River/Stream"
"3744","NLA_3744",38.2814,-91.3765,"River/Stream"
"3745","NLA_3745",37.4606,-95.3574,"River/Stream"
"3746","NLA_3746",44.8909,-96.4976,"River/Stream"
"3747","NLA_3747",41.92,-71.5304,"River/Stream"
"3748","NLA_3748",42.0128,-75.7795,"River/Stream"
"3749","NLA_3749",33.9256,-85.3471,"River/Stream"
"3750","NLA_3750",43.7432,-122.5027,"River/Stream"
"3751","NLA_3751",38.9294,-77.8737,"River/Stream"
"3752","NLA_3752",33.2233,-86.8881,"River/Stream"
"3753","NLA_3753",45.8482,-92.0513,"River/Stream"
"3754","NLA_3754",45.1266,-110.8041,"River/Stream"
"3755","NLA_3755",47.0669,-117.9593,"River/Stream"
"3756","NLA_3756",42.0449,-118.4328,"River/Stream"
"3757","NLA_3757",35.0824,-79.5895,"River/Stream"
"3758","NLA_3758",43.9647,-122.9824,"River/Stream"
"3759","NLA_3759",31.3788,-98.7794,"River/Stream"
"3760","NLA_3760",37.8833,-90.5444,"River/Stream"
"3761","NLA_3761",32.2536,-87.0095,"River/Stream"
"3762","NLA_3762",37.1082,-107.0449,"River/Stream"
"3763","NLA_3763",42.101,-75.9159,"River/Stream"
"3764","NLA_3764",37.0711,-107.6141,"River/Stream"
"3765","NLA_3765",45.9316,-123.1639,"River/Stream"
"3766","NLA_3766",45.2772,-123.7643,"River/Stream"
"3767","NLA_3767",42.5537,-73.825,"River/Stream"
"3768","NLA_3768",41.6021,-71.7203,"River/Stream"
"3769","NLA_3769",42.316,-74.3265,"River/Stream"
"3770","NLA_3770",44.4367,-89.2224,"River/Stream"
"3771","NLA_3771",38.4025,-96.749,"River/Stream"
"3772","NLA_3772",38.7693,-106.4589,"River/Stream"
"3773","NLA_3773",38.9005,-93.9775,"River/Stream"
"3774","NLA_3774",42.288,-75.4815,"River/Stream"
"3775","NLA_3775",38.5696,-106.9425,"River/Stream"
"3776","NLA_3776",34.397,-91.5305,"River/Stream"
"3777","NLA_3777",39.33,-82.2682,"River/Stream"
"3778","NLA_3778",37.8817,-95.676,"River/Stream"
"3779","NLA_3779",38.7744,-78.3884,"River/Stream"
"3780","NLA_3780",33.6222,-110.9257,"River/Stream"
"3781","NLA_3781",41.4971,-71.4893,"River/Stream"
"3782","NLA_3782",45.2853,-88.7209,"River/Stream"
"3783","NLA_3783",44.1628,-71.0943,"River/Stream"
"3784","NLA_3784",46.8951,-113.8148,"River/Stream"
"3785","NLA_3785",31.9415,-95.8736,"River/Stream"
"3786","NLA_3786",33.1963,-93.3931,"River/Stream"
"3787","NLA_3787",47.2514,-122.2432,"River/Stream"
"3788","NLA_3788",35.3521,-81.3296,"River/Stream"
"3789","NLA_3789",39.4258,-106.4124,"River/Stream"
"3790","NLA_3790",41.2926,-74.4755,"River/Stream"
"3791","NLA_3791",41.9715,-75.7488,"River/Stream"
"3792","NLA_3792",37.8312,-77.1222,"River/Stream"
"3793","NLA_3793",45.0113,-89.3081,"River/Stream"
"3794","NLA_3794",36.5111,-88.6758,"River/Stream"
"3795","NLA_3795",34.7425,-77.0222,"River/Stream"
"3796","NLA_3796",42.2052,-73.3509,"River/Stream"
"3797","NLA_3797",42.5342,-71.3009,"River/Stream"
"3798","NLA_3798",33.5528,-82.7369,"River/Stream"
"3799","NLA_3799",42.5753,-72.7066,"River/Stream"
"3800","NLA_3800",34.6743,-85.4874,"River/Stream"
"3801","NLA_3801",33.6684,-114.5313,"River/Stream"
"3802","NLA_3802",31.5147,-110.1282,"River/Stream"
"3803","NLA_3803",33.2964,-109.1921,"River/Stream"
"3804","NLA_3804",35.8886,-105.448,"River/Stream"
"3805","NLA_3805",34.9354,-100.6965,"River/Stream"
"3806","NLA_3806",35.2741,-100.7662,"River/Stream"
"3807","NLA_3807",36.4193,-109.1022,"River/Stream"
"3808","NLA_3808",27.3215,-80.5794,"River/Stream"
"3809","NLA_3809",30.7611,-86.2643,"River/Stream"
"3810","NLA_3810",32.1258,-82.1911,"River/Stream"
"3811","NLA_3811",34.8029,-104.6276,"River/Stream"
"3812","NLA_3812",36.701,-110.5256,"River/Stream"
"3813","NLA_3813",36.7281,-110.5395,"River/Stream"
"3814","NLA_3814",36.8397,-110.6755,"River/Stream"
"3815","NLA_3815",35.3909,-101.8318,"River/Stream"
"3816","NLA_3816",35.3899,-105.9688,"River/Stream"
"3817","NLA_3817",30.7614,-81.9674,"River/Stream"
"3818","NLA_3818",27.4121,-81.1412,"River/Stream"
"3819","NLA_3819",31.2262,-88.7918,"River/Stream"
"3820","NLA_3820",35.7171,-105.4943,"River/Stream"
"3821","NLA_3821",33.3061,-100.5327,"River/Stream"
"3822","NLA_3822",33.0522,-100.7694,"River/Stream"
"3823","NLA_3823",32.2696,-89.1057,"River/Stream"
"3824","NLA_3824",30.587,-84.3573,"River/Stream"
"3825","NLA_3825",32.2805,-97.9706,"River/Stream"
"3826","NLA_3826",30.5189,-87.2978,"River/Stream"
"3827","NLA_3827",30.2606,-95.0936,"River/Stream"
"3828","NLA_3828",37.0378,-95.0809,"River/Stream"
"3829","NLA_3829",36.067,-104.3721,"River/Stream"
"3830","NLA_3830",35.8127,-104.906,"River/Stream"
"3831","NLA_3831",33.9308,-117.594,"River/Stream"
"3832","NLA_3832",42.6242,-103.7173,"River/Stream"
"3833","NLA_3833",42.7653,-103.927,"River/Stream"
"3834","NLA_3834",31.6554,-86.7159,"River/Stream"
"3835","NLA_3835",37.1793,-113.3778,"River/Stream"
"3836","NLA_3836",29.8314,-82.6641,"River/Stream"
"3837","NLA_3837",31.3405,-81.4849,"River/Stream"
"3838","NLA_3838",36.5884,-103.3149,"River/Stream"
"3839","NLA_3839",26.625,-80.1623,"River/Stream"
"3840","NLA_3840",42.6978,-103.5673,"River/Stream"
"3841","NLA_3841",29.4083,-99.3271,"River/Stream"
"3842","NLA_3842",33.3718,-88.9962,"River/Stream"
"3843","NLA_3843",36.4812,-105.0151,"River/Stream"
"3844","NLA_3844",36.2215,-103.8507,"River/Stream"
"3845","NLA_3845",41.8569,-101.0982,"River/Stream"
"3846","NLA_3846",33.5095,-90.4146,"River/Stream"
"3847","NLA_3847",31.2101,-100.462,"River/Stream"
"3848","NLA_3848",30.0174,-81.9716,"River/Stream"
"3849","NLA_3849",34.3543,-106.8532,"River/Stream"
"3850","NLA_3850",33.0974,-85.8459,"River/Stream"
"3851","NLA_3851",38.9728,-121.2915,"River/Stream"
"3852","NLA_3852",33.5514,-107.5537,"River/Stream"
"3853","NLA_3853",37.7732,-82.3232,"River/Stream"
"3854","NLA_3854",36.5749,-106.0472,"River/Stream"
"3855","NLA_3855",33.233,-98.9074,"River/Stream"
"3856","NLA_3856",33.8751,-84.449,"River/Stream"
"3857","NLA_3857",39.1447,-120.4665,"River/Stream"
"3858","NLA_3858",31.2227,-84.4681,"River/Stream"
"3859","NLA_3859",38.5973,-122.5984,"River/Stream"
"3860","NLA_3860",30.2142,-85.1115,"River/Stream"
"3861","NLA_3861",34.7502,-106.7425,"River/Stream"
"3862","NLA_3862",36.7505,-108.4182,"River/Stream"
"3863","NLA_3863",33.2042,-97.8054,"River/Stream"
"3864","NLA_3864",34.5192,-84.5908,"River/Stream"
"3865","NLA_3865",34.2461,-84.686,"River/Stream"
"3866","NLA_3866",32.4654,-81.0389,"River/Stream"
"3867","NLA_3867",32.6848,-81.0511,"River/Stream"
"3868","NLA_3868",35.0258,-97.3541,"River/Stream"
"3869","NLA_3869",38.8943,-93.0218,"River/Stream"
"3870","NLA_3870",46.5506,-101.705,"River/Stream"
"3871","NLA_3871",32.7238,-80.4956,"River/Stream"
"3872","NLA_3872",37.1144,-119.1693,"River/Stream"
"3873","NLA_3873",39.2489,-77.8141,"River/Stream"
"3874","NLA_3874",34.851,-97.9106,"River/Stream"
"3875","NLA_3875",31.5512,-91.8055,"River/Stream"
"3876","NLA_3876",46.9724,-95.0559,"River/Stream"
"3877","NLA_3877",29.612,-104.4674,"River/Stream"
"3878","NLA_3878",38.2401,-91.8041,"River/Stream"
"3879","NLA_3879",38.1825,-120.701,"River/Stream"
"3880","NLA_3880",31.8815,-109.2165,"River/Stream"
"3881","NLA_3881",38.7323,-120.4784,"River/Stream"
"3882","NLA_3882",47.3073,-93.832,"River/Stream"
"3883","NLA_3883",38.0933,-91.1397,"River/Stream"
"3884","NLA_3884",46.6159,-102.0195,"River/Stream"
"3885","NLA_3885",29.0262,-103.3128,"River/Stream"
"3886","NLA_3886",42.8064,-124.3894,"River/Stream"
"3887","NLA_3887",26.6682,-81.9896,"River/Stream"
"3888","NLA_3888",42.7262,-124.2711,"River/Stream"
"3889","NLA_3889",34.3282,-79.32,"River/Stream"
"3890","NLA_3890",38.6962,-104.7115,"River/Stream"
"3891","NLA_3891",41.0234,-78.9057,"River/Stream"
"3892","NLA_3892",38.1522,-121.2841,"River/Stream"
"3893","NLA_3893",32.9817,-89.3832,"River/Stream"
"3894","NLA_3894",35.2867,-95.2632,"River/Stream"
"3895","NLA_3895",38.6501,-80.7615,"River/Stream"
"3896","NLA_3896",34.3293,-79.0364,"River/Stream"
"3897","NLA_3897",43.0089,-91.8747,"River/Stream"
"3898","NLA_3898",38.3501,-104.6111,"River/Stream"
"3899","NLA_3899",46.8316,-102.5029,"River/Stream"
"3900","NLA_3900",41.7466,-79.3067,"River/Stream"
"3901","NLA_3901",38.1211,-121.5295,"River/Stream"
"3902","NLA_3902",27.096,-82.2152,"River/Stream"
"3903","NLA_3903",37.6348,-97.7506,"River/Stream"
"3904","NLA_3904",44.6512,-72.9704,"River/Stream"
"3905","NLA_3905",44.3885,-103.4086,"River/Stream"
"3906","NLA_3906",39.3205,-79.6826,"River/Stream"
"3907","NLA_3907",39.7574,-123.7248,"River/Stream"
"3908","NLA_3908",47.8931,-96.328,"River/Stream"
"3909","NLA_3909",43.1672,-91.6786,"River/Stream"
"3910","NLA_3910",36.2491,-95.734,"River/Stream"
"3911","NLA_3911",41.2869,-78.5294,"River/Stream"
"3912","NLA_3912",31.2304,-91.9219,"River/Stream"
"3913","NLA_3913",46.6123,-96.0344,"River/Stream"
"3914","NLA_3914",42.8815,-94.2817,"River/Stream"
"3915","NLA_3915",39.8809,-122.0575,"River/Stream"
"3916","NLA_3916",38.0199,-111.6545,"River/Stream"
"3917","NLA_3917",44.0983,-118.5869,"River/Stream"
"3918","NLA_3918",42.6175,-91.29,"River/Stream"
"3919","NLA_3919",43.4018,-100.9843,"River/Stream"
"3920","NLA_3920",38.1825,-111.1541,"River/Stream"
"3921","NLA_3921",30.6949,-87.9244,"River/Stream"
"3922","NLA_3922",46.2681,-94.3482,"River/Stream"
"3923","NLA_3923",39.8803,-75.2758,"River/Stream"
"3924","NLA_3924",43.3592,-93.8684,"River/Stream"
"3925","NLA_3925",37.914,-90.825,"River/Stream"
"3926","NLA_3926",33.3108,-81.1928,"River/Stream"
"3927","NLA_3927",44.9761,-118.7488,"River/Stream"
"3928","NLA_3928",35.7773,-96.3255,"River/Stream"
"3929","NLA_3929",36.1837,-98.9205,"River/Stream"
"3930","NLA_3930",33.0397,-108.5324,"River/Stream"
"3931","NLA_3931",38.8091,-111.316,"River/Stream"
"3932","NLA_3932",43.6839,-100.2087,"River/Stream"
"3933","NLA_3933",44.1216,-118.3435,"River/Stream"
"3934","NLA_3934",46.5919,-101.7355,"River/Stream"
"3935","NLA_3935",34.9302,-80.8684,"River/Stream"
"3936","NLA_3936",36.9711,-103.3905,"River/Stream"
"3937","NLA_3937",41.5682,-71.186,"River/Stream"
"3938","NLA_3938",46.3304,-102.9981,"River/Stream"
"3939","NLA_3939",34.1739,-96.0874,"River/Stream"
"3940","NLA_3940",34.3029,-95.6581,"River/Stream"
"3941","NLA_3941",34.7097,-82.4611,"River/Stream"
"3942","NLA_3942",39.6113,-111.0646,"River/Stream"
"3943","NLA_3943",34.1446,-90.1035,"River/Stream"
"3944","NLA_3944",44.5708,-71.5971,"River/Stream"
"3945","NLA_3945",38.2212,-81.8815,"River/Stream"
"3946","NLA_3946",45.3782,-117.6533,"River/Stream"
"3947","NLA_3947",39.3206,-77.2078,"River/Stream"
"3948","NLA_3948",41.1485,-92.538,"River/Stream"
"3949","NLA_3949",40.6498,-106.9236,"River/Stream"
"3950","NLA_3950",45.9775,-102.9781,"River/Stream"
"3951","NLA_3951",44.6318,-119.6373,"River/Stream"
"3952","NLA_3952",45.3365,-103.3416,"River/Stream"
"3953","NLA_3953",39.6611,-120.8893,"River/Stream"
"3954","NLA_3954",31.7799,-93.5842,"River/Stream"
"3955","NLA_3955",43.7934,-91.4841,"River/Stream"
"3956","NLA_3956",34.9666,-82.1009,"River/Stream"
"3957","NLA_3957",43.8219,-72.6427,"River/Stream"
"3958","NLA_3958",39.6596,-80.5956,"River/Stream"
"3959","NLA_3959",42.9111,-71.9958,"River/Stream"
"3960","NLA_3960",43.0444,-98.7201,"River/Stream"
"3961","NLA_3961",38.1079,-80.2082,"River/Stream"
"3962","NLA_3962",48.0502,-119.6806,"River/Stream"
"3963","NLA_3963",41.0057,-117.3393,"River/Stream"
"3964","NLA_3964",36.7877,-108.0619,"River/Stream"
"3965","NLA_3965",39.4107,-82.9848,"River/Stream"
"3966","NLA_3966",41.8557,-86.2698,"River/Stream"
"3967","NLA_3967",38.7644,-75.7356,"River/Stream"
"3968","NLA_3968",46.2786,-104.0273,"River/Stream"
"3969","NLA_3969",40.1696,-106.5673,"River/Stream"
"3970","NLA_3970",46.2534,-103.9119,"River/Stream"
"3971","NLA_3971",31.4733,-100.4694,"River/Stream"
"3972","NLA_3972",39.5602,-79.7575,"River/Stream"
"3973","NLA_3973",33.7138,-110.8185,"River/Stream"
"3974","NLA_3974",39.1575,-107.7973,"River/Stream"
"3975","NLA_3975",44.3113,-72.1003,"River/Stream"
"3976","NLA_3976",43.6437,-101.7829,"River/Stream"
"3977","NLA_3977",48.1394,-119.0654,"River/Stream"
"3978","NLA_3978",41.9932,-117.528,"River/Stream"
"3979","NLA_3979",37.5559,-121.1505,"River/Stream"
"3980","NLA_3980",45.6394,-117.7274,"River/Stream"
"3981","NLA_3981",44.7394,-120.3283,"River/Stream"
"3982","NLA_3982",37.3921,-120.7909,"River/Stream"
"3983","NLA_3983",46.4102,-100.6711,"River/Stream"
