"SITE_ID","Lat","Lon","DOC_Median","TN_Median","TP_Median","TNtoTP_Median"
"IDRO-1046",45.11921,-113.7782,3.33,226,111,2.036036036
"IDRO-1047",42.74116,-112.2166,1.78,120,35,3.428571429
"IDRO-1049",48.99286,-116.5348,1.23,268,17,15.76470588
"IDRO-1050",43.93061,-116.1794,2.09,228,46,4.956521739
"IDRO-1051",42.81658,-111.5148,1.49,154,20,7.7
"IDRO-1052",42.8237,-116.8078,3.95,289,99,2.919191919
"IDRO-1055",43.12051,-111.9117,4.14,586,86,6.813953488
"IDRO-1056",42.01859,-114.5095,1.62,171,72,2.375
"IDRO-1058",44.87894,-114.7346,0.83,51,19,2.684210526
"IDS9-0920",45.33148,-115.9499,2.855,84.5,24.5,3.394781145
"IDS9-0921",42.17904,-114.222,1.045,256,61.5,4.30053642
"IDS9-0922",42.46121,-111.9126,1.23,96,41,2.341463415
"IDS9-0923",43.60293,-115.5733,0.67,131,23.5,5.574468085
"IDS9-0924",42.75271,-116.0744,1.26,143,147,0.972789116
"IDS9-0925",44.84404,-113.8167,1.54,34,16,2.125
"IDS9-0926",43.31273,-114.1156,1.12,843,24,35.125
"IDS9-0927",44.20986,-115.5467,0.48,45,24.6,1.829268293
"IDS9-0928",48.7957,-116.7499,2.55,79,18,4.388888889
"IDS9-0929",45.84354,-115.8445,5.73,300,246,1.219512195
"IDSS-1111",43.24322,-111.4883,1.45,105,59,1.779661017
"IDSS-1115",42.43042,-111.7891,1.46,305,149,2.046979866
"IDSS-1128",44.80779,-115.9302,0.93,100,18,5.555555556
"IDSS-1129",43.7188,-115.3065,0.75,53,14.6,3.630136986
"IDSS-1132",45.78759,-115.9991,1.66,130,77,1.688311688
"IDSS-1143",42.74955,-111.4603,2.48,278,102.9,2.701652089
"IDSS-1147",44.59477,-111.4556,0.63,106,38,2.789473684
"IDSS-1148",45.51916,-115.9668,0.63,45,33,1.363636364
"ILLS-1067",37.16191,-88.71408,1.53,910,77.8,11.6966581
"ILLS-1068",38.90585,-88.99894,4.3,589,150,3.926666667
"ILLS-1069",37.95013,-89.42698,4.07,601,114.4,5.253496503
"ILLS-1070",41.53328,-89.10373,3.95,5300,247,21.45748988
"ILLS-1071",40.1623,-88.02744,2.4,1386,101,13.72277228
"ILLS-1074",42.10498,-89.16953,1.3,9163,96,95.44791667
"ILLS-1075",37.5323,-88.33421,0.9,171,33,5.181818182
"ILLS-1076",39.92575,-90.78567,3.45,4375,299,14.63210702
"ILR9-0901",39.20865,-90.59292,4.405,1985.5,422.5,4.77482457
"ILR9-0902",41.48585,-89.84848,2.4,873,52.5,15.5630066345
"ILR9-0903",37.00011,-89.26342,4.31,2269,284,7.98943662
"ILR9-0904",40.47669,-91.36704,6.36,1574,166,9.481927711
"ILR9-0905",40.78506,-90.13891,1.93,6150,171,35.96491228
"ILR9-0906",41.15196,-87.91418,5.63,2384,238,10.01680672
"ILR9-0907",41.90002,-89.48215,6.86,3300,221,14.9321267
"ILR9-0909",42.21645,-88.18891,9.94,1778,108,16.46296296
"ILRF-0001",37.47428,-88.54387,2.39,253,29,8.724137931
"ILRF-0002",39.26608,-87.69995,2.81,615,52,11.82692308
"ILRF-0003",40.14087,-87.7433,2.24,7175,56,128.125
"ILRM-1001",42.47833,-89.05604,10.7,2298,252,9.119047619
"ILRM-1002",41.71376,-89.90675,6.45,3388,215,15.75813953
"ILRM-1003",39.53748,-90.57779,4.39,2083,427,4.878220141
"ILRO-1019",42.31862,-90.23431,2.06,6175,97.3,63.4635149
"ILRO-1022",38.72384,-89.4926,4.65,1556,372,4.182795699
"ILRO-1023",42.2585,-90.28275,2.83,2800,277,10.10830325
"ILRO-1024",42.46858,-89.76524,2,6138,312,19.67307692
"ILRO-1025",38.92612,-88.556,4.25,816,199,4.100502513
"ILRO-1026",40.82178,-87.82629,4.28,1998,65,30.73846154
"ILRO-1027",40.8218,-88.37701,3.93,846,155,5.458064516
"ILRO-1028",40.48718,-90.3647,3.53,2161,236,9.156779661
"ILS9-0919",39.41046,-89.1314,3.675,2810,285,9.057320667
"ILS9-0920",39.54833,-89.4336,2.65,7763,191,40.64397906
"ILS9-0921",39.21622,-89.02056,3,2305,145,15.89655172
"ILS9-0922",39.34781,-88.05272,6.26,1175,266,4.417293233
"ILS9-0924",40.3726,-89.40746,2.54,6588,162,40.66666667
"ILS9-0926",39.59013,-90.8737,4.28,1428,133,10.73684211
"ILS9-0928",41.72844,-87.99265,7.855,941.5,111,8.5700206185
"ILSS-1117",39.94937,-90.56089,3.05,808,251,3.219123506
"ILSS-1118",37.57781,-88.65127,1.05,194,95,2.042105263
"ILSS-1119",41.6051,-89.83285,3.22,293,60,4.883333333
"ILSS-1120",42.26657,-90.30543,2.56,1841,169.2,10.88061466
"ILSS-1122",37.40822,-89.08727,5.02,763,57,13.38596491
"ILSS-1124",42.3148,-89.98587,2.11,4381,119,36.81512605
"ILSS-1125",40.1534,-89.91671,1.31,739,79,9.35443038
"ILSS-1128",39.19463,-90.5695,4.58,3043,1035,2.940096618
"ILSS-1130",38.7142,-87.59376,1.26,6950,45.7,152.0787746
"ILSS-1169",39.47316,-88.36512,3.52,685,119,5.756302521
"INLS-1043",41.3719,-86.18942,5.81,3293,280,11.76071429
"INLS-1044",39.70522,-87.07882,3.03,2630,40,65.75
"INLS-1045",39.67185,-85.0023,2.01,1443,32,45.09375
"INLS-1048",40.06568,-86.27057,3.33,534,115,4.643478261
"INR9-0901",38.64279,-87.61438,3.445,2688,236,11.112394325
"INR9-0902",38.83491,-86.52326,3.42,1472.5,154,9.4803813965
"INR9-0903",41.69465,-85.9174,4.85,1684,47,35.82978723
"INR9-0904",38.45178,-87.598,3.03,1169,120,9.741666667
"INRF-0001",39.01319,-85.50091,3.47,474,55,8.618181818
"INRF-0002",39.3675,-86.06756,3.4,576,42,13.71428571
"INRM-1002",39.92804,-87.42776,3.91,2020,232,8.706896552
"INRM-1003",39.12838,-84.82103,3.82,3525,495,7.121212121
"INRM-1004",41.70914,-86.2679,5.07,1725,68,25.36764706
"INRM-1005",40.79022,-85.82739,6.22,6450,224,28.79464286
"INRO-1025",41.66737,-85.942,4.28,2081,71,29.30985915
"INRO-1026",39.26175,-86.79816,3.48,2463,205.6,11.97957198
"INRO-1027",40.31368,-87.27048,2.12,195,12.4,15.72580645
"INS9-0918",39.18727,-85.3494,2.54,1973.5,30.5,75.575450435
"INS9-0919",38.35095,-86.61832,1.49,180,35,5.142857143
"INS9-0920",38.71123,-87.17757,5.08,2548,236,10.79661017
"INS9-0921",39.77824,-86.44708,3.46,620,66,9.393939394
"INS9-0922",41.04921,-85.72037,6.31,2138,95,22.50526316
"INS9-0923",40.54495,-84.92549,4.3,730,122,5.983606557
"INS9-0924",40.01112,-86.89988,1.91,4613,107,43.11214953
"INS9-0925",39.6101,-84.95963,2.14,639,66,9.681818182
"INS9-0927",40.71213,-86.85061,2.54,3366,49.5,131.7358333165
"INSS-1088",39.71464,-85.18634,3.31,696,206,3.378640777
"INSS-1089",41.24414,-87.11566,3.39,653,47,13.89361702
"INSS-1090",38.08905,-87.93263,2.33,950,120,7.916666667
"INSS-1092",40.39311,-85.50298,2.64,508,87,5.83908046
"INSS-1093",40.99117,-86.2953,5.85,5200,81,64.19753086
"INSS-1095",40.41867,-87.52563,2.87,531,119,4.462184874
"KSR9-0901",39.87204,-95.02724,3.755,2599,334.5,7.896892072
"KSR9-0902",37.8236,-97.46279,3.85,624,65,9.6
"KSR9-0903",38.12609,-98.07809,1.82,3156,82,38.48780488
"KSR9-0904",39.42728,-98.53949,7.955,2410.5,383,6.2877694155
"KSR9-0905",39.72624,-94.91122,3.76,2775,286,9.702797203
"KSR9-0906",37.39754,-95.67977,4.99,1036,126,8.222222222
"KSR9-0907",38.76631,-100.2741,17.02,1335,60,22.25
"KSR9-0908",39.25252,-96.3266,2.16,353,114,3.096491228
"KSR9-0910",39.49523,-97.2319,5.73,1475,311,4.742765273
"KSR9-0911",39.06027,-94.84195,4.51,1029,300,3.43
"KSR9-0912",37.33922,-97.25535,2.34,366,71,5.154929577
"KSR9-0915",38.37939,-96.2142,3.49,894,206,4.339805825
"KSRF-0001",37.7133,-96.21427,2.27,389,75,5.186666667
"KSRF-0002",37.78673,-96.43022,1.67,393,88,4.465909091
"KSRF-0003",38.49227,-96.58311,1.17,104,59,1.762711864
"KSRF-0004",39.10731,-96.60725,1.57,281,133,2.112781955
"KSRF-0005",39.7379,-101.8769,5.5,503,49,10.26530612
"KSRF-0006",39.56784,-96.21844,2.37,938,206,4.553398058
"KSRF-0007",39.08611,-95.29009,3.01,959,151,6.350993377
"KSRS-1255",37.2097,-95.54539,3.2,476,62,7.677419355
"KSRS-1258",39.42137,-98.04703,9.02,2295,532.3,4.31147849
"KSRS-1260",37.03778,-95.08089,5.93,601,84,7.154761905
"KSRS-1261",39.35249,-99.83154,5.94,415,55,7.545454545
"KSRS-1268",39.73549,-95.82575,3.5,839,187,4.486631016
"KSRS-1269",38.70221,-96.98346,3.5,841,355,2.369014085
"KSRS-1270",37.17128,-96.84909,2.87,309,28,11.03571429
"KSRS-1277",39.04576,-99.04318,6.69,469,33,14.21212121
"KSRS-1278",37.84788,-97.14895,2.53,701,163,4.300613497
"KSRS-1280",38.93963,-94.98134,4.09,541,341,1.586510264
"KSRS-1288",39.12843,-95.65402,4.56,350,59,5.93220339
"KSRS-1301",39.13624,-96.78261,1.5,194,115,1.686956522
"KSRS-1303",37.70662,-96.2133,4.93,631,74,8.527027027
"KSRS-1306",39.03621,-98.23066,6.74,1423,214.5,6.634032634
"KSRS-1308",38.01453,-96.02915,3,693,135,5.133333333
"KSRS-1312",39.0018,-94.80367,3.63,690,102,6.764705882
"KSRS-1313",39.01663,-97.48087,5.75,669,234,2.858974359
"KSRS-1314",37.63481,-97.75061,5.46,1244,263,4.730038023
"KSRS-1316",39.57579,-95.07163,3.59,3769,342,11.02046784
"KSRS-1317",39.55767,-97.21205,5.51,961,471,2.040339703
"KSRS-1324",37.46056,-95.35744,6.67,835,91,9.175824176
"KSRS-1330",38.40248,-96.74899,2.48,885,156,5.673076923
"KSRS-1336",39.10386,-96.49063,1,189,70,2.7
"KSRS-1338",39.89553,-98.19393,6.6,1901,467,4.070663812
"KSRS-1340",38.43482,-95.74648,7.05,2053,257,7.988326848
"KSRS-1343",37.44358,-98.77875,1,2285,145,15.75862069
"KSRS-1348",39.99012,-95.62911,2.81,3844,294,13.07482993
"KSS9-0930",37.78662,-96.42997,2.755,459,78.5,5.8876451075
"KSS9-0932",39.8978,-98.15768,12.12,3213,662,4.85347432
"KSS9-0933",37.84409,-96.85665,6.98,625,66,9.46969697
"KSS9-0934",37.88165,-95.67601,6.84,473,39,12.12820513
"KSS9-0936",39.28797,-97.41126,5.45,1559,492,3.168699187
"KSS9-0938",39.55417,-99.74415,2.585,1843,419,4.3145448655
"KYLS-1053",37.04282,-84.04663,4.81,675,52,12.98076923
"KYLS-1054",37.5641,-82.45177,1.39,715,43,16.62790698
"KYLS-1055",37.25659,-87.59639,1.76,651,35.1,18.54700855
"KYLS-1056",36.8776,-88.41156,3.81,761,126,6.03968254
"KYLS-1062",37.44253,-86.56174,4.35,721,61,11.81967213
"KYR9-0901",37.7814,-88.03819,2.955,1457,134,12.581633328
"KYR9-0902",37.62117,-83.49986,1.97,361,33,10.93939394
"KYR9-0903",37.9815,-86.03399,2.85,1445,63,22.93650794
"KYR9-0904",37.4704,-88.09642,3.41,1858,78,23.82051282
"KYR9-0905",37.29116,-85.59289,2.465,778.5,46.5,17.05558161
"KYR9-0906",37.97943,-82.67112,2.44,734,100,7.34
"KYR9-0907",37.23007,-84.24396,1.78,303,23,13.17391304
"KYRF-0001",37.08669,-83.60243,1.46,268,28,9.571428571
"KYRF-0002",37.58632,-86.61974,0.62,99,29.1,3.402061856
"KYRM-1001",37.33669,-87.13761,2.26,1015,46,22.06521739
"KYRM-1002",38.68588,-85.17831,2.59,1140,61,18.68852459
"KYRM-1003",38.12341,-83.55383,2.55,233,28,8.321428571
"KYRM-1004",36.68796,-85.49951,1.67,691,23,30.04347826
"KYRM-1005",37.23859,-86.67502,2.34,1258,71,17.71830986
"KYRM-1006",38.51354,-85.02908,1.95,985,104,9.471153846
"KYRM-1007",38.49513,-84.16162,3.31,363,66,5.5
"KYRO-1029",36.90474,-86.39364,1.14,2181,60,36.35
"KYRO-1030",37.7732,-82.32324,1.44,398,32,12.4375
"KYRO-1031",37.47149,-87.11365,4.09,1015,74,13.71621622
"KYRO-1032",36.92339,-89.00926,3.21,756,192,3.9375
"KYS9-0919",38.62014,-85.41854,1.245,1062,40,24.0174081225
"KYS9-0920",37.20463,-83.52786,1.56,269,48,5.604166667
"KYS9-0921",36.93503,-85.77766,1.08,1495,35,42.71428571
"KYS9-0923",37.29618,-83.06281,1.85,664,41,16.19512195
"KYS9-0924",38.60545,-83.95593,2.83,823,227,3.625550661
"KYS9-0925",37.25037,-87.24123,2.57,371.5,69,5.5759762305
