"","DATE_COL","SITE_ID","LAT","LON","ECO_TYPE","DOC","NO3 as N","PO4 as P","UNITS"
"1609",2011,"EU_3190","47.3206","1.6708","River/Stream",5.84417,2.292075912042,0.0244737,"mg/L"
"1610",2012,"EU_3190","47.3206","1.6708","River/Stream",6.875,2.551761310473,0.0454123,"mg/L"
"1611",2010,"EU_3193","43.93176","4.56285","River/Stream",1.13333,0.9484432393491,0.0190351,"mg/L"
"1612",2011,"EU_3193","43.93176","4.56285","River/Stream",0.933333,0.940915792998,0.0163158,"mg/L"
"1613",2012,"EU_3193","43.93176","4.56285","River/Stream",1.01667,0.6774591709467,0.00978947,"mg/L"
"1614",2010,"EU_3186","46.42664","1.1155","River/Stream",7.58667,2.054961852012,0.0214825,"mg/L"
"1615",2011,"EU_3186","46.42664","1.1155","River/Stream",7.20417,1.386912239019,0.0285526,"mg/L"
"1616",2012,"EU_3186","46.42664","1.1155","River/Stream",8.57167,1.754624043036,0.0329035,"mg/L"
"1617",2010,"EU_3194","46.35527","1.12977","River/Stream",11.3892,1.365270955767,0.0783158,"mg/L"
"1618",2011,"EU_3194","46.35527","1.12977","River/Stream",11.2975,0.9710255784024,0.0687982,"mg/L"
"1619",2012,"EU_3194","46.35527","1.12977","River/Stream",9.70833,1.494178599537,0.0717895,"mg/L"
"1620",2010,"EU_3195","47.23139","1.68728","River/Stream",4.09333,6.481034302545,0.0206667,"mg/L"
"1621",2011,"EU_3195","47.23139","1.68728","River/Stream",4.17667,5.139284741514,0.0163158,"mg/L"
"1622",2012,"EU_3195","47.23139","1.68728","River/Stream",3.83636,6.456392841393,0.0361914,"mg/L"
"1623",2010,"EU_3198","46.56873","1.09301","River/Stream",5.88333,1.640957302998,0.0163158,"mg/L"
"1624",2011,"EU_3198","46.56873","1.09301","River/Stream",5.71583,1.092404775762,0.0163158,"mg/L"
"1625",2012,"EU_3198","46.56873","1.09301","River/Stream",5.56667,1.449005920956,0.0571053,"mg/L"
"1626",2010,"EU_3199","46.76627","0.84186","River/Stream",5.7575,2.218681560015,0.0187632,"mg/L"
"1627",2011,"EU_3199","46.76627","0.84186","River/Stream",4.495,2.10012453,0.0220263,"mg/L"
"1628",2012,"EU_3199","46.76627","0.84186","River/Stream",4.89,2.120445734976,0.0385053,"mg/L"
"1629",2010,"EU_3200","47.21941","1.67752","River/Stream",3.02769,10.40511698685,0.020332,"mg/L"
"1630",2011,"EU_3200","47.21941","1.67752","River/Stream",3.4925,9.450560385,0.0176754,"mg/L"
"1631",2012,"EU_3200","47.21941","1.67752","River/Stream",3.125,10.16940300984,0.0462281,"mg/L"
"1632",2010,"EU_3201","47.00778","1.45746","River/Stream",2.81917,5.385799358964,0.0236579,"mg/L"
"1633",2011,"EU_3201","47.00778","1.45746","River/Stream",3.265,5.216439316509,0.0402456,"mg/L"
"1634",2012,"EU_3201","47.00778","1.45746","River/Stream",2.55,5.310524895453,0.0685263,"mg/L"
"1635",2010,"EU_3204","46.9417","0.70993","River/Stream",6.9525,3.464455430025,0.0198509,"mg/L"
"1636",2011,"EU_3204","46.9417","0.70993","River/Stream",5.99667,3.464455430025,0.0176754,"mg/L"
"1637",2012,"EU_3204","46.9417","0.70993","River/Stream",6.45833,3.665807369487,0.0462281,"mg/L"
"1638",2010,"EU_3205","47.2202","1.65226","River/Stream",3.65917,6.41328028497,0.0323596,"mg/L"
"1639",2011,"EU_3205","47.2202","1.65226","River/Stream",3.95417,5.440372594965,0.0353509,"mg/L"
"1640",2012,"EU_3205","47.2202","1.65226","River/Stream",4.10833,5.922121160961,0.0755965,"mg/L"
"1641",2010,"EU_3208","47.27094","1.3752","River/Stream",5.18667,4.320686201499,0.023386,"mg/L"
"1642",2011,"EU_3208","47.27094","1.3752","River/Stream",4.25333,3.76742339496,0.0176754,"mg/L"
"1643",2012,"EU_3208","47.27094","1.3752","River/Stream",7.675,4.518277917993,0.0459561,"mg/L"
"1644",2010,"EU_3209","47.34825","0.54431","River/Stream",5.0575,4.205899395045,0.0244737,"mg/L"
"1645",2011,"EU_3209","47.34825","0.54431","River/Stream",4.19167,3.005288203023,0.0163158,"mg/L"
"1646",2012,"EU_3209","47.34825","0.54431","River/Stream",4.45833,4.281163857963,0.0429649,"mg/L"
"1647",2010,"EU_3212","43.67891","4.62292","River/Stream",1.82051,1.380391852383,0.0425382,"mg/L"
"1648",2011,"EU_3212","43.67891","4.62292","River/Stream",2.52865,1.333159051644,0.0430216,"mg/L"
"1649",2012,"EU_3212","43.67891","4.62292","River/Stream",1.70833,1.31727810996,0.038886,"mg/L"
"1650",2010,"EU_3214","47.33391","0.34112","River/Stream",4.86167,1.010539921464,0.0176754,"mg/L"
"1651",2011,"EU_3214","47.33391","0.34112","River/Stream",4.31083,0.8167154283531,0.0163158,"mg/L"
"1652",2012,"EU_3214","47.33391","0.34112","River/Stream",5.94167,1.467827036982,0.0358947,"mg/L"
"1653",2010,"EU_3215","46.55139","2.02055","River/Stream",5.59333,3.455044872012,0.0179474,"mg/L"
"1654",2012,"EU_3215","46.55139","2.02055","River/Stream",4.58333,3.268743825015,0.0356228,"mg/L"
"1655",2010,"EU_3218","47.64033","-0.30219","River/Stream",4.18333,5.005676819034,0.042693,"mg/L"
"1656",2011,"EU_3218","47.64033","-0.30219","River/Stream",3.69583,4.030889017545,0.0413333,"mg/L"
"1657",2012,"EU_3218","47.64033","-0.30219","River/Stream",4.56167,4.930402355523,0.0645018,"mg/L"
"1658",2010,"EU_3219","48.63145","0.4683","River/Stream",2.095,3.714740271036,0.0603684,"mg/L"
"1659",2011,"EU_3219","48.63145","0.4683","River/Stream",1.8825,3.549130450956,0.0617281,"mg/L"
"1660",2012,"EU_3219","48.63145","0.4683","River/Stream",2.32833,3.71492028171,0.0718982,"mg/L"
"1661",2010,"EU_3221","46.83451","1.68918","River/Stream",2.66167,10.80924094998,0.0163158,"mg/L"
"1662",2011,"EU_3221","46.83451","1.68918","River/Stream",2.64083,8.443780686504,0.027193,"mg/L"
"1663",2012,"EU_3221","46.83451","1.68918","River/Stream",2.27273,10.44721948338,0.00964115,"mg/L"
"1664",2010,"EU_3223","48.4353","0.11582","River/Stream",4.87667,2.969526082455,0.0179474,"mg/L"
"1665",2011,"EU_3223","48.4353","0.11582","River/Stream",4.73167,2.320297585488,0.0269211,"mg/L"
"1666",2012,"EU_3223","48.4353","0.11582","River/Stream",7.19,2.912252686344,0.0401665,"mg/L"
"1667",2010,"EU_3224","48.38584","-0.0233","River/Stream",4.815,3.45880509498,0.0201228,"mg/L"
"1668",2011,"EU_3224","48.38584","-0.0233","River/Stream",4.97833,2.327828032017,0.027193,"mg/L"
"1669",2012,"EU_3224","48.38584","-0.0233","River/Stream",7.424,2.993697515736,0.0406916,"mg/L"
"1670",2010,"EU_3227","46.8024","1.63236","River/Stream",4.1675,5.265362217465,0.0315439,"mg/L"
"1671",2011,"EU_3227","46.8024","1.63236","River/Stream",3.58167,4.864538450025,0.0274649,"mg/L"
"1672",2012,"EU_3227","46.8024","1.63236","River/Stream",3.66667,5.286063444975,0.0709737,"mg/L"
"1673",2010,"EU_3230","48.27328","-0.20279","River/Stream",4.22833,9.222856882983,0.0163158,"mg/L"
"1674",2011,"EU_3230","48.27328","-0.20279","River/Stream",3.70333,8.799441775956,0.0163158,"mg/L"
"1675",2012,"EU_3230","48.27328","-0.20279","River/Stream",3.63667,9.269719661781,0.0200412,"mg/L"
"1676",2010,"EU_3234","50.68114","1.76749","River/Stream",3.674,3.366969649461,0.0854947,"mg/L"
"1677",2011,"EU_3234","50.68114","1.76749","River/Stream",3.47167,3.65451669999,0.116658,"mg/L"
"1678",2012,"EU_3234","50.68114","1.76749","River/Stream",3.29167,4.092982699482,0.0704298,"mg/L"
"1679",2010,"EU_3235","50.40012","1.97602","River/Stream",1.191,6.081330601521,0.0409526,"mg/L"
"1680",2011,"EU_3235","50.40012","1.97602","River/Stream",1.31417,6.144184328526,0.0509868,"mg/L"
"1681",2012,"EU_3235","50.40012","1.97602","River/Stream",1.1875,6.356826937485,0.0571053,"mg/L"
"1682",2010,"EU_3238","48.2545","0.04587","River/Stream",4.53,4.753511866539,0.0274649,"mg/L"
"1683",2011,"EU_3238","48.2545","0.04587","River/Stream",4.1575,4.049700132978,0.0288246,"mg/L"
"1684",2012,"EU_3238","48.2545","0.04587","River/Stream",6.02167,4.950913571766,0.0382061,"mg/L"
"1685",2010,"EU_3240","48.1788","0.12268","River/Stream",4.40833,5.532588063018,0.0280088,"mg/L"
"1686",2011,"EU_3240","48.1788","0.12268","River/Stream",4.1375,4.881469453974,0.0285526,"mg/L"
"1687",2010,"EU_3243","50.39757","2.10262","River/Stream",1.246,6.460703096976,0.0469895,"mg/L"
"1688",2011,"EU_3243","50.39757","2.10262","River/Stream",1.29667,6.202517787495,0.0641754,"mg/L"
"1689",2012,"EU_3243","50.39757","2.10262","River/Stream",1.18417,6.627813006006,0.0720614,"mg/L"
"1690",2012,"EU_3240","48.1788","0.12268","River/Stream",5.98083,5.322945631959,0.0389132,"mg/L"
"1691",2010,"EU_3246","48.2723","0.38753","River/Stream",2.37917,9.855154376001,0.0261053,"mg/L"
"1692",2011,"EU_3246","48.2723","0.38753","River/Stream",2.64833,9.544655964537,0.0318158,"mg/L"
"1693",2012,"EU_3246","48.2723","0.38753","River/Stream",2.618,9.941039468685,0.0268558,"mg/L"
"1694",2010,"EU_3251","50.30452","1.91858","River/Stream",1.214,5.019977667024,0.0460105,"mg/L"
"1695",2011,"EU_3251","50.30452","1.91858","River/Stream",1.17583,5.082831394029,0.0519386,"mg/L"
"1696",2012,"EU_3251","50.30452","1.91858","River/Stream",1.01833,5.171276638521,0.0409254,"mg/L"
"1697",2010,"EU_3252","50.70752","2.2272","River/Stream",1.634,5.121593692497,0.0407895,"mg/L"
"1698",2011,"EU_3252","50.70752","2.2272","River/Stream",1.8625,4.971804810543,0.0524825,"mg/L"
"1699",2012,"EU_3252","50.70752","2.2272","River/Stream",1.41583,5.494945830966,0.0584649,"mg/L"
"1700",2010,"EU_3256","48.18527","0.22439","River/Stream",4.39091,6.700687327197,0.0605167,"mg/L"
"1701",2011,"EU_3256","48.18527","0.22439","River/Stream",4.15917,6.373767942027,0.0720614,"mg/L"
"1702",2012,"EU_3256","48.18527","0.22439","River/Stream",4.69444,7.400368815849,0.0514129,"mg/L"
"1703",2010,"EU_3257","48.07029","0.18949","River/Stream",4.39083,5.365098131454,0.027193,"mg/L"
"1704",2011,"EU_3257","48.07029","0.18949","River/Stream",4.46833,4.627424389995,0.0350789,"mg/L"
"1705",2012,"EU_3257","48.07029","0.18949","River/Stream",5.49727,5.25421155627,0.0431627,"mg/L"
"1706",2010,"EU_3260","46.9039","1.40738","River/Stream",3.27417,5.961643504497,0.0225702,"mg/L"
"1707",2011,"EU_3260","46.9039","1.40738","River/Stream",3.09333,4.890880011987,0.0293684,"mg/L"
"1708",2012,"EU_3260","46.9039","1.40738","River/Stream",3.775,5.587161299019,0.0878333,"mg/L"
"1709",2010,"EU_3261","47.06","1.08806","River/Stream",3.28083,5.27101255251,0.0217544,"mg/L"
"1710",2011,"EU_3261","47.06","1.08806","River/Stream",3.08667,4.279283746479,0.0222982,"mg/L"
"1711",2012,"EU_3261","47.06","1.08806","River/Stream",3.075,4.806194990463,0.0598246,"mg/L"
"1712",2010,"EU_3264","50.78977","2.25057","River/Stream",3.52,4.780603472976,0.0861474,"mg/L"
"1713",2011,"EU_3264","50.78977","2.25057","River/Stream",3.56333,4.614253609014,0.0989825,"mg/L"
"1714",2012,"EU_3264","50.78977","2.25057","River/Stream",3.42667,5.03389849248,0.0932719,"mg/L"
"1715",2010,"EU_3265","48.06165","0.15665","River/Stream",4.1525,5.715128887047,0.0163158,"mg/L"
"1716",2011,"EU_3265","48.06165","0.15665","River/Stream",5.18,4.87958934249,0.0163158,"mg/L"
"1717",2012,"EU_3265","48.06165","0.15665","River/Stream",4.5675,5.300554304232,0.0116658,"mg/L"
"1718",2010,"EU_3268","47.24752","0.81875","River/Stream",5.02083,5.427201813984,0.0329035,"mg/L"
"1719",2011,"EU_3268","47.24752","0.81875","River/Stream",4.53,5.216439316509,0.0282807,"mg/L"
"1720",2012,"EU_3268","47.24752","0.81875","River/Stream",3.80833,5.536348285986,0.0532982,"mg/L"
"1721",2010,"EU_3269","47.28201","0.38812","River/Stream",4.30583,4.424182338456,0.0511228,"mg/L"
"1722",2011,"EU_3269","47.28201","0.38812","River/Stream",3.32167,3.93303321504,0.0443246,"mg/L"
"1723",2012,"EU_3269","47.28201","0.38812","River/Stream",3.975,4.676357291544,0.0731491,"mg/L"
"1724",2010,"EU_3272","50.94449","2.14562","River/Stream",3.789,4.179927855024,0.0721158,"mg/L"
"1725",2011,"EU_3272","50.94449","2.14562","River/Stream",3.87,4.347027763461,0.0913684,"mg/L"
"1726",2012,"EU_3272","50.94449","2.14562","River/Stream",3.75833,4.913461350981,0.0902807,"mg/L"
"1727",2010,"EU_3273","51.00257","2.38369","River/Stream",8.606,3.583762504515,0.314895,"mg/L"
"1728",2011,"EU_3273","51.00257","2.38369","River/Stream",7.05917,1.895002366977,0.901447,"mg/L"
"1729",2012,"EU_3273","51.00257","2.38369","River/Stream",10.2558,4.821255883521,0.202316,"mg/L"
"1730",2010,"EU_3274","48.3854","0.83663","River/Stream",3.59833,3.861518974497,0.0579211,"mg/L"
"1731",2011,"EU_3274","48.3854","0.83663","River/Stream",2.97583,3.882220202007,0.0636316,"mg/L"
"1732",2012,"EU_3274","48.3854","0.83663","River/Stream",4.5725,3.675967971975,0.066514,"mg/L"
"1733",2010,"EU_3275","48.40385","0.87107","River/Stream",3.49833,3.41740263996,0.0163158,"mg/L"
"1734",2011,"EU_3275","48.40385","0.87107","River/Stream",2.8975,2.958235412958,0.0176754,"mg/L"
"1735",2012,"EU_3275","48.40385","0.87107","River/Stream",3.96417,3.369609806013,0.0254526,"mg/L"
"1736",2010,"EU_3278","47.23758","0.16095","River/Stream",4.345,2.476486846962,0.0293684,"mg/L"
"1737",2011,"EU_3278","47.23758","0.16095","River/Stream",3.39,2.113295310981,0.0244737,"mg/L"
"1738",2012,"EU_3278","47.23758","0.16095","River/Stream",3.56364,2.53945058049,0.0430144,"mg/L"
"1739",2010,"EU_3281","50.83358","2.08671","River/Stream",1.8,4.767052669461,0.0416053,"mg/L"
"1740",2011,"EU_3281","50.83358","2.08671","River/Stream",2.14333,4.471235128521,0.065943,"mg/L"
"1741",2012,"EU_3281","50.83358","2.08671","River/Stream",2.335,4.811845325508,0.0560175,"mg/L"
"1742",2010,"EU_3282","48.34501","0.87433","River/Stream",2.90667,5.118583514004,0.0454123,"mg/L"
"1743",2011,"EU_3282","48.34501","0.87433","River/Stream",2.345,5.146815188043,0.0451404,"mg/L"
"1744",2012,"EU_3282","48.34501","0.87433","River/Stream",3.565,5.100512442453,0.0636316,"mg/L"
"1745",2010,"EU_3283","48.34032","0.8726","River/Stream",2.45583,6.32107481751,0.0508509,"mg/L"
"1746",2011,"EU_3283","48.34032","0.8726","River/Stream",2.27583,6.142304217042,0.054386,"mg/L"
"1747",2012,"EU_3283","48.34032","0.8726","River/Stream",3.19333,5.7053383065,0.0791044,"mg/L"
"1748",2010,"EU_3288","45.69366","2.07637","River/Stream",4.7875,0.5457313599507,0.0163158,"mg/L"
"1749",2011,"EU_3288","45.69366","2.07637","River/Stream",5.61667,0.4629304501479,0.0201228,"mg/L"
"1750",2012,"EU_3288","45.69366","2.07637","River/Stream",3.45,0.5062130166519,0.00951754,"mg/L"
"1751",2010,"EU_3292","49.88004","3.31717","River/Stream",2.476,5.191597843497,0.0174579,"mg/L"
"1752",2011,"EU_3292","49.88004","3.31717","River/Stream",2.49667,4.917231574542,0.0281447,"mg/L"
"1753",2012,"EU_3292","49.88004","3.31717","River/Stream",2.54583,4.853247780528,0.0274649,"mg/L"
"1754",2010,"EU_3293","49.86045","2.934","River/Stream",2.234,4.182187989042,0.0093,"mg/L"
"1755",2011,"EU_3293","49.86045","2.934","River/Stream",2.30417,4.222830398994,0.00720614,"mg/L"
"1756",2012,"EU_3293","49.86045","2.934","River/Stream",2.2225,4.194608725548,0.00625439,"mg/L"
"1757",2010,"EU_3294","48.22834","0.67423","River/Stream",3.70667,4.166377051509,0.0628158,"mg/L"
"1758",2011,"EU_3294","48.22834","0.67423","River/Stream",2.92917,3.96313499997,0.0641754,"mg/L"
"1759",2012,"EU_3294","48.22834","0.67423","River/Stream",4.6825,3.860198896221,0.0684991,"mg/L"
"1760",2010,"EU_3298","45.78502","1.55295","River/Stream",3.18667,1.829138461479,0.0163158,"mg/L"
"1761",2011,"EU_3298","45.78502","1.55295","River/Stream",2.8925,1.72940254749,0.0163158,"mg/L"
"1762",2012,"EU_3298","45.78502","1.55295","River/Stream",2.54167,1.723762213038,0.0168596,"mg/L"
"1763",2010,"EU_3299","45.84866","1.80451","River/Stream",3.9925,0.4309395532002,0.0163158,"mg/L"
"1764",2011,"EU_3299","45.84866","1.80451","River/Stream",4.78417,0.3820116519477,0.0163158,"mg/L"
"1765",2012,"EU_3299","45.84866","1.80451","River/Stream",4.15833,0.3575482013511,0.0106053,"mg/L"
"1766",2010,"EU_3302","49.9367","2.71818","River/Stream",3.963,1.840429130976,0.00163158,"mg/L"
"1767",2011,"EU_3302","49.9367","2.71818","River/Stream",3.70417,1.827258349995,0.00163158,"mg/L"
"1768",2012,"EU_3302","49.9367","2.71818","River/Stream",3.765,1.88371169748,0.00203947,"mg/L"
"1769",2010,"EU_3303","47.99666","0.23608","River/Stream",4.507,3.920232456,0.0558,"mg/L"
"1770",2011,"EU_3303","47.99666","0.23608","River/Stream",3.71833,3.41740263996,0.0663509,"mg/L"
"1771",2012,"EU_3303","47.99666","0.23608","River/Stream",5.34833,3.612934234296,0.0766026,"mg/L"
"1772",2010,"EU_3305","45.8633","1.43912","River/Stream",3.74583,1.093344831504,0.0163158,"mg/L"
"1773",2011,"EU_3305","45.8633","1.43912","River/Stream",3.75833,1.121576505543,0.0163158,"mg/L"
"1774",2012,"EU_3305","45.8633","1.43912","River/Stream",3.35,1.046302042032,0.0127807,"mg/L"
"1775",2010,"EU_3306","45.80047","2.03311","River/Stream",3.53583,0.338730085503,0.0163158,"mg/L"
"1776",2010,"EU_3309","50.06841","1.87222","River/Stream",2.608,4.039919553024,0.0275737,"mg/L"
"1777",2011,"EU_3309","50.06841","1.87222","River/Stream",2.515,4.042179687042,0.0354868,"mg/L"
"1778",2012,"EU_3309","50.06841","1.87222","River/Stream",2.3875,4.030889017545,0.0318158,"mg/L"
"1779",2011,"EU_3306","45.80047","2.03311","River/Stream",3.9925,0.2850979053033,0.0163158,"mg/L"
"1780",2012,"EU_3306","45.80047","2.03311","River/Stream",3.775,0.3029749653501,0.00761404,"mg/L"
"1781",2010,"EU_3315","45.98779","1.86725","River/Stream",5.565,0.8618791064004,0.0163158,"mg/L"
"1782",2011,"EU_3315","45.98779","1.86725","River/Stream",6.48667,0.6266501581509,0.0163158,"mg/L"
"1783",2012,"EU_3315","45.98779","1.86725","River/Stream",5.18333,0.7150964027022,0.0141404,"mg/L"
"1784",2010,"EU_3310","49.93336","2.51391","River/Stream",1.594,5.69743783803,0.0182737,"mg/L"
"1785",2011,"EU_3310","49.93336","2.51391","River/Stream",1.54333,5.705718329034,0.0137325,"mg/L"
"1786",2012,"EU_3310","49.93336","2.51391","River/Stream",1.62167,5.656785427485,0.0281447,"mg/L"
"1787",2010,"EU_3317","49.77133","2.47658","River/Stream",3.102,4.371869236473,0.0688526,"mg/L"
"1788",2011,"EU_3317","49.77133","2.47658","River/Stream",2.81167,4.713989523003,0.0633596,"mg/L"
"1789",2012,"EU_3317","49.77133","2.47658","River/Stream",2.57167,4.695168406977,0.0489474,"mg/L"
"1790",2010,"EU_3318","47.91297","0.14428","River/Stream",4.85917,4.363968768003,0.0481316,"mg/L"
"1791",2011,"EU_3318","47.91297","0.14428","River/Stream",4.90333,3.648876365538,0.054114,"mg/L"
"1792",2012,"EU_3318","47.91297","0.14428","River/Stream",5.99833,4.693288295493,0.0600421,"mg/L"
"1793",2010,"EU_3320","45.96387","1.56693","River/Stream",6.70417,1.174259629467,0.0163158,"mg/L"
"1794",2011,"EU_3320","45.96387","1.56693","River/Stream",5.20417,1.012430033541,0.0176754,"mg/L"
"1795",2012,"EU_3320","45.96387","1.56693","River/Stream",4.58333,1.063233045981,0.0174035,"mg/L"
"1796",2010,"EU_3321","45.86035","1.32667","River/Stream",4.41333,1.178029853028,0.0163158,"mg/L"
"1797",2011,"EU_3321","45.86035","1.32667","River/Stream",4.33083,1.161088848486,0.0163158,"mg/L"
"1798",2012,"EU_3321","45.86035","1.32667","River/Stream",4.45,1.093344831504,0.0146842,"mg/L"
"1799",2010,"EU_3323","46.38047","6.50763","River/Stream",1.33333,0.7715507502465,0.00842982,"mg/L"
"1800",2011,"EU_3323","46.38047","6.50763","River/Stream",1.06667,0.8054237587968,0.00734211,"mg/L"
"1801",2012,"EU_3323","46.38047","6.50763","River/Stream",1.01667,0.7903698661539,0.0119649,"mg/L"
"1802",2010,"EU_3324","46.24422","5.79641","River/Stream",1.95,0.4177667721006,0.00554737,"mg/L"
"1803",2011,"EU_3324","46.24422","5.79641","River/Stream",1.86667,0.5193857977515,0.00652632,"mg/L"
"1804",2012,"EU_3324","46.24422","5.79641","River/Stream",2.23333,0.3312026391519,0.00679825,"mg/L"
"1805",2010,"EU_3325","49.75026","2.02301","River/Stream",1.002,5.873578282539,0.0150758,"mg/L"
"1806",2011,"EU_3325","49.75026","2.02301","River/Stream",0.975,5.912720603541,0.0125088,"mg/L"
"1807",2012,"EU_3325","49.75026","2.02301","River/Stream",0.924167,6.021867075543,0.0144123,"mg/L"
"1808",2010,"EU_3326","48.03095","-0.111","River/Stream",4.4075,9.68767444503,0.0445965,"mg/L"
"1809",2011,"EU_3326","48.03095","-0.111","River/Stream",3.6,9.755418462012,0.0435088,"mg/L"
"1810",2012,"EU_3326","48.03095","-0.111","River/Stream",4.79917,8.009644943781,0.0625439,"mg/L"
"1811",2010,"EU_3327","48.08407","-0.36596","River/Stream",3.57833,5.85814736754,0.0530263,"mg/L"
"1812",2011,"EU_3327","48.08407","-0.36596","River/Stream",3.18833,5.03389849248,0.0600965,"mg/L"
"1813",2012,"EU_3327","48.08407","-0.36596","River/Stream",3.53167,5.523367516272,0.055664,"mg/L"
"1814",2010,"EU_3332","45.61015","1.59254","River/Stream",2.75667,1.928874375468,0.0163158,"mg/L"
"1815",2011,"EU_3332","45.61015","1.59254","River/Stream",2.755,1.932644599029,0.0163158,"mg/L"
"1816",2012,"EU_3332","45.61015","1.59254","River/Stream",2.275,1.911943371519,0.0130526,"mg/L"
"1817",2010,"EU_3333","45.58693","1.51588","River/Stream",3.91583,1.684239869502,0.0163158,"mg/L"
"1818",2011,"EU_3333","45.58693","1.51588","River/Stream",4.40167,1.580743732545,0.0179474,"mg/L"
