"","SITE_ID","ECO_TYPE","DATE_COL","UNITS","LAT","LON","DOC","NO3 as N","PO4 as P"
"9304","ECN_T04_3","River/Stream",2014-10-08,"mg/L",54.695042,-2.38785,19.5,0.04,0
"9305","ECN_T02_1","River/Stream",2014-10-15,"mg/L",56.909267,-2.553372,5.2,0.11,0.004
"9306","ECN_T04_3","River/Stream",2014-10-15,"mg/L",54.695042,-2.38785,12.1,0.05,0
"9307","ECN_T05_1","River/Stream",2014-10-15,"mg/L",50.781933,-3.917806,4.935,1.507,0.057
"9308","ECN_T05_2","River/Stream",2014-10-15,"mg/L",50.781933,-3.917806,15.22,0.097,0.031
"9309","ECN_T05_3","River/Stream",2014-10-15,"mg/L",50.781933,-3.917806,6.942,0.138,0.032
"9310","ECN_T07_1","River/Stream",2014-10-15,"mg/L",55.489853,-2.212033,1.92,0.157,0.012
"9311","ECN_T07_2","River/Stream",2014-10-15,"mg/L",55.489853,-2.212033,2.34,0.104,0.006
"9312","ECN_T08_1","River/Stream",2014-10-15,"mg/L",51.78135,-1.336058,7,0.032,0.137
"9313","ECN_T08_2","River/Stream",2014-10-15,"mg/L",51.78135,-1.336058,2.71,1.6,0.035
"9314","ECN_T08_2","River/Stream",2014-10-22,"mg/L",51.78135,-1.336058,2.08,1.32,0.011
"9315","ECN_T07_1","River/Stream",2014-10-22,"mg/L",55.489853,-2.212033,1.66,0.225,0.02
"9316","ECN_T07_2","River/Stream",2014-10-22,"mg/L",55.489853,-2.212033,1.77,0.145,0.024
"9317","ECN_T02_1","River/Stream",2014-10-22,"mg/L",56.909267,-2.553372,9,0.109,0.006
"9318","ECN_T04_2","River/Stream",2014-10-22,"mg/L",54.695042,-2.38785,19,0.055,0
"9319","ECN_T04_3","River/Stream",2014-10-22,"mg/L",54.695042,-2.38785,13.6,0.047,0
"9320","ECN_T07_1","River/Stream",2014-10-29,"mg/L",55.489853,-2.212033,6.32,0.193,0.007
"9321","ECN_T07_2","River/Stream",2014-10-29,"mg/L",55.489853,-2.212033,9.51,0.12,0.006
"9322","ECN_T08_2","River/Stream",2014-10-29,"mg/L",51.78135,-1.336058,2.98,1.3,0.024
"9323","ECN_T05_2","River/Stream",2014-10-29,"mg/L",50.781933,-3.917806,14.16,0.098,0.003
"9324","ECN_T05_1","River/Stream",2014-10-29,"mg/L",50.781933,-3.917806,2.075,0.434,0.004
"9325","ECN_T05_3","River/Stream",2014-10-29,"mg/L",50.781933,-3.917806,2.403,2.008,0.004
"9326","ECN_T02_1","River/Stream",2014-10-29,"mg/L",56.909267,-2.553372,12.1,0.104,0.007
"9327","ECN_T04_3","River/Stream",2014-10-29,"mg/L",54.695042,-2.38785,13.7,0.05,0
"9328","ECN_T02_1","River/Stream",2014-11-04,"mg/L",56.909267,-2.553372,9.3,0.113,0.004
"9329","ECN_T08_2","River/Stream",2014-11-05,"mg/L",51.78135,-1.336058,2.4,1.44,0.005
"9330","ECN_T07_1","River/Stream",2014-11-05,"mg/L",55.489853,-2.212033,10.8,0.131,0.018
"9331","ECN_T07_2","River/Stream",2014-11-05,"mg/L",55.489853,-2.212033,16.47,0.086,0.011
"9332","ECN_T04_1","River/Stream",2014-11-05,"mg/L",54.695042,-2.38785,19.9,0.025,0
"9333","ECN_T04_2","River/Stream",2014-11-05,"mg/L",54.695042,-2.38785,21.4,0.05,0
"9334","ECN_T04_3","River/Stream",2014-11-05,"mg/L",54.695042,-2.38785,13.8,0.051,0
"9335","ECN_T07_1","River/Stream",2014-11-12,"mg/L",55.489853,-2.212033,2.43,0.256,0.025
"9336","ECN_T07_2","River/Stream",2014-11-12,"mg/L",55.489853,-2.212033,2.8,0.184,0.017
"9337","ECN_T08_1","River/Stream",2014-11-12,"mg/L",51.78135,-1.336058,7.9,0.045,0.119
"9338","ECN_T08_2","River/Stream",2014-11-12,"mg/L",51.78135,-1.336058,3.17,1.37,0
"9339","ECN_T05_1","River/Stream",2014-11-12,"mg/L",50.781933,-3.917806,5.527,1.123,0.004
"9340","ECN_T04_3","River/Stream",2014-11-12,"mg/L",54.695042,-2.38785,16.9,0.05,0
"9341","ECN_T05_3","River/Stream",2014-11-12,"mg/L",50.781933,-3.917806,15.99,0.029,0.005
"9342","ECN_T05_2","River/Stream",2014-11-12,"mg/L",50.781933,-3.917806,16.02,0.026,0.004
"9343","ECN_T02_1","River/Stream",2014-11-12,"mg/L",56.909267,-2.553372,12.1,0.078,0.013
"9344","ECN_T02_1","River/Stream",2014-11-19,"mg/L",56.909267,-2.553372,8.3,0.087,0.005
"9345","ECN_T04_2","River/Stream",2014-11-19,"mg/L",54.695042,-2.38785,21.1,0.06,0
"9346","ECN_T04_3","River/Stream",2014-11-19,"mg/L",54.695042,-2.38785,15.9,0.068,0
"9347","ECN_T07_1","River/Stream",2014-11-19,"mg/L",55.489853,-2.212033,4.14,0.235,0.065
"9348","ECN_T07_2","River/Stream",2014-11-19,"mg/L",55.489853,-2.212033,3.94,0.21,0.014
"9349","ECN_T08_1","River/Stream",2014-11-19,"mg/L",51.78135,-1.336058,5.94,0.258,0.04
"9350","ECN_T08_2","River/Stream",2014-11-19,"mg/L",51.78135,-1.336058,3.03,1.59,0.006
"9351","ECN_T08_4","River/Stream",2014-11-19,"mg/L",51.78135,-1.336058,8.68,0.04,0
"9352","ECN_T08_2","River/Stream",2014-11-26,"mg/L",51.78135,-1.336058,6.51,3.93,0.039
"9353","ECN_T08_4","River/Stream",2014-11-26,"mg/L",51.78135,-1.336058,8.12,0.112,0.005
"9354","ECN_T08_3","River/Stream",2014-11-26,"mg/L",51.78135,-1.336058,8.29,2.3,0.018
"9355","ECN_T07_1","River/Stream",2014-11-26,"mg/L",55.489853,-2.212033,1.5,0.296,0.023
"9356","ECN_T07_2","River/Stream",2014-11-26,"mg/L",55.489853,-2.212033,1.51,0.228,0.018
"9357","ECN_T08_1","River/Stream",2014-11-26,"mg/L",51.78135,-1.336058,8.79,1.09,0.101
"9358","ECN_T05_1","River/Stream",2014-11-26,"mg/L",50.781933,-3.917806,4.077,0.807,0.005
"9359","ECN_T05_3","River/Stream",2014-11-26,"mg/L",50.781933,-3.917806,6.488,0.032,0.002
"9360","ECN_T05_2","River/Stream",2014-11-26,"mg/L",50.781933,-3.917806,14.07,0.053,0.003
"9361","ECN_T02_1","River/Stream",2014-11-26,"mg/L",56.909267,-2.553372,4.5,0.155,0.007
"9362","ECN_T04_3","River/Stream",2014-11-26,"mg/L",54.695042,-2.38785,14,0.105,0
"9363","ECN_T08_4","River/Stream",2014-12-03,"mg/L",51.78135,-1.336058,7.53,0.037,0.009
"9364","ECN_T07_2","River/Stream",2014-12-03,"mg/L",55.489853,-2.212033,2.48,0.246,0.017
"9365","ECN_T08_1","River/Stream",2014-12-03,"mg/L",51.78135,-1.336058,4.83,0.535,0.038
"9366","ECN_T08_2","River/Stream",2014-12-03,"mg/L",51.78135,-1.336058,2.49,1.65,0.022
"9367","ECN_T08_3","River/Stream",2014-12-03,"mg/L",51.78135,-1.336058,4.86,1.08,0.022
"9368","ECN_T04_3","River/Stream",2014-12-03,"mg/L",54.695042,-2.38785,16.4,0.128,0
"9369","ECN_T07_1","River/Stream",2014-12-03,"mg/L",55.489853,-2.212033,1.96,0.286,0.02
"9370","ECN_T02_1","River/Stream",2014-12-03,"mg/L",56.909267,-2.553372,4.7,0.173,0.006
"9371","ECN_T04_1","River/Stream",2014-12-03,"mg/L",54.695042,-2.38785,23.4,0.051,0
"9372","ECN_T04_2","River/Stream",2014-12-03,"mg/L",54.695042,-2.38785,28.4,0.079,0
"9373","ECN_T08_2","River/Stream",2014-12-10,"mg/L",51.78135,-1.336058,2.02,1.72,0
"9374","ECN_T08_3","River/Stream",2014-12-10,"mg/L",51.78135,-1.336058,3.98,0.708,0.01
"9375","ECN_T08_4","River/Stream",2014-12-10,"mg/L",51.78135,-1.336058,6.27,0.037,0
"9376","ECN_T07_1","River/Stream",2014-12-10,"mg/L",55.489853,-2.212033,2.12,0.308,0.024
"9377","ECN_T07_2","River/Stream",2014-12-10,"mg/L",55.489853,-2.212033,3.78,0.254,0.015
"9378","ECN_T08_1","River/Stream",2014-12-10,"mg/L",51.78135,-1.336058,3.96,0.678,0.012
"9379","ECN_T05_1","River/Stream",2014-12-10,"mg/L",50.781933,-3.917806,6.084,0.408,0.004
"9380","ECN_T05_3","River/Stream",2014-12-10,"mg/L",50.781933,-3.917806,5.36,0.038,0.002
"9381","ECN_T05_2","River/Stream",2014-12-10,"mg/L",50.781933,-3.917806,11.62,0.088,0.004
"9382","ECN_T02_1","River/Stream",2014-12-10,"mg/L",56.909267,-2.553372,4.7,0.176,0.008
"9383","ECN_T04_3","River/Stream",2014-12-10,"mg/L",54.695042,-2.38785,13.3,0.077,0
"9384","ECN_T07_2","River/Stream",2014-12-16,"mg/L",55.489853,-2.212033,2.17,0.255,0.017
"9385","ECN_T07_1","River/Stream",2014-12-16,"mg/L",55.489853,-2.212033,1.74,0.287,0.022
"9386","ECN_T08_3","River/Stream",2014-12-17,"mg/L",51.78135,-1.336058,7.55,1.37,0.006
"9387","ECN_T08_4","River/Stream",2014-12-17,"mg/L",51.78135,-1.336058,5.63,0.06,0
"9388","ECN_T04_3","River/Stream",2014-12-17,"mg/L",54.695042,-2.38785,5.69,0.114,0
"9389","ECN_T08_1","River/Stream",2014-12-17,"mg/L",51.78135,-1.336058,6.89,0.913,0.052
"9390","ECN_T08_2","River/Stream",2014-12-17,"mg/L",51.78135,-1.336058,3.57,2.59,0.016
"9391","ECN_T02_1","River/Stream",2014-12-17,"mg/L",56.909267,-2.553372,3.8,0.203,0.005
"9392","ECN_T04_2","River/Stream",2014-12-17,"mg/L",54.695042,-2.38785,7,0.062,0
"9393","ECN_T04_3","River/Stream",2014-12-23,"mg/L",54.695042,-2.38785,9.78,0.068,0
"9394","ECN_T05_2","River/Stream",2014-12-24,"mg/L",50.781933,-3.917806,18.51,0.061,0.007
"9395","ECN_T05_1","River/Stream",2014-12-24,"mg/L",50.781933,-3.917806,4.75,0.579,0.007
"9396","ECN_T05_3","River/Stream",2014-12-24,"mg/L",50.781933,-3.917806,4.724,0.581,0.008
"9397","ECN_T07_1","River/Stream",2014-12-24,"mg/L",55.489853,-2.212033,3.6,0.122,0.007
"9398","ECN_T08_1","River/Stream",2014-12-24,"mg/L",51.78135,-1.336058,4.41,0.861,0.025
"9399","ECN_T07_2","River/Stream",2014-12-24,"mg/L",55.489853,-2.212033,4.23,0.219,0.018
"9400","ECN_T08_2","River/Stream",2014-12-24,"mg/L",51.78135,-1.336058,2.18,1.86,0.013
"9401","ECN_T08_3","River/Stream",2014-12-24,"mg/L",51.78135,-1.336058,4.02,0.678,0.007
"9402","ECN_T08_4","River/Stream",2014-12-24,"mg/L",51.78135,-1.336058,5.45,0.041,0
"9403","ECN_T04_3","River/Stream",2014-12-29,"mg/L",54.695042,-2.38785,7.24,0.109,0
"9404","ECN_T04_1","River/Stream",2014-12-29,"mg/L",54.695042,-2.38785,12,0.06,0
"9405","ECN_T04_2","River/Stream",2014-12-29,"mg/L",54.695042,-2.38785,13.8,0.08,0
"9406","ECN_T08_2","River/Stream",2014-12-31,"mg/L",51.78135,-1.336058,2.01,1.87,0.015
"9407","ECN_T08_3","River/Stream",2014-12-31,"mg/L",51.78135,-1.336058,5.91,0.077,0
"9408","ECN_T08_4","River/Stream",2014-12-31,"mg/L",51.78135,-1.336058,3.58,0.756,0.006
"9409","ECN_T07_1","River/Stream",2014-12-31,"mg/L",55.489853,-2.212033,7.11,0.293,0.024
"9410","ECN_T07_2","River/Stream",2014-12-31,"mg/L",55.489853,-2.212033,8.86,0.238,0.025
"9411","ECN_T08_1","River/Stream",2014-12-31,"mg/L",51.78135,-1.336058,3.61,1.4,0.023
"9412","ECN_T08_2","River/Stream",2015-01-07,"mg/L",51.78135,-1.336058,2.03,2.04,0.013
"9413","ECN_T08_3","River/Stream",2015-01-07,"mg/L",51.78135,-1.336058,3.91,1.08,0
"9414","ECN_T08_4","River/Stream",2015-01-07,"mg/L",51.78135,-1.336058,6.22,0.13,0
"9415","ECN_T07_1","River/Stream",2015-01-07,"mg/L",55.489853,-2.212033,1.25,0.307,0.031
"9416","ECN_T07_2","River/Stream",2015-01-07,"mg/L",55.489853,-2.212033,1.46,0.262,0.024
"9417","ECN_T08_1","River/Stream",2015-01-07,"mg/L",51.78135,-1.336058,3.93,1.53,0.022
"9418","ECN_T05_3","River/Stream",2015-01-07,"mg/L",50.781933,-3.917806,11.57,0.134,0.002
"9419","ECN_T05_2","River/Stream",2015-01-07,"mg/L",50.781933,-3.917806,13.14,0.059,0.003
"9420","ECN_T05_1","River/Stream",2015-01-07,"mg/L",50.781933,-3.917806,3.743,1.016,0.007
"9421","ECN_T02_1","River/Stream",2015-01-07,"mg/L",56.909267,-2.553372,4.7,0.19,0.006
"9422","ECN_T04_3","River/Stream",2015-01-07,"mg/L",54.695042,-2.38785,10,0.11,0
"9423","ECN_T04_3","River/Stream",2015-01-13,"mg/L",54.695042,-2.38785,4.91,0.088,0.007
"9424","ECN_T04_2","River/Stream",2015-01-13,"mg/L",54.695042,-2.38785,5.92,0.054,0.008
"9425","ECN_T08_4","River/Stream",2015-01-14,"mg/L",51.78135,-1.336058,5.31,0.041,0
"9426","ECN_T08_1","River/Stream",2015-01-14,"mg/L",51.78135,-1.336058,4.95,1.08,0.024
"9427","ECN_T08_2","River/Stream",2015-01-14,"mg/L",51.78135,-1.336058,2.43,2.22,0.011
"9428","ECN_T08_3","River/Stream",2015-01-14,"mg/L",51.78135,-1.336058,4.62,0.818,0
"9429","ECN_T07_1","River/Stream",2015-01-14,"mg/L",55.489853,-2.212033,1.33,0.254,0.028
"9430","ECN_T07_2","River/Stream",2015-01-14,"mg/L",55.489853,-2.212033,1.29,0.038,0.024
"9431","ECN_T02_1","River/Stream",2015-01-15,"mg/L",56.909267,-2.553372,8.2,0.193,0.005
"9432","ECN_T02_1","River/Stream",2015-01-21,"mg/L",56.909267,-2.553372,2.6,0.193,0.012
"9433","ECN_T05_1","River/Stream",2015-01-21,"mg/L",50.781933,-3.917806,2.605,0.917,0.021
"9434","ECN_T05_3","River/Stream",2015-01-21,"mg/L",50.781933,-3.917806,5.772,0.043,0.007
"9435","ECN_T05_2","River/Stream",2015-01-21,"mg/L",50.781933,-3.917806,9.961,0.131,0.008
"9436","ECN_T08_1","River/Stream",2015-01-21,"mg/L",51.78135,-1.336058,4.94,1.17,0.018
"9437","ECN_T08_3","River/Stream",2015-01-21,"mg/L",51.78135,-1.336058,4.35,0.969,0
"9438","ECN_T08_2","River/Stream",2015-01-21,"mg/L",51.78135,-1.336058,2.61,2.16,0.009
"9439","ECN_T08_4","River/Stream",2015-01-21,"mg/L",51.78135,-1.336058,6.2,0.08,0
"9440","ECN_T04_3","River/Stream",2015-01-22,"mg/L",54.695042,-2.38785,4.2,0.137,0.009
"9441","ECN_T04_2","River/Stream",2015-01-27,"mg/L",54.695042,-2.38785,5.3,0.069,0
"9442","ECN_T04_3","River/Stream",2015-01-27,"mg/L",54.695042,-2.38785,4.8,0.134,0
"9443","ECN_T08_3","River/Stream",2015-01-28,"mg/L",51.78135,-1.336058,4.46,0.956,0.01
"9444","ECN_T08_4","River/Stream",2015-01-28,"mg/L",51.78135,-1.336058,5.23,0.046,0.005
"9445","ECN_T07_2","River/Stream",2015-01-28,"mg/L",55.489853,-2.212033,1.78,0.301,0.019
"9446","ECN_T08_1","River/Stream",2015-01-28,"mg/L",51.78135,-1.336058,3.61,1.8,0.026
"9447","ECN_T08_2","River/Stream",2015-01-28,"mg/L",51.78135,-1.336058,2.51,2.25,0.021
"9448","ECN_T02_1","River/Stream",2015-01-28,"mg/L",56.909267,-2.553372,4,0.14,0.007
"9449","ECN_T07_1","River/Stream",2015-01-28,"mg/L",55.489853,-2.212033,1.56,0.194,0.035
"9450","ECN_T08_2","River/Stream",2015-02-04,"mg/L",51.78135,-1.336058,2.33,1.8,0
"9451","ECN_T08_3","River/Stream",2015-02-04,"mg/L",51.78135,-1.336058,3.81,0.585,0
"9452","ECN_T08_4","River/Stream",2015-02-04,"mg/L",51.78135,-1.336058,5.71,0.033,0
"9453","ECN_T05_2","River/Stream",2015-02-04,"mg/L",50.781933,-3.917806,1.912,1.108,0.006
"9454","ECN_T07_1","River/Stream",2015-02-04,"mg/L",55.489853,-2.212033,1.27,0.187,0.021
"9455","ECN_T07_2","River/Stream",2015-02-04,"mg/L",55.489853,-2.212033,1.03,0.306,0.018
"9456","ECN_T08_1","River/Stream",2015-02-04,"mg/L",51.78135,-1.336058,3.99,1.21,0.01
"9457","ECN_T04_3","River/Stream",2015-02-04,"mg/L",54.695042,-2.38785,4.3,0.161,0
"9458","ECN_T05_1","River/Stream",2015-02-04,"mg/L",50.781933,-3.917806,2.103,1.121,0.007
"9459","ECN_T05_3","River/Stream",2015-02-04,"mg/L",50.781933,-3.917806,7.303,0.066,0.003
"9460","ECN_T02_1","River/Stream",2015-02-04,"mg/L",56.909267,-2.553372,2.5,0.189,0.008
"9461","ECN_T04_1","River/Stream",2015-02-04,"mg/L",54.695042,-2.38785,6.3,0.096,0
"9462","ECN_T08_3","River/Stream",2015-02-11,"mg/L",51.78135,-1.336058,3.99,0.571,0
"9463","ECN_T08_2","River/Stream",2015-02-11,"mg/L",51.78135,-1.336058,2.41,1.95,0.007
"9464","ECN_T08_4","River/Stream",2015-02-11,"mg/L",51.78135,-1.336058,5.35,0.089,0
"9465","ECN_T07_1","River/Stream",2015-02-11,"mg/L",55.489853,-2.212033,1.21,0.229,0.025
"9466","ECN_T07_2","River/Stream",2015-02-11,"mg/L",55.489853,-2.212033,1.73,0.27,0.017
"9467","ECN_T08_1","River/Stream",2015-02-11,"mg/L",51.78135,-1.336058,3.35,1.41,0.009
"9468","ECN_T02_1","River/Stream",2015-02-11,"mg/L",56.909267,-2.553372,3.8,0.164,0.004
"9469","ECN_T04_3","River/Stream",2015-02-11,"mg/L",54.695042,-2.38785,7.12,0.119,0
"9470","ECN_T02_1","River/Stream",2015-02-18,"mg/L",56.909267,-2.553372,5.4,0.173,0.005
"9471","ECN_T04_3","River/Stream",2015-02-18,"mg/L",54.695042,-2.38785,6.95,0.19,0
"9472","ECN_T05_2","River/Stream",2015-02-18,"mg/L",50.781933,-3.917806,7.577,0.065,0.003
"9473","ECN_T05_1","River/Stream",2015-02-18,"mg/L",50.781933,-3.917806,4.827,0.067,0.003
"9474","ECN_T05_3","River/Stream",2015-02-18,"mg/L",50.781933,-3.917806,10.25,0.065,0.002
"9475","ECN_T07_1","River/Stream",2015-02-18,"mg/L",55.489853,-2.212033,1.14,0.263,0.026
"9476","ECN_T07_2","River/Stream",2015-02-18,"mg/L",55.489853,-2.212033,1.19,0.234,0.016
"9477","ECN_T08_1","River/Stream",2015-02-18,"mg/L",51.78135,-1.336058,4.51,1.6,0.016
"9478","ECN_T08_2","River/Stream",2015-02-18,"mg/L",51.78135,-1.336058,3.02,2.43,0.013
"9479","ECN_T08_3","River/Stream",2015-02-18,"mg/L",51.78135,-1.336058,4.99,1.31,0.005
"9480","ECN_T08_4","River/Stream",2015-02-18,"mg/L",51.78135,-1.336058,6.26,0.33,0
"9481","ECN_T08_2","River/Stream",2015-02-25,"mg/L",51.78135,-1.336058,2.4,2.17,0.012
"9482","ECN_T08_3","River/Stream",2015-02-25,"mg/L",51.78135,-1.336058,4.81,0.764,0
"9483","ECN_T08_4","River/Stream",2015-02-25,"mg/L",51.78135,-1.336058,6.42,0.076,0
"9484","ECN_T07_1","River/Stream",2015-02-25,"mg/L",55.489853,-2.212033,1.32,0.259,0.028
"9485","ECN_T07_2","River/Stream",2015-02-25,"mg/L",55.489853,-2.212033,1.26,0.203,0.011
"9486","ECN_T08_1","River/Stream",2015-02-25,"mg/L",51.78135,-1.336058,4.44,1.2,0.021
"9487","ECN_T02_1","River/Stream",2015-02-25,"mg/L",56.909267,-2.553372,4.4,0.168,0.007
"9488","ECN_T04_3","River/Stream",2015-02-25,"mg/L",54.695042,-2.38785,5.82,0.109,0
"9489","ECN_T08_1","River/Stream",2015-03-04,"mg/L",51.78135,-1.336058,3.34,1.26,0
"9490","ECN_T08_3","River/Stream",2015-03-04,"mg/L",51.78135,-1.336058,3.61,0.678,0
"9491","ECN_T08_2","River/Stream",2015-03-04,"mg/L",51.78135,-1.336058,1.91,2.15,0.008
"9492","ECN_T08_4","River/Stream",2015-03-04,"mg/L",51.78135,-1.336058,5.52,0.073,0
"9493","ECN_T05_2","River/Stream",2015-03-04,"mg/L",50.781933,-3.917806,9.588,0.06,0.005
"9494","ECN_T07_1","River/Stream",2015-03-04,"mg/L",55.489853,-2.212033,1.12,0.234,0.026
"9495","ECN_T07_2","River/Stream",2015-03-04,"mg/L",55.489853,-2.212033,1.1,0.169,0.012
"9496","ECN_T04_3","River/Stream",2015-03-04,"mg/L",54.695042,-2.38785,4.49,0.126,0
"9497","ECN_T05_1","River/Stream",2015-03-04,"mg/L",50.781933,-3.917806,2.508,1.02,0.005
"9498","ECN_T05_3","River/Stream",2015-03-04,"mg/L",50.781933,-3.917806,5.321,0.041,0.004
"9499","ECN_T02_1","River/Stream",2015-03-04,"mg/L",56.909267,-2.553372,3,0.126,0.007
"9500","ECN_T04_1","River/Stream",2015-03-04,"mg/L",54.695042,-2.38785,7.24,0.081,0
"9501","ECN_T08_4","River/Stream",2015-03-11,"mg/L",51.78135,-1.336058,5.26,0.037,0
"9502","ECN_T08_2","River/Stream",2015-03-11,"mg/L",51.78135,-1.336058,1.95,1.47,0.006
"9503","ECN_T08_1","River/Stream",2015-03-11,"mg/L",51.78135,-1.336058,3.09,1.35,0.013
"9504","ECN_T08_3","River/Stream",2015-03-11,"mg/L",51.78135,-1.336058,3.33,0.549,0
"9505","ECN_T04_3","River/Stream",2015-03-11,"mg/L",54.695042,-2.38785,4.79,0.093,0
"9506","ECN_T07_1","River/Stream",2015-03-11,"mg/L",55.489853,-2.212033,1.19,0.181,0.02
"9507","ECN_T07_2","River/Stream",2015-03-11,"mg/L",55.489853,-2.212033,1.19,0.119,0.013
"9508","ECN_T02_1","River/Stream",2015-03-11,"mg/L",56.909267,-2.553372,3.1,0.137,0.006
"9509","ECN_T04_2","River/Stream",2015-03-11,"mg/L",54.695042,-2.38785,7.54,0.082,0
"9510","ECN_T02_1","River/Stream",2015-03-18,"mg/L",56.909267,-2.553372,4,0.122,0.011
"9511","ECN_T04_3","River/Stream",2015-03-18,"mg/L",54.695042,-2.38785,7.05,0.102,0
"9512","ECN_T05_2","River/Stream",2015-03-18,"mg/L",50.781933,-3.917806,9.559,0.101,0.003
"9513","ECN_T05_1","River/Stream",2015-03-18,"mg/L",50.781933,-3.917806,1.761,0.7,0.012
"9514","ECN_T05_3","River/Stream",2015-03-18,"mg/L",50.781933,-3.917806,4.262,0.141,0.002
"9515","ECN_T07_1","River/Stream",2015-03-18,"mg/L",55.489853,-2.212033,1.42,0.192,0.033
"9516","ECN_T07_2","River/Stream",2015-03-18,"mg/L",55.489853,-2.212033,1.67,0.133,0.028
"9517","ECN_T08_1","River/Stream",2015-03-18,"mg/L",51.78135,-1.336058,2.92,1,0.012
"9518","ECN_T08_2","River/Stream",2015-03-18,"mg/L",51.78135,-1.336058,1.7,2.07,0.009
"9519","ECN_T08_3","River/Stream",2015-03-18,"mg/L",51.78135,-1.336058,3.21,0.453,0
"9520","ECN_T08_4","River/Stream",2015-03-18,"mg/L",51.78135,-1.336058,4.96,0.039,0
"9521","ECN_T08_4","River/Stream",2015-03-25,"mg/L",51.78135,-1.336058,5.19,0.04,0
"9522","ECN_T08_1","River/Stream",2015-03-25,"mg/L",51.78135,-1.336058,2.84,0.943,0.008
"9523","ECN_T07_2","River/Stream",2015-03-25,"mg/L",55.489853,-2.212033,1.46,0.11,0.013
"9524","ECN_T08_2","River/Stream",2015-03-25,"mg/L",51.78135,-1.336058,1.57,1.95,0.011
"9525","ECN_T08_3","River/Stream",2015-03-25,"mg/L",51.78135,-1.336058,3.03,0.424,0
"9526","ECN_T04_3","River/Stream",2015-03-25,"mg/L",54.695042,-2.38785,4.42,0.113,0
"9527","ECN_T07_1","River/Stream",2015-03-25,"mg/L",55.489853,-2.212033,1.75,0.112,0.008
"9528","ECN_T02_1","River/Stream",2015-03-25,"mg/L",56.909267,-2.553372,3.7,0.086,0.006
"9529","ECN_T04_2","River/Stream",2015-03-25,"mg/L",54.695042,-2.38785,13.5,0.076,0
"9530","ECN_T04_1","River/Stream",2015-03-31,"mg/L",54.695042,-2.38785,6.24,0.074,0
"9531","ECN_T04_3","River/Stream",2015-03-31,"mg/L",54.695042,-2.38785,7.46,0.052,0
"9532","ECN_T08_4","River/Stream",2015-04-01,"mg/L",51.78135,-1.336058,4.69,0.072,0
"9533","ECN_T08_1","River/Stream",2015-04-01,"mg/L",51.78135,-1.336058,2.5,0.753,0
"9534","ECN_T08_2","River/Stream",2015-04-01,"mg/L",51.78135,-1.336058,1.33,1.97,0.01
"9535","ECN_T08_3","River/Stream",2015-04-01,"mg/L",51.78135,-1.336058,2.77,0.347,0
"9536","ECN_T05_3","River/Stream",2015-04-01,"mg/L",50.781933,-3.917806,5.311,0.085,0.005
"9537","ECN_T07_1","River/Stream",2015-04-01,"mg/L",55.489853,-2.212033,1.41,0.189,0.019
"9538","ECN_T07_2","River/Stream",2015-04-01,"mg/L",55.489853,-2.212033,1.33,0.107,0.016
"9539","ECN_T02_1","River/Stream",2015-04-01,"mg/L",56.909267,-2.553372,4.1,0.082,0.007
"9540","ECN_T05_1","River/Stream",2015-04-01,"mg/L",50.781933,-3.917806,2.818,0.682,0.006
"9541","ECN_T05_2","River/Stream",2015-04-01,"mg/L",50.781933,-3.917806,9.502,0.091,0.009
"9542","ECN_T02_1","River/Stream",2015-04-08,"mg/L",56.909267,-2.553372,3,0.077,0.005
"9543","ECN_T04_2","River/Stream",2015-04-08,"mg/L",54.695042,-2.38785,11.9,0.041,0
"9544","ECN_T04_3","River/Stream",2015-04-08,"mg/L",54.695042,-2.38785,5.15,0.03,0
"9545","ECN_T07_1","River/Stream",2015-04-08,"mg/L",55.489853,-2.212033,1.46,0.155,0.02
"9546","ECN_T07_2","River/Stream",2015-04-08,"mg/L",55.489853,-2.212033,1.28,0.079,0.021
"9547","ECN_T08_1","River/Stream",2015-04-08,"mg/L",51.78135,-1.336058,2.97,0.538,0
"9548","ECN_T08_2","River/Stream",2015-04-08,"mg/L",51.78135,-1.336058,1.46,1.82,0
"9549","ECN_T08_3","River/Stream",2015-04-08,"mg/L",51.78135,-1.336058,2.75,0.311,0
"9550","ECN_T08_4","River/Stream",2015-04-08,"mg/L",51.78135,-1.336058,5.12,0.149,0
"9551","ECN_T08_3","River/Stream",2015-04-15,"mg/L",51.78135,-1.336058,3.22,0.272,0
"9552","ECN_T08_4","River/Stream",2015-04-15,"mg/L",51.78135,-1.336058,6.31,0.06,0
