"","DATE_COL","SITE_ID","DOC","NO3 as N","TP","LAT","LON","ECO_TYPE","UNITS"
"5713","2017-06-06","NLA_4595",11.7,0.0808,0.07372125,36.9394,-78.5659,"Lake","mg/L"
"5714","2017-06-06","NLA_4596",4.08,0.0011,0.009505,39.1336,-78.5974,"Lake","mg/L"
"5715","2017-06-07","NLA_4597",10.35,9e-04,0.04031875,34.5394,-92.2738,"Lake","mg/L"
"5716","2017-06-07","NLA_4598",6.27,0,0.03515625,37.5416,-120.3545,"Lake","mg/L"
"5717","2017-06-07","NLA_4599",14.16,9e-04,0.05071625,28.0921,-81.7072,"Lake","mg/L"
"5718","2017-06-07","NLA_4600",12.45,8e-04,0.18245,33.2994,-81.8928,"Lake","mg/L"
"5719","2017-06-07","NLA_4601",6.49,0,0.0111925,40.5967,-93.7723,"Lake","mg/L"
"5720","2017-06-07","NLA_2378",3.21,0,0.01408,40.4802,-88.103,"Lake","mg/L"
"5721","2017-06-07","NLA_2308",8.54,1.3966,0.498325,39.3321,-97.3749,"Lake","mg/L"
"5722","2017-06-07","NLA_4602",3.33,0.0022,0.01617625,37.4869,-84.6791,"Lake","mg/L"
"5723","2017-06-07","NLA_4603",9.56,4e-04,0.01515,43.7634,-86.1549,"Lake","mg/L"
"5724","2017-06-07","NLA_4604",6.43,0.0012,0.0252025,40.3133,-94.031,"Lake","mg/L"
"5725","2017-06-07","NLA_4605",25.2,0.1655,0.52364125,46.3683,-99.52,"Lake","mg/L"
"5726","2017-06-07","NLA_4606",27.05,0.1826,0.26694625,46.3599,-99.483,"Lake","mg/L"
"5727","2017-06-07","NLA_4607",6.46,0,0.03698625,37.9079,-114.2679,"Lake","mg/L"
"5728","2017-06-07","NLA_4608",6.78,0,0.05649,34.9645,-96.7076,"Lake","mg/L"
"5729","2017-06-07","NLA_2658",10.78,0,0.25539,44.4774,-99.3141,"Lake","mg/L"
"5730","2017-06-07","NLA_4609",8.55,0.222,0.0260625,44.3249,-101.6482,"Lake","mg/L"
"5731","2017-06-07","NLA_4610",3.89,0.0051,0.0485825,36.3042,-86.9136,"Lake","mg/L"
"5732","2017-06-07","NLA_4611",7.78,7e-04,0.053165,32.0567,-96.7321,"Lake","mg/L"
"5733","2017-06-07","NLA_4612",3.32,0.111,0.02175125,41.3776,-112.0893,"Lake","mg/L"
"5734","2017-06-07","NLA_2260",1.83,0.0773,0.00367625,38.8217,-80.5897,"Lake","mg/L"
"5735","2017-06-08","NLA_4613",7.65,3.302,0.09948,39.8355,-96.5596,"Lake","mg/L"
"5736","2017-06-08","NLA_4614",4.48,0,0.23606125,30.4245,-91.1667,"Lake","mg/L"
"5737","2017-06-08","NLA_4615",5.71,6e-04,0.008235,42.6047,-83.7584,"Lake","mg/L"
"5738","2017-06-08","NLA_4616",8.44,0,0.02685125,42.6062,-83.5338,"Lake","mg/L"
"5739","2017-06-08","NLA_4617",5.14,0,0.0137775,40.1706,-92.6556,"Lake","mg/L"
"5740","2017-06-08","NLA_4618",8.52,0,0.05662875,40.497,-91.766,"Lake","mg/L"
"5741","2017-06-08","NLA_2676",27.19,0.1731,0.11825625,46.8927,-99.4165,"Lake","mg/L"
"5742","2017-06-08","NLA_4619",2.5,0.3162,0.04410625,36.505,-114.4095,"Lake","mg/L"
"5743","2017-06-08","NLA_2175",2.97,0.0707,0.4098625,35.3714,-86.3815,"Lake","mg/L"
"5744","2017-06-08","NLA_2491",10.77,0,0.1753325,32.4657,-96.2002,"Lake","mg/L"
"5745","2017-06-08","NLA_3240",7.64,0,0.04331875,33.7351,-95.9258,"Lake","mg/L"
"5746","2017-06-08","NLA_4620",8.7,0.179,0.4268175,41.1778,-112.1546,"Lake","mg/L"
"5747","2017-06-08","NLA_4621",4.17,0,0.04780625,38.8378,-82.1259,"Lake","mg/L"
"5748","2017-06-09","NLA_4622",5.2,0,0.0179125,39.0037,-95.6276,"Lake","mg/L"
"5749","2017-06-09","NLA_4623",13.37,9e-04,0.01673125,42.1786,-84.1493,"Lake","mg/L"
"5750","2017-06-09","NLA_4624",5.73,0,0.02792125,39.3417,-91.1532,"Lake","mg/L"
"5751","2017-06-09","NLA_4625",2.21,0.1786,0.0204375,36.0658,-115.1136,"Lake","mg/L"
"5752","2017-06-09","NLA_4626",4.78,0.7121,0.219365,40.7109,-111.9504,"Lake","mg/L"
"5753","2017-06-11","NLA_4627",5.5,0.1394,0.11822875,38.4656,-95.7363,"Lake","mg/L"
"5754","2017-06-11","NLA_4628",6.8,6e-04,0.02642125,36.5148,-96.1912,"Lake","mg/L"
"5755","2017-06-12","NLA_3059",2.97,0,0.013915,34.4176,-93.0701,"Lake","mg/L"
"5756","2017-06-12","NLA_2522",3.31,0,0.886198,38.5085,-121.5354,"Lake","mg/L"
"5757","2017-06-12","NLA_4629",4.46,0,0.0501725,40.2001,-88.3785,"Lake","mg/L"
"5758","2017-06-12","NLA_2396",3.56,0.0021,0.02716125,38.126,-96.3096,"Lake","mg/L"
"5759","2017-06-12","NLA_4630",4.53,0,0.0110875,37.4046,-87.5203,"Lake","mg/L"
"5760","2017-06-12","NLA_4631",3.53,1.0302,0.036025,39.127,-77.1309,"Lake","mg/L"
"5761","2017-06-12","NLA_2641",7.5,0.0369,0.01369625,42.1864,-85.5743,"Lake","mg/L"
"5762","2017-06-12","NLA_2640",6.57,0.7851,0.0199675,41.9428,-85.3141,"Lake","mg/L"
"5763","2017-06-12","NLA_4632",5.24,0.0032,0.00997875,44.7273,-85.1192,"Lake","mg/L"
"5764","2017-06-12","NLA_4633",18.85,0,0.1053675,47.2639,-99.8046,"Lake","mg/L"
"5765","2017-06-12","NLA_4634",15.12,0.0776,0.09895375,47.1319,-99.2317,"Lake","mg/L"
"5766","2017-06-12","NLA_2555",5.14,0.0026,0.03274,40.9509,-74.7841,"Lake","mg/L"
"5767","2017-06-12","NLA_4635",20.01,0,0.33924125,44.8711,-103.0033,"Lake","mg/L"
"5768","2017-06-12","NLA_2974",4.7,0.0013,0.0144525,32.6624,-97.6124,"Lake","mg/L"
"5769","2017-06-13","NLA_2840",5.52,0.1259,0.02883375,37.7769,-122.1187,"Lake","mg/L"
"5770","2017-06-13","NLA_2800",3.18,0,0.0150475,41.8405,-72.1098,"Lake","mg/L"
"5771","2017-06-13","NLA_4636",11.28,0,0.1030575,26.9445,-80.8329,"Lake","mg/L"
"5772","2017-06-13","NLA_4637",6.17,0,0.0494225,38.2035,-98.2025,"Lake","mg/L"
"5773","2017-06-13","NLA_4638",5.38,0,0.028745,37.4058,-87.7858,"Lake","mg/L"
"5774","2017-06-13","NLA_2600",7.24,0,0.01708125,42.3779,-86.0448,"Lake","mg/L"
"5775","2017-06-13","NLA_2623",3.11,0,0.00926875,42.2047,-85.7076,"Lake","mg/L"
"5776","2017-06-13","NLA_4639",5.41,0,0.24619375,35.8562,-78.0302,"Lake","mg/L"
"5777","2017-06-13","NLA_4640",5.25,0.0032,0.07035,41.9159,-119.4603,"Lake","mg/L"
"5778","2017-06-13","NLA_4641",5.92,0.1601,0.2503025,35.1788,-99.0753,"Lake","mg/L"
"5779","2017-06-13","NLA_4642",10.73,0,0.4537275,45.6027,-103.5855,"Lake","mg/L"
"5780","2017-06-13","NLA_4643",10.28,0.0845,0.08812,32.8299,-94.0436,"Lake","mg/L"
"5781","2017-06-13","NLA_4644",4.1,0.0019,0.0152925,30.7518,-98.4089,"Lake","mg/L"
"5782","2017-06-13","NLA_4645",7.24,0.0256,0.04148125,40.874,-109.1379,"Lake","mg/L"
"5783","2017-06-13","NLA_2390",2.48,8e-04,0.011705,36.9595,-81.8085,"Lake","mg/L"
"5784","2017-06-13","NLA_3225",2.78,2.29,0.0141,43.5371,-90.9594,"Lake","mg/L"
"5785","2017-06-14","NLA_4646",4.01,0.0201,0.00825125,37.6695,-121.836,"Lake","mg/L"
"5786","2017-06-14","NLA_3194",3.31,2.5635,0.02089,38.867,-75.3802,"Lake","mg/L"
"5787","2017-06-14","NLA_2605",6.09,0,0.022195,42.1977,-88.1033,"Lake","mg/L"
"5788","2017-06-14","NLA_2269",5.37,0,0.15362625,37.6556,-98.261,"Lake","mg/L"
"5789","2017-06-14","NLA_4647",5.19,6e-04,0.19664375,36.8752,-88.4895,"Lake","mg/L"
"5790","2017-06-14","NLA_4648",8.97,0.0787,0.009775,44.4304,-83.9205,"Lake","mg/L"
"5791","2017-06-14","NLA_2873",7.07,0.0028,0.0435975,34.9329,-77.1048,"Lake","mg/L"
"5792","2017-06-14","NLA_4649",29.84,0,0.562808,48.3521,-101.8953,"Lake","mg/L"
"5793","2017-06-14","NLA_2695",19.96,0.0106,0.1034325,42.1098,-98.5623,"Lake","mg/L"
"5794","2017-06-14","NLA_4650",19.44,0.0278,0.14172375,42.553,-100.6822,"Lake","mg/L"
"5795","2017-06-14","NLA_2536",9.12,0.0119,0.15717125,40.6966,-118.2878,"Lake","mg/L"
"5796","2017-06-14","NLA_2978",5.18,5.3069,0.10027125,40.3672,-83.0595,"Lake","mg/L"
"5797","2017-06-14","NLA_4651",19.93,0,0.0936675,45.4668,-102.4045,"Lake","mg/L"
"5798","2017-06-14","NLA_4652",24.14,0.0553,0.03264,45.6082,-97.2092,"Lake","mg/L"
"5799","2017-06-14","NLA_2354",5.59,0.0019,0.108145,33.5162,-94.1251,"Lake","mg/L"
"5800","2017-06-14","NLA_4653",13.45,0.0019,0.14231125,40.7248,-109.1837,"Lake","mg/L"
"5801","2017-06-14","NLA_4654",1.67,0,0.00759375,36.8078,-80.0797,"Lake","mg/L"
"5802","2017-06-15","NLA_4656",15.72,0.0044,0.168545,26.4227,-81.4934,"Lake","mg/L"
"5803","2017-06-15","NLA_4657",12.52,0.0806,0.022345,42.3178,-88.2264,"Lake","mg/L"
"5804","2017-06-15","NLA_4658",5.81,0,0.03842,37.6557,-97.3995,"Lake","mg/L"
"5805","2017-06-15","NLA_2170",10.82,0.0058,0.694425,36.5043,-89.3369,"Lake","mg/L"
"5806","2017-06-15","NLA_4659",7.39,0.0137,0.00817875,44.5997,-83.769,"Lake","mg/L"
"5807","2017-06-15","NLA_4660",5.81,0.0684,0.0830125,37.808,-94.2067,"Lake","mg/L"
"5808","2017-06-15","NLA_4661",13.83,0.0033,0.044585,35.2238,-78.8167,"Lake","mg/L"
"5809","2017-06-15","NLA_4662",17.3,0.0853,0.06185125,42.9219,-102.0378,"Lake","mg/L"
"5810","2017-06-15","NLA_4663",5.45,0.6164,0.035115,42.4584,-103.1164,"Lake","mg/L"
"5811","2017-06-15","NLA_2166",13.08,0.0388,0.13171,36.176,-104.8161,"Lake","mg/L"
"5812","2017-06-15","NLA_4664",8.29,2e-04,0.02221375,45.4417,-97.2641,"Lake","mg/L"
"5813","2017-06-15","NLA_2568",49.74,0.2422,1.174063,45.5561,-99.7759,"Lake","mg/L"
"5814","2017-06-15","NLA_2315",10.53,0,0.28259375,33.0671,-95.738,"Lake","mg/L"
"5815","2017-06-15","NLA_3124",3.44,0.0251,0.01958375,40.9061,-111.5912,"Lake","mg/L"
"5816","2017-06-15","NLA_4665",8.8,7e-04,0.03306875,37.9755,-78.4281,"Lake","mg/L"
"5817","2017-06-15","NLA_2368",3.79,0,0.0097875,37.0434,-80.8676,"Lake","mg/L"
"5818","2017-06-16","NLA_4666",6.78,0.0179,0.0744625,41.3928,-87.7601,"Lake","mg/L"
"5819","2017-06-16","NLA_4667",8.01,5e-04,0.42958,37.6423,-97.7384,"Lake","mg/L"
"5820","2017-06-16","NLA_4668",4.59,0,0.125145,35.7894,-78.5503,"Lake","mg/L"
"5821","2017-06-16","NLA_4669",13.07,0.3774,0.0302375,48.0083,-101.5346,"Lake","mg/L"
"5822","2017-06-16","NLA_4670",13.64,0.0014,0.12026125,47.0334,-99.4766,"Lake","mg/L"
"5823","2017-06-16","NLA_2241",4.1,0,0.01576375,35.6671,-105.2418,"Lake","mg/L"
"5824","2017-06-16","NLA_4671",18.31,6e-04,0.04922125,45.7416,-97.2664,"Lake","mg/L"
"5825","2017-06-18","NLA_4672",9.54,0.205,0.55758875,37.2252,-97.0316,"Lake","mg/L"
"5826","2017-06-18","NLA_4673",6.19,0.012,0.02365375,36.5808,-104.6535,"Lake","mg/L"
"5827","2017-06-19","NLA_3029",5.56,0,0.02629875,39.096,-122.932,"Lake","mg/L"
"5828","2017-06-19","NLA_2845",4.49,0.0128,0.097533,39.424,-75.6874,"Lake","mg/L"
"5829","2017-06-19","NLA_4674",6.68,0,0.08593875,37.1925,-95.9867,"Lake","mg/L"
"5830","2017-06-19","NLA_2565",9.29,0.0291,0.0602175,39.9709,-74.5712,"Lake","mg/L"
"5831","2017-06-19","NLA_2174",7.75,0,0.0177475,35.7589,-105.1445,"Lake","mg/L"
"5832","2017-06-19","NLA_2525",5.07,0.0313,0.12325625,41.2182,-116.5203,"Lake","mg/L"
"5833","2017-06-19","NLA_2476",6.85,0,0.04700625,36.1147,-98.5989,"Lake","mg/L"
"5834","2017-06-19","NLA_4675",38.09,0,0.184745,44.8803,-99.7459,"Lake","mg/L"
"5835","2017-06-19","NLA_4676",6.25,0.0383,0.07407875,37.2925,-77.8935,"Lake","mg/L"
"5836","2017-06-20","NLA_2277",1.65,0.0039,0.01283375,40.5076,-122.6943,"Lake","mg/L"
"5837","2017-06-20","NLA_4677",4.97,0,0.0671075,32.639,-83.9664,"Lake","mg/L"
"5838","2017-06-20","NLA_2469",5.32,0,0.03285375,41.4772,-92.4603,"Lake","mg/L"
"5839","2017-06-20","NLA_2616",3.22,0,0.00566,39.1859,-86.343,"Lake","mg/L"
"5840","2017-06-20","NLA_4678",7.82,0.3052,0.1467975,37.5045,-94.6852,"Lake","mg/L"
"5841","2017-06-20","NLA_4679",2.8,0.003,0.00894625,37.5409,-84.18,"Lake","mg/L"
"5842","2017-06-20","NLA_4584",5.64,0,0.0190025,43.2189,-85.4676,"Lake","mg/L"
"5843","2017-06-20","NLA_4585",5.8,0,0.01567125,43.3732,-86.1441,"Lake","mg/L"
"5844","2017-06-20","NLA_4680",13.3,7e-04,0.020225,46.2767,-88.0631,"Lake","mg/L"
"5845","2017-06-20","NLA_4681",4.7,0,0.0122,42.6199,-85.4582,"Lake","mg/L"
"5846","2017-06-20","NLA_4682",3.56,0,0.01347625,37.4184,-90.6178,"Lake","mg/L"
"5847","2017-06-20","NLA_4683",3.43,0,0.0085,37.9519,-90.9282,"Lake","mg/L"
"5848","2017-06-20","NLA_2267",34.55,0,0.26828125,47.8647,-101.5133,"Lake","mg/L"
"5849","2017-06-20","NLA_4684",17.51,0,0.16728,48.3343,-100.7485,"Lake","mg/L"
"5850","2017-06-20","NLA_4685",2.73,0,0.01268875,35.9747,-105.9172,"Lake","mg/L"
"5851","2017-06-20","NLA_4686",5.58,0.0413,0.11257375,41.6536,-115.7954,"Lake","mg/L"
"5852","2017-06-20","NLA_4687",11.41,0,0.5712225,35.4454,-99.2905,"Lake","mg/L"
"5853","2017-06-20","NLA_4688",4.81,0,0.03929875,39.9802,-77.1769,"Lake","mg/L"
"5854","2017-06-20","NLA_3075",14.06,0,0.05922,44.8779,-96.634,"Lake","mg/L"
"5855","2017-06-20","NLA_2734",3.18,0,0.086135,32.8367,-96.7196,"Lake","mg/L"
"5856","2017-06-20","NLA_2765",8.32,0,0.03500125,37.1226,-77.6361,"Lake","mg/L"
"5857","2017-06-20","NLA_4689",7.49,0,0.0341325,37.1553,-77.5226,"Lake","mg/L"
"5858","2017-06-21","NLA_4690",7.33,0,0.0129125,34.5185,-112.3854,"Lake","mg/L"
"5859","2017-06-21","NLA_2778",2.4,0,0.0201425,39.7262,-122.8417,"Lake","mg/L"
"5860","2017-06-21","NLA_4691",4.41,8e-04,0.01154375,41.4099,-72.5283,"Lake","mg/L"
"5861","2017-06-21","NLA_4692",9.22,0.0024,0.01304625,28.6377,-81.1377,"Lake","mg/L"
"5862","2017-06-21","NLA_4693",9.48,0.0011,0.022295,31.7557,-83.4996,"Lake","mg/L"
"5863","2017-06-21","NLA_4694",6.38,0,0.03517125,43.1718,-94.905,"Lake","mg/L"
"5864","2017-06-21","NLA_2308",7.63,1.0946,0.50562,39.3321,-97.3749,"Lake","mg/L"
"5865","2017-06-21","NLA_4695",6.96,0,0.035195,38.4987,-84.5809,"Lake","mg/L"
"5866","2017-06-21","NLA_4696",5.28,4.1976,0.01361875,42.784,-85.1154,"Lake","mg/L"
"5867","2017-06-21","NLA_4697",8.21,0,0.0590625,42.8311,-85.7796,"Lake","mg/L"
"5868","2017-06-21","NLA_3012",7.55,0,0.10361375,38.6297,-92.6039,"Lake","mg/L"
"5869","2017-06-21","NLA_4698",1.97,0,0.0064275,36.6358,-91.0511,"Lake","mg/L"
"5870","2017-06-21","NLA_4699",2.7,0,0.0046175,37.387,-91.2611,"Lake","mg/L"
"5871","2017-06-21","NLA_4700",22.29,0,0.10871,48.4792,-104.3491,"Lake","mg/L"
"5872","2017-06-21","NLA_4701",16.76,0.0571,0.5081025,46.0987,-97.2381,"Lake","mg/L"
"5873","2017-06-21","NLA_4702",30.33,0.0019,0.31516375,48.2397,-102.3111,"Lake","mg/L"
"5874","2017-06-21","NLA_4703",30.75,0.2835,0.09004625,48.3893,-102.1524,"Lake","mg/L"
"5875","2017-06-21","NLA_4704",1.08,0.0104,0.00318375,41.0265,-115.0871,"Lake","mg/L"
"5876","2017-06-21","NLA_4705",5.63,0,0.01375125,41.1781,-81.3108,"Lake","mg/L"
"5877","2017-06-21","NLA_4706",4.35,5e-04,0.03065,36.9617,-96.7483,"Lake","mg/L"
"5878","2017-06-21","NLA_4707",15.72,0,0.13086,36.8486,-102.8751,"Lake","mg/L"
"5879","2017-06-21","NLA_4708",5.12,0.0982,0.04826,40.1124,-75.8638,"Lake","mg/L"
"5880","2017-06-21","NLA_4709",15.96,0.0026,0.2410625,45.0303,-97.7708,"Lake","mg/L"
"5881","2017-06-21","NLA_4710",21.79,0,0.21834875,43.8645,-99.6635,"Lake","mg/L"
"5882","2017-06-21","NLA_4711",10.76,0.0689,0.089275,37.4613,-78.1887,"Lake","mg/L"
"5883","2017-06-21","NLA_4712",5.7,1.51,0.0205,44.333,-89.183,"Lake","mg/L"
"5884","2017-06-21","NLA_2322",2.02,1e-04,0.00422125,39.4694,-79.4987,"Lake","mg/L"
"5885","2017-06-22","NLA_4713",6.08,0.0012,0.0170125,41.9242,-72.219,"Lake","mg/L"
"5886","2017-06-22","NLA_2911",14.5,0.0074,0.0859325,28.8388,-81.2699,"Lake","mg/L"
"5887","2017-06-22","NLA_4714",4.43,0.776,0.0793275,43.1557,-94.6504,"Lake","mg/L"
"5888","2017-06-22","NLA_4715",13.15,1.5228,0.074015,41.4007,-85.3702,"Lake","mg/L"
"5889","2017-06-22","NLA_4589",6.46,0,0.06717625,39.3488,-95.0421,"Lake","mg/L"
"5890","2017-06-22","NLA_4716",5.14,1e-04,0.00891875,45.248,-84.0962,"Lake","mg/L"
"5891","2017-06-22","NLA_4717",13.02,0,0.24031375,42.8946,-83.719,"Lake","mg/L"
"5892","2017-06-22","NLA_4718",3.75,0,0.00730625,37.7269,-90.9173,"Lake","mg/L"
"5893","2017-06-22","NLA_4719",2.86,0,0.01094625,37.5939,-90.7787,"Lake","mg/L"
"5894","2017-06-22","NLA_3030",33.5,0,0.05151375,47.8483,-100.2783,"Lake","mg/L"
"5895","2017-06-22","NLA_4720",7.01,0.1318,0.009045,39.4095,-74.78,"Lake","mg/L"
"5896","2017-06-22","NLA_4721",7.21,0,0.0248375,36.7746,-105.1939,"Lake","mg/L"
"5897","2017-06-22","NLA_4722",3.09,0.567,0.00914,44.3236,-89.191,"Lake","mg/L"
"5898","2017-06-23","NLA_4723",3.41,1e-04,0.0226925,38.9838,-94.8028,"Lake","mg/L"
"5899","2017-06-23","NLA_2739",8.79,0,0.022285,44.2471,-85.4818,"Lake","mg/L"
"5900","2017-06-23","NLA_4724",5.22,2e-04,0.09277625,42.8745,-85.6107,"Lake","mg/L"
"5901","2017-06-23","NLA_4725",2.47,5e-04,0.03403625,35.948,-105.2196,"Lake","mg/L"
"5902","2017-06-25","NLA_4726",6.35,0,0.02520875,48.0551,-106.4418,"Lake","mg/L"
"5903","2017-06-25","NLA_2910",11.11,0.0123,0.6238925,35.116,-80.263,"Lake","mg/L"
"5904","2017-06-25","NLA_4727",4.78,0,0.09117125,33.0304,-108.1597,"Lake","mg/L"
"5905","2017-06-26","NLA_2415",2.46,0,0.00407125,41.8811,-73.0399,"Lake","mg/L"
"5906","2017-06-26","NLA_4728",9.17,0.0018,0.254815,41.0337,-93.7427,"Lake","mg/L"
"5907","2017-06-26","NLA_2926",9.47,0.6043,0.062285,41.3531,-85.4489,"Lake","mg/L"
"5908","2017-06-26","NLA_4729",5.61,0.0044,0.01982625,48.4954,-107.5493,"Lake","mg/L"
"5909","2017-06-26","NLA_4730",1.95,0,0.00980125,35.4312,-82.171,"Lake","mg/L"
"5910","2017-06-26","NLA_4593",30.58,0.0669,0.24768625,47.2722,-100.3903,"Lake","mg/L"
"5911","2017-06-26","NLA_3064",10.71,0,0.2905725,40.5793,-96.8448,"Lake","mg/L"
"5912","2017-06-26","NLA_2230",7.88,0.0054,0.168465,35.9808,-108.9316,"Lake","mg/L"
"5913","2017-06-26","NLA_4586",1.03,0,0.02559125,39.241,-117.1657,"Lake","mg/L"
"5914","2017-06-26","NLA_4731",4.1,0,0.02891,34.2886,-97.1654,"Lake","mg/L"
"5915","2017-06-26","NLA_4732",1.1,0,0.0572575,46.0429,-123.1775,"Lake","mg/L"
"5916","2017-06-26","NLA_4733",1.1,1.7724,0.0592,36.1958,-82.7407,"Lake","mg/L"
"5917","2017-06-26","NLA_4734",2.14,0.0637,0.0419225,39.1861,-78.3402,"Lake","mg/L"
"5918","2017-06-26","NLA_4735",3.49,1e-04,0.021375,47.2442,-122.7578,"Lake","mg/L"
"5919","2017-06-27","NLA_3159",6.73,1.1543,0.10022875,38.52,-75.5111,"Lake","mg/L"
"5920","2017-06-27","NLA_2750",8.17,0,0.0429725,30.4346,-84.5655,"Lake","mg/L"
"5921","2017-06-27","NLA_4737",8.78,7e-04,0.00166125,27.2074,-81.3508,"Lake","mg/L"
"5922","2017-06-27","NLA_2891",5.1,0.0012,0.02319625,41.287,-85.7829,"Lake","mg/L"
"5923","2017-06-27","NLA_2892",7.19,0.7841,0.0677125,41.2255,-85.6501,"Lake","mg/L"
"5924","2017-06-27","NLA_4738",5.13,0.2384,0.16618125,29.8916,-92.7545,"Lake","mg/L"
"5925","2017-06-27","NLA_4739",8.52,4e-04,0.01529875,42.1633,-73.118,"Lake","mg/L"
"5926","2017-06-27","NLA_2886",5.5,3e-04,0.00752125,46.6973,-88.082,"Lake","mg/L"
"5927","2017-06-27","NLA_4740",5.08,0.0016,0.017608,42.5896,-85.2996,"Lake","mg/L"
"5928","2017-06-27","NLA_4741",9.37,0,0.026285,43.6974,-85.357,"Lake","mg/L"
"5929","2017-06-27","NLA_4742",2.4,0.1892,0.015255,36.1479,-81.8828,"Lake","mg/L"
"5930","2017-06-27","NLA_4743",18.04,0.0011,0.0535025,36.1859,-79.3508,"Lake","mg/L"
"5931","2017-06-27","NLA_4744",7.95,0,0.2799625,40.7291,-96.788,"Lake","mg/L"
"5932","2017-06-27","NLA_4745",6.26,5e-04,0.01252375,43.3259,-71.869,"Lake","mg/L"
"5933","2017-06-27","NLA_4746",2.17,0.0018,0.01479,36.5954,-105.4172,"Lake","mg/L"
"5934","2017-06-27","NLA_4747",6.56,3e-04,0.014055,39.1636,-114.8142,"Lake","mg/L"
"5935","2017-06-27","NLA_4748",3.4,0,0.027845,40.2438,-81.2218,"Lake","mg/L"
"5936","2017-06-27","NLA_2852",7.6,3e-04,0.01293125,34.729,-97.773,"Lake","mg/L"
"5937","2017-06-27","NLA_4749",7.7,0,0.04184,34.6465,-98,"Lake","mg/L"
"5938","2017-06-27","NLA_4752",12.02,0,0.17029125,44.8691,-97.1795,"Lake","mg/L"
"5939","2017-06-27","NLA_4753",8.74,0,0.04000125,26.417,-98.1707,"Lake","mg/L"
"5940","2017-06-27","NLA_2130",2.24,0,0.00602,37.5224,-112.7718,"Lake","mg/L"
"5941","2017-06-27","NLA_4754",4.36,0.0637,0.02736,38.9652,-77.3376,"Lake","mg/L"
"5942","2017-06-27","NLA_2608",5.89,0,0.01607,38.6132,-77.3518,"Lake","mg/L"
"5943","2017-06-28","NLA_4756",12.34,0.0015,0.013605,31.4246,-110.4522,"Lake","mg/L"
"5944","2017-06-28","NLA_2753",8.47,0.0041,0.0207775,30.2267,-82.4371,"Lake","mg/L"
"5945","2017-06-28","NLA_2726",6.32,3e-04,0.1781825,43.4613,-95.1725,"Lake","mg/L"
"5946","2017-06-28","NLA_4757",5.6,0,0.1410875,38.7512,-89.9925,"Lake","mg/L"
"5947","2017-06-28","NLA_4758",4.9,0,0.0088725,41.4265,-85.7367,"Lake","mg/L"
"5948","2017-06-28","NLA_2297",6.02,5e-04,0.03823625,31.3165,-92.7371,"Lake","mg/L"
"5949","2017-06-28","NLA_4759",12.64,0.0022,0.01980625,46.4454,-87.9965,"Lake","mg/L"
"5950","2017-06-28","NLA_4760",7.65,9e-04,0.16102875,38.8419,-91.2473,"Lake","mg/L"
"5951","2017-06-28","NLA_3173",1.65,0,0.00647,48.451,-114.3814,"Lake","mg/L"
"5952","2017-06-28","NLA_4761",1.88,3e-04,0.0233725,35.8147,-81.2449,"Lake","mg/L"
"5953","2017-06-28","NLA_4762",28.08,0,0.1229575,46.5436,-104.0277,"Lake","mg/L"
"5954","2017-06-28","NLA_2652",6.57,1e-04,0.1837275,40.0631,-99.2922,"Lake","mg/L"
"5955","2017-06-28","NLA_4763",4.62,5e-04,0.0157975,44.0524,-71.8909,"Lake","mg/L"
"5956","2017-06-28","NLA_2323",6.25,0,0.023235,38.3982,-115.1171,"Lake","mg/L"
"5957","2017-06-28","NLA_4764",5.1,0,0.0119575,36.3607,-96.1465,"Lake","mg/L"
"5958","2017-06-28","NLA_4765",11.76,2e-04,0.10602875,44.5484,-123.3458,"Lake","mg/L"
"5959","2017-06-28","NLA_4767",3.09,0.0018,0.01736,40.1559,-74.7884,"Lake","mg/L"
"5960","2017-06-28","NLA_4768",20.15,0,0.26001625,45.4571,-97.6727,"Lake","mg/L"
"5961","2017-06-28","NLA_4769",6.4,0,0.02067625,26.1402,-97.3906,"Lake","mg/L"
"5962","2017-06-28","NLA_2541",12.18,0,0.0361825,38.6249,-112.4333,"Lake","mg/L"
"5963","2017-06-28","NLA_4770",7.33,1e-04,0.045,38.2993,-77.6535,"Lake","mg/L"
"5964","2017-06-28","NLA_4771",8.96,0.0082,0.02967,47.4213,-122.1878,"Lake","mg/L"
"5965","2017-06-29","NLA_4772",7.16,0,0.22439375,34.7656,-92.1124,"Lake","mg/L"
"5966","2017-06-29","NLA_4773",6.04,2e-04,0.00737875,30.3826,-86.4066,"Lake","mg/L"
"5967","2017-06-29","NLA_4774",11.89,4e-04,0.02738625,31.0197,-83.1275,"Lake","mg/L"
"5968","2017-06-29","NLA_4775",5.67,0.0467,0.07552,42.4853,-94.6301,"Lake","mg/L"
"5969","2017-06-29","NLA_2440",1.96,0.0025,0.0454875,44.9641,-116.463,"Lake","mg/L"
"5970","2017-06-29","NLA_4776",3.85,0,0.0146175,40.5121,-90.1486,"Lake","mg/L"
"5971","2017-06-29","NLA_4777",6.72,0.0076,0.01931625,41.2852,-85.6936,"Lake","mg/L"
"5972","2017-06-29","NLA_4778",3.33,0,0.03599,37.0921,-96.7989,"Lake","mg/L"
"5973","2017-06-29","NLA_4779",3.88,0,0.01745625,37.2355,-96.1901,"Lake","mg/L"
"5974","2017-06-29","NLA_4780",17.13,0.005,0.02058,45.9073,-86.4497,"Lake","mg/L"
