"","LAT","LON","SITE_ID","ECO_TYPE","DATE_COL","VARIABLE","RESULT","UNIT"
"1351",38.59432,-75.29099,"LAGOS_142130","Lake",2013-05-28,"DOC",4.8,"mg/L"
"1352",38.59432,-75.29099,"LAGOS_142130","Lake",2013-05-28,"turb_ntu",4,"ntu"
"1353",38.59432,-75.29099,"LAGOS_142130","Lake",2013-05-28,"secchi_m",1.4,"m"
"1354",38.59432,-75.29099,"LAGOS_142130","Lake",2013-05-28,"tss",3,"mg/L"
"1355",40.24332,-105.81362,"LAGOS_449545","Lake",2007-01-25,"DOC",3.24,"mg/L"
"1356",37.38334,-107.56645,"LAGOS_453515","Lake",2002-05-22,"DOC",1.53,"mg/L"
"1357",40.14806,-105.94361,"LAGOS_449845","Lake",2014-03-27,"DOC",1.97,"mg/L"
"1358",40.14806,-105.94361,"LAGOS_449845","Lake",2014-03-27,"secchi_m",4.4196,"m"
"1359",40.14806,-105.94361,"LAGOS_449845","Lake",2014-03-27,"tss",0.9,"mg/L"
"1360",34.59528,-112.4166,"LAGOS_454733","Lake",2014-09-11,"DOC",11,"mg/L"
"1361",34.59528,-112.4166,"LAGOS_454733","Lake",2014-09-11,"secchi_m",1.95,"m"
"1362",34.59528,-112.4166,"LAGOS_454733","Lake",2014-09-11,"tss",5,"mg/L"
"1363",32.89492,-87.78727,"LAGOS_248118","Lake",2002-04-16,"DOC",3.968,"mg/L"
"1364",32.89492,-87.78727,"LAGOS_248118","Lake",2002-04-16,"turb_ntu",13.2,"ntu"
"1365",32.89492,-87.78727,"LAGOS_248118","Lake",2002-04-16,"secchi_m",0.7,"m"
"1366",32.89492,-87.78727,"LAGOS_248118","Lake",2002-04-16,"tss",16,"mg/L"
"1367",38.59432,-75.29099,"LAGOS_142130","Lake",2012-01-12,"DOC",2.9,"mg/L"
"1368",38.59432,-75.29099,"LAGOS_142130","Lake",2012-01-12,"turb_ntu",2,"ntu"
"1369",38.59432,-75.29099,"LAGOS_142130","Lake",2012-01-12,"secchi_m",1.4,"m"
"1370",38.59432,-75.29099,"LAGOS_142130","Lake",2012-01-12,"tss",2,"mg/L"
"1371",38.6718,-75.18588,"LAGOS_142394","Lake",2012-01-17,"DOC",4.2,"mg/L"
"1372",38.6718,-75.18588,"LAGOS_142394","Lake",2012-01-17,"turb_ntu",1,"ntu"
"1373",38.6718,-75.18588,"LAGOS_142394","Lake",2012-01-17,"secchi_m",0.6,"m"
"1374",38.6718,-75.18588,"LAGOS_142394","Lake",2012-01-17,"tss",2,"mg/L"
"1375",38.26722,-104.73164,"LAGOS_376378","Lake",2012-04-11,"DOC",1.98,"mg/L"
"1376",38.26722,-104.73164,"LAGOS_376378","Lake",2012-04-11,"secchi_m",9.7536,"m"
"1377",38.59432,-75.29099,"LAGOS_142130","Lake",2012-10-31,"DOC",13.4,"mg/L"
"1378",38.59432,-75.29099,"LAGOS_142130","Lake",2012-10-31,"turb_ntu",11,"ntu"
"1379",38.59432,-75.29099,"LAGOS_142130","Lake",2012-10-31,"secchi_m",0.2,"m"
"1380",38.59432,-75.29099,"LAGOS_142130","Lake",2012-10-31,"tss",4,"mg/L"
"1381",32.51853,-89.94125,"LAGOS_255758","Lake",2008-04-02,"DOC",9,"mg/L"
"1382",32.51853,-89.94125,"LAGOS_255758","Lake",2008-04-02,"secchi_m",0.5,"m"
"1383",38.59506,-75.31243,"LAGOS_141830","Lake",2002-05-14,"DOC",4,"mg/L"
"1384",38.59506,-75.31243,"LAGOS_141830","Lake",2002-05-14,"turb_ntu",3,"ntu"
"1385",38.59506,-75.31243,"LAGOS_141830","Lake",2002-05-14,"secchi_m",1.0668,"m"
"1386",38.59506,-75.31243,"LAGOS_141830","Lake",2002-05-14,"tss",5,"mg/L"
"1387",38.6718,-75.18588,"LAGOS_142394","Lake",2016-12-12,"DOC",4.4,"mg/L"
"1388",38.6718,-75.18588,"LAGOS_142394","Lake",2016-12-12,"turb_ntu",3,"ntu"
"1389",38.6718,-75.18588,"LAGOS_142394","Lake",2016-12-12,"secchi_m",1.9,"m"
"1390",32.51853,-89.94125,"LAGOS_255758","Lake",2003-08-25,"DOC",8,"mg/L"
"1391",32.51853,-89.94125,"LAGOS_255758","Lake",2003-08-25,"secchi_m",0.5,"m"
"1392",32.51853,-89.94125,"LAGOS_255758","Lake",2008-03-05,"DOC",13,"mg/L"
"1393",32.51853,-89.94125,"LAGOS_255758","Lake",2008-03-05,"secchi_m",0.4,"m"
"1394",38.59432,-75.29099,"LAGOS_142130","Lake",2014-05-20,"DOC",4.7,"mg/L"
"1395",38.59432,-75.29099,"LAGOS_142130","Lake",2014-05-20,"turb_ntu",2,"ntu"
"1396",38.59432,-75.29099,"LAGOS_142130","Lake",2014-05-20,"secchi_m",1.4,"m"
"1397",38.59432,-75.29099,"LAGOS_142130","Lake",2014-05-20,"tss",1,"mg/L"
"1398",31.7529,-88.13382,"LAGOS_244048","Lake",2003-09-23,"DOC",4.37,"mg/L"
"1399",31.7529,-88.13382,"LAGOS_244048","Lake",2003-09-23,"turb_ntu",25.6,"ntu"
"1400",31.7529,-88.13382,"LAGOS_244048","Lake",2003-09-23,"secchi_m",0.45,"m"
"1401",31.7529,-88.13382,"LAGOS_244048","Lake",2003-09-23,"tss",21,"mg/L"
"1402",36.297,-91.527,"LAGOS_90357","Lake",2013-11-04,"DOC",2.98,"mg/L"
"1403",36.297,-91.527,"LAGOS_90357","Lake",2013-11-04,"turb_ntu",1.39,"ntu"
"1404",36.297,-91.527,"LAGOS_90357","Lake",2013-11-04,"tss",1.7,"mg/L"
"1405",38.6718,-75.18588,"LAGOS_142394","Lake",2012-04-10,"DOC",4.3,"mg/L"
"1406",38.6718,-75.18588,"LAGOS_142394","Lake",2012-04-10,"turb_ntu",2,"ntu"
"1407",38.6718,-75.18588,"LAGOS_142394","Lake",2012-04-10,"secchi_m",0.5,"m"
"1408",38.6718,-75.18588,"LAGOS_142394","Lake",2012-04-10,"tss",3,"mg/L"
"1409",38.6718,-75.18588,"LAGOS_142394","Lake",2012-11-26,"DOC",5.6,"mg/L"
"1410",38.6718,-75.18588,"LAGOS_142394","Lake",2012-11-26,"turb_ntu",2,"ntu"
"1411",38.6718,-75.18588,"LAGOS_142394","Lake",2012-11-26,"secchi_m",1,"m"
"1412",38.6718,-75.18588,"LAGOS_142394","Lake",2014-09-23,"DOC",4.2,"mg/L"
"1413",38.6718,-75.18588,"LAGOS_142394","Lake",2014-09-23,"turb_ntu",2,"ntu"
"1414",38.6718,-75.18588,"LAGOS_142394","Lake",2014-09-23,"secchi_m",0.7,"m"
"1415",38.6718,-75.18588,"LAGOS_142394","Lake",2014-09-23,"tss",17,"mg/L"
"1416",38.6718,-75.18588,"LAGOS_142394","Lake",2012-06-18,"DOC",4.4,"mg/L"
"1417",38.6718,-75.18588,"LAGOS_142394","Lake",2012-06-18,"turb_ntu",1,"ntu"
"1418",38.6718,-75.18588,"LAGOS_142394","Lake",2012-06-18,"secchi_m",0.9,"m"
"1419",38.6718,-75.18588,"LAGOS_142394","Lake",2012-06-18,"tss",2,"mg/L"
"1420",38.6718,-75.18588,"LAGOS_142394","Lake",2012-09-17,"DOC",14.7,"mg/L"
"1421",38.6718,-75.18588,"LAGOS_142394","Lake",2012-09-17,"turb_ntu",3,"ntu"
"1422",38.6718,-75.18588,"LAGOS_142394","Lake",2012-09-17,"secchi_m",0.6,"m"
"1423",38.6718,-75.18588,"LAGOS_142394","Lake",2012-09-17,"tss",3,"mg/L"
"1424",38.59432,-75.29099,"LAGOS_142130","Lake",2012-03-19,"DOC",3.6,"mg/L"
"1425",38.59432,-75.29099,"LAGOS_142130","Lake",2012-03-19,"turb_ntu",3,"ntu"
"1426",38.59432,-75.29099,"LAGOS_142130","Lake",2012-03-19,"secchi_m",1.6,"m"
"1427",38.59432,-75.29099,"LAGOS_142130","Lake",2012-03-19,"tss",3,"mg/L"
"1428",38.59432,-75.29099,"LAGOS_142130","Lake",2014-06-11,"DOC",4.1,"mg/L"
"1429",38.59432,-75.29099,"LAGOS_142130","Lake",2014-06-11,"turb_ntu",3,"ntu"
"1430",38.59432,-75.29099,"LAGOS_142130","Lake",2014-06-11,"secchi_m",1.4,"m"
"1431",38.59432,-75.29099,"LAGOS_142130","Lake",2014-06-11,"tss",2,"mg/L"
"1432",38.59432,-75.29099,"LAGOS_142130","Lake",2014-07-28,"DOC",3.8,"mg/L"
"1433",38.59432,-75.29099,"LAGOS_142130","Lake",2014-07-28,"turb_ntu",3,"ntu"
"1434",38.59432,-75.29099,"LAGOS_142130","Lake",2014-07-28,"secchi_m",1.1,"m"
"1435",38.59432,-75.29099,"LAGOS_142130","Lake",2014-07-28,"tss",4,"mg/L"
"1436",38.59432,-75.29099,"LAGOS_142130","Lake",2014-10-15,"DOC",3.1,"mg/L"
"1437",38.59432,-75.29099,"LAGOS_142130","Lake",2014-10-15,"turb_ntu",1,"ntu"
"1438",38.59432,-75.29099,"LAGOS_142130","Lake",2014-10-15,"secchi_m",0.5,"m"
"1439",38.59432,-75.29099,"LAGOS_142130","Lake",2014-10-15,"tss",2,"mg/L"
"1440",38.59432,-75.29099,"LAGOS_142130","Lake",2014-03-24,"DOC",3.6,"mg/L"
"1441",38.59432,-75.29099,"LAGOS_142130","Lake",2014-03-24,"turb_ntu",3,"ntu"
"1442",38.59432,-75.29099,"LAGOS_142130","Lake",2014-03-24,"secchi_m",1.6,"m"
"1443",38.59432,-75.29099,"LAGOS_142130","Lake",2014-03-24,"tss",4,"mg/L"
"1444",38.59432,-75.29099,"LAGOS_142130","Lake",2012-09-17,"DOC",7.5,"mg/L"
"1445",38.59432,-75.29099,"LAGOS_142130","Lake",2012-09-17,"turb_ntu",4,"ntu"
"1446",38.59432,-75.29099,"LAGOS_142130","Lake",2012-09-17,"secchi_m",1.4,"m"
"1447",38.59432,-75.29099,"LAGOS_142130","Lake",2012-09-17,"tss",6,"mg/L"
"1448",38.59432,-75.29099,"LAGOS_142130","Lake",2012-08-15,"DOC",3.8,"mg/L"
"1449",38.59432,-75.29099,"LAGOS_142130","Lake",2012-08-15,"turb_ntu",8,"ntu"
"1450",38.59432,-75.29099,"LAGOS_142130","Lake",2012-08-15,"secchi_m",0.8,"m"
"1451",38.59432,-75.29099,"LAGOS_142130","Lake",2012-08-15,"tss",15,"mg/L"
"1452",38.6718,-75.18588,"LAGOS_142394","Lake",2014-07-28,"DOC",6,"mg/L"
"1453",38.6718,-75.18588,"LAGOS_142394","Lake",2014-07-28,"turb_ntu",2,"ntu"
"1454",38.6718,-75.18588,"LAGOS_142394","Lake",2014-07-28,"secchi_m",0.6,"m"
"1455",38.6718,-75.18588,"LAGOS_142394","Lake",2014-07-28,"tss",7,"mg/L"
"1456",35.95,-79.24111,"LAGOS_156208","Lake",2008-10-20,"DOC",7.6,"mg/L"
"1457",35.95,-79.24111,"LAGOS_156208","Lake",2008-10-20,"colort_pcu",50,"pcu"
"1458",35.95,-79.24111,"LAGOS_156208","Lake",2008-10-20,"secchi_m",1,"m"
"1459",39.45847,-119.06883,"LAGOS_457120","Lake",2011-09-09,"DOC",3.76,"mg/L"
"1460",40.36715,-83.05952,"LAGOS_3386","Lake",2012-08-16,"DOC",6.51,"mg/L"
"1461",40.36715,-83.05952,"LAGOS_3386","Lake",2012-08-16,"colort_pcu",30,"pcu"
"1462",40.36715,-83.05952,"LAGOS_3386","Lake",2012-08-16,"turb_ntu",12.1,"ntu"
"1463",40.36715,-83.05952,"LAGOS_3386","Lake",2012-08-16,"secchi_m",0.355,"m"
"1464",34.09972,-94.38028,"LAGOS_405744","Lake",2014-05-06,"DOC",3.73,"mg/L"
"1465",34.09972,-94.38028,"LAGOS_405744","Lake",2014-05-06,"turb_ntu",2.82,"ntu"
"1466",34.09972,-94.38028,"LAGOS_405744","Lake",2014-05-06,"secchi_m",1.84404,"m"
"1467",34.09972,-94.38028,"LAGOS_405744","Lake",2014-05-06,"tss",3.5,"mg/L"
"1468",48.99164,-102.78601,"LAGOS_310696","Lake",2010-10-04,"DOC",41.2,"mg/L"
"1469",48.99164,-102.78601,"LAGOS_310696","Lake",2010-10-04,"tss",5,"mg/L"
"1470",30.03605,-95.15354,"LAGOS_424032","Lake",2001-07-31,"DOC",7.43,"mg/L"
"1471",30.03605,-95.15354,"LAGOS_424032","Lake",2001-07-31,"colort_pcu",40,"pcu"
"1472",30.03605,-95.15354,"LAGOS_424032","Lake",2001-07-31,"turb_ntu",22,"ntu"
"1473",30.03605,-95.15354,"LAGOS_424032","Lake",2001-07-31,"secchi_m",0.3,"m"
"1474",30.03605,-95.15354,"LAGOS_424032","Lake",2001-07-31,"tss",31,"mg/L"
"1475",40.24332,-105.81362,"LAGOS_449545","Lake",2011-10-18,"DOC",3.61,"mg/L"
"1476",40.24332,-105.81362,"LAGOS_449545","Lake",2011-10-18,"secchi_m",2.9972,"m"
"1477",40.24332,-105.81362,"LAGOS_449545","Lake",2011-10-18,"tss",4,"mg/L"
"1478",39.4842,-76.58268,"LAGOS_142498","Lake",2007-12-04,"DOC",2.02,"mg/L"
"1479",39.4842,-76.58268,"LAGOS_142498","Lake",2007-12-04,"turb_ntu",13.8,"ntu"
"1480",39.4842,-76.58268,"LAGOS_142498","Lake",2007-12-04,"secchi_m",1.2,"m"
"1481",39.4842,-76.58268,"LAGOS_142498","Lake",2007-12-04,"tss",4.9,"mg/L"
"1482",33.69667,-93.96111,"LAGOS_408132","Lake",2011-03-01,"DOC",4.14,"mg/L"
"1483",33.69667,-93.96111,"LAGOS_408132","Lake",2011-03-01,"turb_ntu",23,"ntu"
"1484",33.69667,-93.96111,"LAGOS_408132","Lake",2011-03-01,"secchi_m",0.5334,"m"
"1485",33.69667,-93.96111,"LAGOS_408132","Lake",2011-03-01,"tss",26.5,"mg/L"
"1486",39.19177,-77.00463,"LAGOS_142407","Lake",2007-06-18,"DOC",3.06,"mg/L"
"1487",39.19177,-77.00463,"LAGOS_142407","Lake",2007-06-18,"turb_ntu",4.9,"ntu"
"1488",39.19177,-77.00463,"LAGOS_142407","Lake",2007-06-18,"tss",3,"mg/L"
"1489",39.2406,-76.86808,"LAGOS_143079","Lake",2000-01-13,"DOC",2.13,"mg/L"
"1490",39.2406,-76.86808,"LAGOS_143079","Lake",2000-01-13,"tss",2.6,"mg/L"
"1491",39.1884,-77.28323,"LAGOS_143935","Lake",2000-12-06,"DOC",2.8415,"mg/L"
"1492",39.1884,-77.28323,"LAGOS_143935","Lake",2000-12-06,"tss",5,"mg/L"
"1493",34.1878,-91.5133,"LAGOS_283323","Lake",2009-10-20,"DOC",7.31,"mg/L"
"1494",34.1878,-91.5133,"LAGOS_283323","Lake",2009-10-20,"turb_ntu",6.7,"ntu"
"1495",34.1878,-91.5133,"LAGOS_283323","Lake",2009-10-20,"secchi_m",1.00584,"m"
"1496",34.1878,-91.5133,"LAGOS_283323","Lake",2009-10-20,"tss",7,"mg/L"
"1497",34.1878,-91.5133,"LAGOS_283323","Lake",2009-11-09,"DOC",9.23,"mg/L"
"1498",34.1878,-91.5133,"LAGOS_283323","Lake",2009-11-09,"turb_ntu",7.11,"ntu"
"1499",34.1878,-91.5133,"LAGOS_283323","Lake",2009-11-09,"secchi_m",0.94488,"m"
"1500",34.1878,-91.5133,"LAGOS_283323","Lake",2009-11-09,"tss",23,"mg/L"
"1501",34.1878,-91.5133,"LAGOS_283323","Lake",2010-08-30,"DOC",9.1,"mg/L"
"1502",34.1878,-91.5133,"LAGOS_283323","Lake",2010-08-30,"secchi_m",0.57912,"m"
"1503",34.1878,-91.5133,"LAGOS_283323","Lake",2010-08-30,"tss",9,"mg/L"
"1504",35.10417,-93.65028,"LAGOS_390649","Lake",2014-06-02,"DOC",5.92,"mg/L"
"1505",35.10417,-93.65028,"LAGOS_390649","Lake",2014-06-02,"turb_ntu",13.2,"ntu"
"1506",35.10417,-93.65028,"LAGOS_390649","Lake",2014-06-02,"secchi_m",0.77724,"m"
"1507",35.10417,-93.65028,"LAGOS_390649","Lake",2014-06-02,"tss",6.8,"mg/L"
"1508",34.95312,-93.16202,"LAGOS_391873","Lake",2015-12-07,"DOC",6.42,"mg/L"
"1509",34.95312,-93.16202,"LAGOS_391873","Lake",2015-12-07,"turb_ntu",27.9,"ntu"
"1510",34.95312,-93.16202,"LAGOS_391873","Lake",2015-12-07,"secchi_m",0.42672,"m"
"1511",34.95312,-93.16202,"LAGOS_391873","Lake",2015-12-07,"tss",7.5,"mg/L"
"1512",36.1344,-94.1375,"LAGOS_393704","Lake",2013-01-29,"DOC",4.05,"mg/L"
"1513",36.1344,-94.1375,"LAGOS_393704","Lake",2013-01-29,"turb_ntu",4.05,"ntu"
"1514",36.1344,-94.1375,"LAGOS_393704","Lake",2013-01-29,"tss",5.7,"mg/L"
"1515",34.4392,-93.0347,"LAGOS_292666","Lake",2015-07-28,"DOC",3.76,"mg/L"
"1516",34.4392,-93.0347,"LAGOS_292666","Lake",2015-07-28,"turb_ntu",1.92,"ntu"
"1517",34.4392,-93.0347,"LAGOS_292666","Lake",2015-07-28,"secchi_m",3.7338,"m"
"1518",34.4392,-93.0347,"LAGOS_292666","Lake",2015-07-28,"tss",1.5,"mg/L"
"1519",35.1539,-90.7198,"LAGOS_50675","Lake",2010-02-23,"DOC",6.96,"mg/L"
"1520",35.1539,-90.7198,"LAGOS_50675","Lake",2010-02-23,"turb_ntu",17,"ntu"
"1521",35.1539,-90.7198,"LAGOS_50675","Lake",2010-02-23,"secchi_m",0.85344,"m"
"1522",35.1539,-90.7198,"LAGOS_50675","Lake",2010-02-23,"tss",2,"mg/L"
"1523",31.36214,-86.51637,"LAGOS_234508","Lake",2002-10-22,"DOC",5.745,"mg/L"
"1524",31.36214,-86.51637,"LAGOS_234508","Lake",2002-10-22,"secchi_m",1.49,"m"
"1525",31.36214,-86.51637,"LAGOS_234508","Lake",2002-10-22,"tss",12,"mg/L"
"1526",34.95312,-93.16202,"LAGOS_391873","Lake",2011-02-23,"DOC",4.14,"mg/L"
"1527",34.95312,-93.16202,"LAGOS_391873","Lake",2011-02-23,"turb_ntu",23,"ntu"
"1528",34.95312,-93.16202,"LAGOS_391873","Lake",2011-02-23,"secchi_m",0.77724,"m"
"1529",34.95312,-93.16202,"LAGOS_391873","Lake",2011-02-23,"tss",4.5,"mg/L"
"1530",34.1744,-92.6228,"LAGOS_293444","Lake",2011-05-11,"DOC",9.31,"mg/L"
"1531",34.1744,-92.6228,"LAGOS_293444","Lake",2011-05-11,"turb_ntu",34.8,"ntu"
"1532",34.1744,-92.6228,"LAGOS_293444","Lake",2011-05-11,"secchi_m",0.59436,"m"
"1533",34.1744,-92.6228,"LAGOS_293444","Lake",2011-05-11,"tss",10,"mg/L"
"1534",34.21194,-94.22917,"LAGOS_404579","Lake",2012-05-21,"DOC",3.47,"mg/L"
"1535",34.21194,-94.22917,"LAGOS_404579","Lake",2012-05-21,"turb_ntu",1.64,"ntu"
"1536",34.21194,-94.22917,"LAGOS_404579","Lake",2012-05-21,"secchi_m",1.9812,"m"
"1537",34.21194,-94.22917,"LAGOS_404579","Lake",2012-05-21,"tss",1,"mg/L"
"1538",38.59506,-75.31243,"LAGOS_141830","Lake",2000-03-07,"DOC",4,"mg/L"
"1539",38.59506,-75.31243,"LAGOS_141830","Lake",2000-03-07,"secchi_m",1.27,"m"
"1540",38.59506,-75.31243,"LAGOS_141830","Lake",2000-03-07,"tss",1,"mg/L"
"1541",38.59432,-75.29099,"LAGOS_142130","Lake",2000-03-07,"DOC",3,"mg/L"
"1542",38.59432,-75.29099,"LAGOS_142130","Lake",2000-03-07,"turb_ntu",1,"ntu"
"1543",38.59432,-75.29099,"LAGOS_142130","Lake",2000-03-07,"secchi_m",2.0828,"m"
"1544",33.26406,-85.61267,"LAGOS_241075","Lake",2003-05-28,"DOC",3.4,"mg/L"
"1545",33.26406,-85.61267,"LAGOS_241075","Lake",2003-05-28,"turb_ntu",8.59,"ntu"
"1546",33.26406,-85.61267,"LAGOS_241075","Lake",2003-05-28,"secchi_m",0.9,"m"
"1547",33.26406,-85.61267,"LAGOS_241075","Lake",2003-05-28,"tss",5,"mg/L"
"1548",33.21906,-88.28606,"LAGOS_247437","Lake",2004-05-19,"DOC",3.692,"mg/L"
"1549",33.21906,-88.28606,"LAGOS_247437","Lake",2004-05-19,"turb_ntu",24.4,"ntu"
"1550",33.21906,-88.28606,"LAGOS_247437","Lake",2004-05-19,"secchi_m",0.4,"m"
"1551",33.21906,-88.28606,"LAGOS_247437","Lake",2004-05-19,"tss",12,"mg/L"
"1552",35.1539,-90.7198,"LAGOS_50675","Lake",2009-12-01,"DOC",8.68,"mg/L"
"1553",35.1539,-90.7198,"LAGOS_50675","Lake",2009-12-01,"turb_ntu",14.8,"ntu"
"1554",35.1539,-90.7198,"LAGOS_50675","Lake",2009-12-01,"secchi_m",0.82296,"m"
"1555",35.1539,-90.7198,"LAGOS_50675","Lake",2009-12-01,"tss",4.5,"mg/L"
"1556",34.1744,-92.6228,"LAGOS_293444","Lake",2010-08-18,"DOC",4.77,"mg/L"
"1557",34.1744,-92.6228,"LAGOS_293444","Lake",2010-08-18,"turb_ntu",31.5,"ntu"
"1558",34.1744,-92.6228,"LAGOS_293444","Lake",2010-08-18,"secchi_m",0.97536,"m"
"1559",34.1744,-92.6228,"LAGOS_293444","Lake",2010-08-18,"tss",13.5,"mg/L"
"1560",38.6718,-75.18588,"LAGOS_142394","Lake",2001-11-14,"DOC",4,"mg/L"
"1561",38.6718,-75.18588,"LAGOS_142394","Lake",2001-11-14,"turb_ntu",3,"ntu"
"1562",38.6718,-75.18588,"LAGOS_142394","Lake",2001-11-14,"secchi_m",2.3876,"m"
"1563",38.6718,-75.18588,"LAGOS_142394","Lake",2001-11-14,"tss",5,"mg/L"
"1564",34.2767,-93.2958,"LAGOS_290706","Lake",2015-07-14,"DOC",2.22,"mg/L"
"1565",34.2767,-93.2958,"LAGOS_290706","Lake",2015-07-14,"turb_ntu",11.2,"ntu"
"1566",34.2767,-93.2958,"LAGOS_290706","Lake",2015-07-14,"tss",15,"mg/L"
"1567",35.1539,-90.7198,"LAGOS_50675","Lake",2010-12-13,"DOC",6.62,"mg/L"
"1568",35.1539,-90.7198,"LAGOS_50675","Lake",2010-12-13,"turb_ntu",18,"ntu"
"1569",35.1539,-90.7198,"LAGOS_50675","Lake",2010-12-13,"secchi_m",0.6858,"m"
"1570",35.1539,-90.7198,"LAGOS_50675","Lake",2010-12-13,"tss",4,"mg/L"
"1571",34.1744,-92.6228,"LAGOS_293444","Lake",2011-03-09,"DOC",3.96,"mg/L"
"1572",34.1744,-92.6228,"LAGOS_293444","Lake",2011-03-09,"turb_ntu",19,"ntu"
"1573",34.1744,-92.6228,"LAGOS_293444","Lake",2011-03-09,"secchi_m",0.6096,"m"
"1574",34.1744,-92.6228,"LAGOS_293444","Lake",2011-03-09,"tss",8.5,"mg/L"
"1575",32.51853,-89.94125,"LAGOS_255758","Lake",2008-05-05,"DOC",14,"mg/L"
"1576",32.51853,-89.94125,"LAGOS_255758","Lake",2008-05-05,"secchi_m",0.5,"m"
"1577",38.59432,-75.29099,"LAGOS_142130","Lake",2014-01-21,"DOC",4.3,"mg/L"
"1578",38.59432,-75.29099,"LAGOS_142130","Lake",2014-01-21,"turb_ntu",2,"ntu"
"1579",38.59432,-75.29099,"LAGOS_142130","Lake",2014-01-21,"secchi_m",1.4,"m"
"1580",38.59432,-75.29099,"LAGOS_142130","Lake",2014-01-21,"tss",1,"mg/L"
"1581",33.46417,-87.35111,"LAGOS_246088","Lake",2003-07-23,"DOC",2.826,"mg/L"
"1582",33.46417,-87.35111,"LAGOS_246088","Lake",2003-07-23,"secchi_m",2.11,"m"
"1583",33.46417,-87.35111,"LAGOS_246088","Lake",2003-07-23,"tss",11,"mg/L"
"1584",35.1539,-90.7198,"LAGOS_50675","Lake",2010-09-14,"DOC",8.14,"mg/L"
"1585",35.1539,-90.7198,"LAGOS_50675","Lake",2010-09-14,"turb_ntu",7.49,"ntu"
"1586",35.1539,-90.7198,"LAGOS_50675","Lake",2010-09-14,"secchi_m",0.88392,"m"
"1587",35.1539,-90.7198,"LAGOS_50675","Lake",2010-09-14,"tss",3,"mg/L"
"1588",34.4275,-92.9017,"LAGOS_293295","Lake",2011-04-05,"DOC",3.69,"mg/L"
"1589",34.4275,-92.9017,"LAGOS_293295","Lake",2011-04-05,"turb_ntu",4.96,"ntu"
"1590",34.4275,-92.9017,"LAGOS_293295","Lake",2011-04-05,"secchi_m",1.23444,"m"
"1591",34.4275,-92.9017,"LAGOS_293295","Lake",2011-04-05,"tss",3,"mg/L"
"1592",31.36214,-86.51637,"LAGOS_234508","Lake",2003-06-17,"DOC",7.422,"mg/L"
"1593",31.36214,-86.51637,"LAGOS_234508","Lake",2003-06-17,"turb_ntu",29.8,"ntu"
"1594",31.36214,-86.51637,"LAGOS_234508","Lake",2003-06-17,"secchi_m",0.49,"m"
"1595",31.36214,-86.51637,"LAGOS_234508","Lake",2003-06-17,"tss",14,"mg/L"
"1596",36.0911,-94.3664,"LAGOS_392477","Lake",2013-01-29,"DOC",4.13,"mg/L"
"1597",36.0911,-94.3664,"LAGOS_392477","Lake",2013-01-29,"turb_ntu",0.85,"ntu"
"1598",38.59432,-75.29099,"LAGOS_142130","Lake",2016-05-09,"DOC",7.6,"mg/L"
"1599",38.59432,-75.29099,"LAGOS_142130","Lake",2016-05-09,"turb_ntu",4,"ntu"
"1600",38.59432,-75.29099,"LAGOS_142130","Lake",2016-05-09,"secchi_m",1.5,"m"
"1601",38.59432,-75.29099,"LAGOS_142130","Lake",2016-05-09,"tss",6,"mg/L"
"1602",36.443,-93.754,"LAGOS_110841","Lake",2016-03-14,"DOC",2.62,"mg/L"
"1603",36.443,-93.754,"LAGOS_110841","Lake",2016-03-14,"turb_ntu",2.28,"ntu"
"1604",36.443,-93.754,"LAGOS_110841","Lake",2016-03-14,"tss",1.2,"mg/L"
"1605",36.25056,-92.23722,"LAGOS_132203","Lake",2013-12-17,"DOC",1.93,"mg/L"
"1606",36.25056,-92.23722,"LAGOS_132203","Lake",2013-12-17,"turb_ntu",1.29,"ntu"
"1607",36.25056,-92.23722,"LAGOS_132203","Lake",2013-12-17,"secchi_m",3.15468,"m"
"1608",36.25056,-92.23722,"LAGOS_132203","Lake",2013-12-17,"tss",1,"mg/L"
"1609",35.10417,-93.65028,"LAGOS_390649","Lake",2013-06-18,"DOC",7.5,"mg/L"
"1610",35.10417,-93.65028,"LAGOS_390649","Lake",2013-06-18,"turb_ntu",35.1,"ntu"
"1611",35.10417,-93.65028,"LAGOS_390649","Lake",2013-06-18,"secchi_m",0.9906,"m"
"1612",35.10417,-93.65028,"LAGOS_390649","Lake",2013-06-18,"tss",4,"mg/L"
"1613",35.10417,-93.65028,"LAGOS_390649","Lake",2016-05-23,"DOC",5.46,"mg/L"
"1614",35.10417,-93.65028,"LAGOS_390649","Lake",2016-05-23,"turb_ntu",24.5,"ntu"
"1615",35.10417,-93.65028,"LAGOS_390649","Lake",2016-05-23,"secchi_m",0.56388,"m"
"1616",35.10417,-93.65028,"LAGOS_390649","Lake",2016-05-23,"tss",14,"mg/L"
"1617",36.461,-94.262,"LAGOS_70472","Lake",2013-10-21,"DOC",3.29,"mg/L"
"1618",36.461,-94.262,"LAGOS_70472","Lake",2013-10-21,"turb_ntu",1.97,"ntu"
"1619",36.461,-94.262,"LAGOS_70472","Lake",2013-10-21,"tss",1,"mg/L"
"1620",40.24332,-105.81362,"LAGOS_449545","Lake",2013-05-20,"DOC",4.02,"mg/L"
"1621",40.24332,-105.81362,"LAGOS_449545","Lake",2013-05-20,"secchi_m",2.9972,"m"
