"","DATE_COL","SITE_ID","DOC","TP","NO3 as N","UNITS","LAT","LON","ECO_TYPE"
"8882",2011-10-04,"NW10FB0006",5,0.03,0.04,"mg/L",61.8181,-120.7903,"River/Stream"
"8883",2011-10-05,"NW07OB0002",27.7,0.1,0.1,"mg/L",60.0044,-116.9692,"River/Stream"
"8884",2011-10-05,"YT08AA0010",1.9,0.025,0.002,"mg/L",60.7478,-137.5036,"River/Stream"
"8885",2011-10-10,"BC08EF0001",2.6,0.007,0.025,"mg/L",54.6344,-128.4092,"River/Stream"
"8886",2011-10-11,"AL07NB0001",4.7,0.08,0.01,"mg/L",59.8692,-111.5858,"River/Stream"
"8887",2011-10-11,"BC08HB0018",3.3,0.0047,0.013,"mg/L",49.8128,-125.2028,"River/Stream"
"8888",2011-10-11,"BC08HB0019",2.3,0.0213,0.004,"mg/L",49.3011,-124.2756,"River/Stream"
"8889",2011-10-11,"BC08HD0004",2.6,0.0261,0.0735,"mg/L",50.0267,-125.2967,"River/Stream"
"8890",2011-10-11,"BC08KA0007",1.8,0.0032,0.029,"mg/L",52.9878,-119.0101,"River/Stream"
"8891",2011-10-11,"BC08MC0001",2.4,0.0332,0.0205,"mg/L",52.5296,-122.4423,"River/Stream"
"8892",2011-10-11,"BC08NE0001",0.8,0.0087,0.076,"mg/L",49.0161,-117.6039,"River/Stream"
"8893",2011-10-11,"BC08NE0005",1.2,0.0067,0.084,"mg/L",49.1769,-117.7175,"River/Stream"
"8894",2011-10-11,"BC08NL0001",1.2,0.0033,0.002,"mg/L",49.4586,-120.504,"River/Stream"
"8895",2011-10-11,"MA05OC0001",10.5,0.247,0.145,"mg/L",49.0081,-97.2108,"River/Stream"
"8896",2011-10-11,"NW10EA0004",1.7,0.02,0.13,"mg/L",61.5331,-125.4056,"River/Stream"
"8897",2011-10-11,"NW10EA0008",1.5,0.01,0.14,"mg/L",61.4278,-126.63,"River/Stream"
"8898",2011-10-11,"NW10EB0016",0.9,0.01,0.11,"mg/L",61.6364,-125.7967,"River/Stream"
"8899",2011-10-11,"NW10EC0006",0.8,0.01,0.26,"mg/L",61.5469,-124.7889,"River/Stream"
"8900",2011-10-11,"NW10EC0014",0.7,0.01,0.26,"mg/L",61.2839,-124.4464,"River/Stream"
"8901",2011-10-11,"NW10EC0017",1.6,0.02,0.17,"mg/L",61.0989,-123.59,"River/Stream"
"8902",2011-10-11,"NW10EC0019",0.9,0.02,0.26,"mg/L",61.3478,-124.4164,"River/Stream"
"8903",2011-10-11,"NW10EC0020",1,0.21,0.24,"mg/L",61.605,-124.8173,"River/Stream"
"8904",2011-10-11,"YT10AA0001",1.1,0.013,0.028,"mg/L",60.0477,-128.9018,"River/Stream"
"8905",2011-10-12,"AL05EF0003",2.27,0.022,0.13,"mg/L",53.6014,-110.0083,"River/Stream"
"8906",2011-10-12,"AL06AD0001",12.8,0.032,0.036,"mg/L",54.3542,-110.2119,"River/Stream"
"8907",2011-10-12,"AL07DD0001",6.12,0.042,0.01,"mg/L",58.1725,-111.3703,"River/Stream"
"8908",2011-10-12,"AL07KC0001",3.54,0.038,0.01,"mg/L",59.1139,-112.4264,"River/Stream"
"8909",2011-10-12,"BC08LF0001",1,0.0108,0.062,"mg/L",50.4208,-121.3414,"River/Stream"
"8910",2011-10-12,"MA05OB0001",11.5,0.27,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"8911",2011-10-12,"NW10ED0001",2.6,0.02,0.08,"mg/L",60.2431,-123.4792,"River/Stream"
"8912",2011-10-12,"SA05FE0001",14.6,0.106,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"8913",2011-10-12,"YT09EA0001",1.9,0.0046,0.081,"mg/L",64.1554,-139.3973,"River/Stream"
"8914",2011-10-13,"BC08MF0001",2.7,0.0338,0.048,"mg/L",49.3872,-121.4508,"River/Stream"
"8915",2011-10-13,"MA05PF0022",9.6,0.032,0.043,"mg/L",50.3008,-95.5556,"River/Stream"
"8916",2011-10-13,"SA06AF0001",7.19,0.017,0.01,"mg/L",54.5667,-109.8361,"River/Stream"
"8917",2011-10-16,"YT09BC0021",0.9,0.0029,0.088,"mg/L",62.3751,-133.5437,"River/Stream"
"8918",2011-10-17,"BC08GA0010",0.68,0.0077,0.0637,"mg/L",50.058,-123.099,"River/Stream"
"8919",2011-10-17,"BC08KA0007",1.02,0.003,0.0356,"mg/L",52.9878,-119.0101,"River/Stream"
"8920",2011-10-17,"BC08MC0001",3.42,0.0354,0.0183,"mg/L",52.5296,-122.4423,"River/Stream"
"8921",2011-10-17,"BC08NE0001",0.97,0.0065,0.0727,"mg/L",49.0161,-117.6039,"River/Stream"
"8922",2011-10-17,"BC08NE0029",1.61,0.0104,0.0022,"mg/L",49.0031,-117.6167,"River/Stream"
"8923",2011-10-17,"BC08NH0005",1.35,0.0099,0.0918,"mg/L",49.1169,-116.5794,"River/Stream"
"8924",2011-10-17,"SA05JM0014",12.4,0.383,0.174,"mg/L",50.4839,-101.5431,"River/Stream"
"8925",2011-10-18,"AL11AA0002",5.7,0.019,0.343,"mg/L",49.0897,-112.4017,"River/Stream"
"8926",2011-10-18,"AL11AA0003",5.32,0.025,0.289,"mg/L",49.1242,-110.8942,"River/Stream"
"8927",2011-10-18,"BC08KE0010",4.03,0.0231,0.002,"mg/L",53.9272,-122.765,"River/Stream"
"8928",2011-10-18,"BC08KH0012",2.13,0.008,0.002,"mg/L",52.4033,-121.4342,"River/Stream"
"8929",2011-10-18,"BC08LC0005",1.58,0.0076,0.0149,"mg/L",50.6848,-119.07,"River/Stream"
"8930",2011-10-18,"BC08MB0007",0.9,0.0222,0.002,"mg/L",52.072,-123.2614,"River/Stream"
"8931",2011-10-18,"BC08MH0027",2.58,0.0839,2.845,"mg/L",49.0024,-122.2323,"River/Stream"
"8932",2011-10-18,"BC08MH0269",1.94,0.0042,0.182,"mg/L",49.2421,-122.5961,"River/Stream"
"8933",2011-10-18,"BC08NB0002",0.5,0.002,0.092,"mg/L",51.3834,-117.4504,"River/Stream"
"8934",2011-10-18,"BC08ND0003",0.5,0.002,0.087,"mg/L",51.2138,-117.6958,"River/Stream"
"8935",2011-10-18,"BC08NF0001",0.5,0.005,0.062,"mg/L",50.8856,-116.0431,"River/Stream"
"8936",2011-10-18,"SA05LC0001",14.7,0.023,0.01,"mg/L",52.8667,-102.1831,"River/Stream"
"8937",2011-10-18,"SA05MD0002",17.6,0.218,0.088,"mg/L",51.5331,-101.8889,"River/Stream"
"8938",2011-10-19,"AL05AK0001",2.61,0.017,0.386,"mg/L",50.7375,-110.0956,"River/Stream"
"8939",2011-10-19,"AL05BA0011",0.574,0.002,0.053,"mg/L",51.4433,-116.2117,"River/Stream"
"8940",2011-10-19,"AL05BE0013",0.54,0.002,0.081,"mg/L",51.1228,-115.3867,"River/Stream"
"8941",2011-10-19,"AL05CK0001",3.96,0.038,0.01,"mg/L",50.9028,-110.2969,"River/Stream"
"8942",2011-10-19,"AL07AA0015",0.363,0.003,0.085,"mg/L",52.6644,-117.8808,"River/Stream"
"8943",2011-10-19,"AL07AA0023",0.532,0.003,0.065,"mg/L",53.0417,-118.0872,"River/Stream"
"8944",2011-10-19,"BC08NA0033",0.5,0.002,0.089,"mg/L",51.4192,-116.4378,"River/Stream"
"8945",2011-10-19,"BC08NK0003",0.77,0.0042,0.939,"mg/L",49.1797,-115.167,"River/Stream"
"8946",2011-10-19,"BC08NK0004",0.82,0.0031,1.32,"mg/L",49.6643,-114.9041,"River/Stream"
"8947",2011-10-19,"BC08NL0005",1.26,0.0036,0.0572,"mg/L",49.0788,-119.7098,"River/Stream"
"8948",2011-10-19,"MA05KH0001",9.23,0.117,0.037,"mg/L",53.8417,-101.3344,"River/Stream"
"8949",2011-10-19,"MA05OC0001",10.1,0.228,0.01,"mg/L",49.0081,-97.2108,"River/Stream"
"8950",2011-10-19,"SA05KH0002",16.75,0.1075,0.063,"mg/L",53.6,-102.1167,"River/Stream"
"8951",2011-10-19,"YT08AA0010",2.3,0.025,0.013,"mg/L",60.7478,-137.5036,"River/Stream"
"8952",2011-10-19,"YT09AB0008",0.7,0.0121,0.003,"mg/L",60.8353,-135.1803,"River/Stream"
"8953",2011-10-20,"AL05DA0001",0.265,0.003,0.086,"mg/L",52.0028,-116.4719,"River/Stream"
"8954",2011-10-20,"BC08MH0453",2.28,0.0261,0.05815,"mg/L",49.1485,-123.0387,"River/Stream"
"8955",2011-10-23,"BC08EF0001",2.7,0.006,0.041,"mg/L",54.6344,-128.4092,"River/Stream"
"8956",2011-10-24,"BC08HB0019",1.98,0.0043,0.002,"mg/L",49.3011,-124.2756,"River/Stream"
"8957",2011-10-24,"BC08HD0004",2.43,0.0188,0.08385,"mg/L",50.0267,-125.2967,"River/Stream"
"8958",2011-10-24,"BC08LF0001",1.84,0.0092,0.069,"mg/L",50.4208,-121.3414,"River/Stream"
"8959",2011-10-24,"BC08LG0001",3.06,0.0109,0.002,"mg/L",50.425,-121.3164,"River/Stream"
"8960",2011-10-24,"BC08NN0021",1.49,0.0059,0.0484,"mg/L",49.0197,-118.4747,"River/Stream"
"8961",2011-10-25,"AL05AD0005",0.825,0.005,0.095,"mg/L",49.1139,-113.8389,"River/Stream"
"8962",2011-10-25,"AL05AD0060",0.488,0.003,0.081,"mg/L",49.0517,-113.6853,"River/Stream"
"8963",2011-10-25,"BC08HB0018",2.5,0.0036,0.007,"mg/L",49.8128,-125.2028,"River/Stream"
"8964",2011-10-25,"BC08NE0001",1.45,0.0105,0.0766,"mg/L",49.0161,-117.6039,"River/Stream"
"8965",2011-10-25,"BC08NE0005",1.22,0.0048,0.071,"mg/L",49.1769,-117.7175,"River/Stream"
"8966",2011-10-25,"BC08NL0001",1.9,0.0032,0.002,"mg/L",49.4586,-120.504,"River/Stream"
"8967",2011-10-25,"BC08NM0001",4.24,0.012,0.0858,"mg/L",49.1144,-119.565,"River/Stream"
"8968",2011-10-26,"BC08MF0001",2.82,0.0389,0.0656,"mg/L",49.3872,-121.4508,"River/Stream"
"8969",2011-10-26,"NW10LA0003",4.9,0.13,0.1,"mg/L",67.4561,-133.7369,"River/Stream"
"8970",2011-10-27,"BC08LE0004",2.38,0.0423,0.0124,"mg/L",50.6914,-119.3289,"River/Stream"
"8971",2011-10-31,"BC08GA0010",0.94,0.01,0.0793,"mg/L",50.058,-123.099,"River/Stream"
"8972",2011-10-31,"BC08KA0007",0.91,0.0032,0.0475,"mg/L",52.9878,-119.0101,"River/Stream"
"8973",2011-10-31,"BC08KH0012",2.7,0.007,0.026,"mg/L",52.4033,-121.4342,"River/Stream"
"8974",2011-10-31,"BC08NA0033",0.5,0.002,0.109,"mg/L",51.4192,-116.4378,"River/Stream"
"8975",2011-10-31,"BC08NE0001",0.72,0.0065,0.0981,"mg/L",49.0161,-117.6039,"River/Stream"
"8976",2011-10-31,"BC08NF0001",0.5,0.002,0.082,"mg/L",50.8856,-116.0431,"River/Stream"
"8977",2011-11-01,"BC07FD0005",3.4,0.0166,0.031,"mg/L",56.1261,-120.0564,"River/Stream"
"8978",2011-11-01,"BC08KE0010",4.22,0.0184,0.0089,"mg/L",53.9272,-122.765,"River/Stream"
"8979",2011-11-01,"BC08LC0005",1.43,0.0077,0.0269,"mg/L",50.6848,-119.07,"River/Stream"
"8980",2011-11-01,"BC08MB0007",0.5,0.0282,0.002,"mg/L",52.072,-123.2614,"River/Stream"
"8981",2011-11-01,"BC08NA0048",0.62,0.0096,0.0794,"mg/L",51.2438,-116.9126,"River/Stream"
"8982",2011-11-01,"BC08NN0011",1.88,0.0023,0.0533,"mg/L",49.0047,-118.7762,"River/Stream"
"8983",2011-11-02,"BC08NK0003",0.5,0.0037,0.906,"mg/L",49.1797,-115.167,"River/Stream"
"8984",2011-11-02,"BC08NK0004",0.78,0.0032,1.33,"mg/L",49.6643,-114.9041,"River/Stream"
"8985",2011-11-02,"YT08AA0010",1.6,0.017,0.022,"mg/L",60.7478,-137.5036,"River/Stream"
"8986",2011-11-04,"BC08NM0001",5.51,0.0148,0.129,"mg/L",49.1144,-119.565,"River/Stream"
"8987",2011-11-06,"BC08EF0001",2.7,0.007,0.053,"mg/L",54.6344,-128.4092,"River/Stream"
"8988",2011-11-06,"BC08NG0009",0.76,0.0111,0.0672,"mg/L",49.5279,-115.5492,"River/Stream"
"8989",2011-11-07,"BC08HB0019",1.95,0.0089,0.0059,"mg/L",49.3011,-124.2756,"River/Stream"
"8990",2011-11-07,"BC08HD0004",2.27,0.0149,0.0476,"mg/L",50.0267,-125.2967,"River/Stream"
"8991",2011-11-07,"BC08NB0002",0.5,0.002,0.148,"mg/L",51.3834,-117.4504,"River/Stream"
"8992",2011-11-07,"BC08ND0003",0.5,0.002,0.155,"mg/L",51.2138,-117.6958,"River/Stream"
"8993",2011-11-07,"BC08NE0001",0.77,0.0049,0.0892,"mg/L",49.0161,-117.6039,"River/Stream"
"8994",2011-11-07,"BC08NL0005",1.02,0.0036,0.0423,"mg/L",49.0788,-119.7098,"River/Stream"
"8995",2011-11-07,"MA05OC0001",9.67,0.143,0.116,"mg/L",49.0081,-97.2108,"River/Stream"
"8996",2011-11-08,"AL11AA0002",4.94,0.012,0.628,"mg/L",49.0897,-112.4017,"River/Stream"
"8997",2011-11-08,"AL11AA0003",4.15,0.012,0.894,"mg/L",49.1242,-110.8942,"River/Stream"
"8998",2011-11-08,"BC08FC0001",11.5,0.0556,0.0452,"mg/L",52.4676,-125.2936,"River/Stream"
"8999",2011-11-08,"BC08HB0018",2.52,0.0038,0.017,"mg/L",49.8128,-125.2028,"River/Stream"
"9000",2011-11-08,"BC08NL0001",2.65,0.0048,0.002,"mg/L",49.4586,-120.504,"River/Stream"
"9001",2011-11-08,"MA05OB0001",10.1,0.18,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"9002",2011-11-08,"YT10AA0001",0.8,0.003,0.055,"mg/L",60.0477,-128.9018,"River/Stream"
"9003",2011-11-09,"AL05AK0001",2.28,0.012,0.622,"mg/L",50.7375,-110.0956,"River/Stream"
"9004",2011-11-09,"AL05CK0001",4.93,0.032,0.056,"mg/L",50.9028,-110.2969,"River/Stream"
"9005",2011-11-09,"BC08LF0001",1.9,0.0081,0.109,"mg/L",50.4208,-121.3414,"River/Stream"
"9006",2011-11-09,"BC08MF0001",3.47,0.0276,0.0781,"mg/L",49.3872,-121.4508,"River/Stream"
"9007",2011-11-09,"BC08MH0453",2.79,0.0391,0.07085,"mg/L",49.1485,-123.0387,"River/Stream"
"9008",2011-11-09,"MA05PF0022",9.51,0.033,0.072,"mg/L",50.3008,-95.5556,"River/Stream"
"9009",2011-11-14,"BC08LE0004",2.41,0.0505,0.0406,"mg/L",50.6914,-119.3289,"River/Stream"
"9010",2011-11-14,"BC08NE0005",1.2,0.059,0.124,"mg/L",49.1769,-117.7175,"River/Stream"
"9011",2011-11-14,"BC08NH0005",1.44,0.0084,0.207,"mg/L",49.1169,-116.5794,"River/Stream"
"9012",2011-11-14,"BC08NL0005",1.3,0.002,0.0489,"mg/L",49.0788,-119.7098,"River/Stream"
"9013",2011-11-14,"SA05JM0014",12.2,0.302,0.298,"mg/L",50.4839,-101.5431,"River/Stream"
"9014",2011-11-15,"AL05BA0011",0.604,0.002,0.074,"mg/L",51.4433,-116.2117,"River/Stream"
"9015",2011-11-15,"AL05DA0001",0.245,0.002,0.105,"mg/L",52.0028,-116.4719,"River/Stream"
"9016",2011-11-15,"BC08KE0010",5.6,0.0151,0.0201,"mg/L",53.9272,-122.765,"River/Stream"
"9017",2011-11-15,"BC08KH0012",3.2,0.0077,0.0483,"mg/L",52.4033,-121.4342,"River/Stream"
"9018",2011-11-15,"BC08MB0007",0.94,0.0318,0.002,"mg/L",52.072,-123.2614,"River/Stream"
"9019",2011-11-15,"BC08MH0027",5.45,0.12,2.94,"mg/L",49.0024,-122.2323,"River/Stream"
"9020",2011-11-15,"BC08NG0009",1.15,0.0119,0.08755,"mg/L",49.5279,-115.5492,"River/Stream"
"9021",2011-11-15,"BC08NK0003",0.5,0.0038,0.921,"mg/L",49.1797,-115.167,"River/Stream"
"9022",2011-11-15,"BC08NK0004",0.63,0.0043,1.55,"mg/L",49.6643,-114.9041,"River/Stream"
"9023",2011-11-15,"MA05KH0001",8.28,0.033,0.018,"mg/L",53.8417,-101.3344,"River/Stream"
"9024",2011-11-15,"SA05MD0002",15.9,0.103,0.208,"mg/L",51.5331,-101.8889,"River/Stream"
"9025",2011-11-15,"YT09AB0006",0.5,0.0032,0.002,"mg/L",60.5792,-134.6865,"River/Stream"
"9026",2011-11-16,"AL05BE0013",0.452,0.002,0.138,"mg/L",51.1228,-115.3867,"River/Stream"
"9027",2011-11-16,"BC08GA0010",0.83,0.0077,0.0899,"mg/L",50.058,-123.099,"River/Stream"
"9028",2011-11-16,"BC08MH0269",2.14,0.0039,0.2975,"mg/L",49.2421,-122.5961,"River/Stream"
"9029",2011-11-16,"BC08NA0033",0.5,0.002,0.111,"mg/L",51.4192,-116.4378,"River/Stream"
"9030",2011-11-16,"BC08NE0001",1.32,0.0055,0.129,"mg/L",49.0161,-117.6039,"River/Stream"
"9031",2011-11-16,"BC08NE0029",1.54,0.0082,0.00365,"mg/L",49.0031,-117.6167,"River/Stream"
"9032",2011-11-16,"BC08NF0001",0.7,0.002,0.095,"mg/L",50.8856,-116.0431,"River/Stream"
"9033",2011-11-16,"BC08NN0021",1.78,0.004,0.118,"mg/L",49.0197,-118.4747,"River/Stream"
"9034",2011-11-16,"SA05KH0002",15,0.079,0.049,"mg/L",53.6,-102.1167,"River/Stream"
"9035",2011-11-16,"YT08AA0010",0.9,0.026,0.026,"mg/L",60.7478,-137.5036,"River/Stream"
"9036",2011-11-17,"BC08NB0002",0.9,0.003,0.142,"mg/L",51.3834,-117.4504,"River/Stream"
"9037",2011-11-17,"BC08ND0003",0.5,0.002,0.151,"mg/L",51.2138,-117.6958,"River/Stream"
"9038",2011-11-21,"BC08HB0019",1.98,0.0096,0.0289,"mg/L",49.3011,-124.2756,"River/Stream"
"9039",2011-11-21,"BC08HD0004",2.95,0.0213,0.0774,"mg/L",50.0267,-125.2967,"River/Stream"
"9040",2011-11-21,"BC08MF0001",3.37,0.0222,0.08735,"mg/L",49.3872,-121.4508,"River/Stream"
"9041",2011-11-21,"BC08NE0001",1.3,0.0053,0.107,"mg/L",49.0161,-117.6039,"River/Stream"
"9042",2011-11-21,"BC08NE0005",1.12,0.0063,0.103,"mg/L",49.1769,-117.7175,"River/Stream"
"9043",2011-11-21,"MA05OC0001",10.7,0.149,0.152,"mg/L",49.0081,-97.2108,"River/Stream"
"9044",2011-11-22,"BC08HB0018",4.41,0.0171,0.119,"mg/L",49.8128,-125.2028,"River/Stream"
"9045",2011-11-22,"BC08LF0001",1.93,0.0076,0.155,"mg/L",50.4208,-121.3414,"River/Stream"
"9046",2011-11-22,"BC08LG0001",3.5,0.0147,0.14,"mg/L",50.425,-121.3164,"River/Stream"
"9047",2011-11-22,"BC08NL0001",1.39,0.0076,0.0093,"mg/L",49.4586,-120.504,"River/Stream"
"9048",2011-11-23,"AL05EF0003",3.11,0.018,0.351,"mg/L",53.6014,-110.0083,"River/Stream"
"9049",2011-11-23,"SA05FE0001",16.3,0.064,0.024,"mg/L",52.9403,-109.8733,"River/Stream"
"9050",2011-11-24,"AL06AD0001",15.8,0.041,0.254,"mg/L",54.3542,-110.2119,"River/Stream"
"9051",2011-11-25,"BC08MH0453",2.28,0.048,0.2245,"mg/L",49.1485,-123.0387,"River/Stream"
"9052",2011-11-27,"YT09BC0021",0.5,0.003,0.207,"mg/L",62.3751,-133.5437,"River/Stream"
"9053",2011-11-28,"BC08KH0012",2.56,0.0074,0.0635,"mg/L",52.4033,-121.4342,"River/Stream"
"9054",2011-11-28,"BC08NE0001",1.02,0.0047,0.129,"mg/L",49.0161,-117.6039,"River/Stream"
"9055",2011-11-28,"BC08NL0005",1.07,0.0033,0.002,"mg/L",49.0788,-119.7098,"River/Stream"
"9056",2011-11-29,"BC08FC0001",10.8,0.0686,0.0814,"mg/L",52.4676,-125.2936,"River/Stream"
"9057",2011-11-29,"BC08LC0005",1.39,0.0058,0.0629,"mg/L",50.6848,-119.07,"River/Stream"
"9058",2011-11-29,"BC08MB0007",1.56,0.0321,0.0037,"mg/L",52.072,-123.2614,"River/Stream"
"9059",2011-11-29,"BC08MH0269",2.06,0.003,0.207,"mg/L",49.2421,-122.5961,"River/Stream"
"9060",2011-11-29,"BC08NA0048",1.41,0.0067,0.0943,"mg/L",51.2438,-116.9126,"River/Stream"
"9061",2011-11-29,"BC08NK0003",0.7,0.0078,0.724,"mg/L",49.1797,-115.167,"River/Stream"
"9062",2011-11-29,"BC08NK0004",1.06,0.0035,1.37,"mg/L",49.6643,-114.9041,"River/Stream"
"9063",2011-11-29,"NW10ED0001",3.3,0.01,0.16,"mg/L",60.2431,-123.4792,"River/Stream"
"9064",2011-11-30,"BC08GA0010",0.98,0.0094,0.0818,"mg/L",50.058,-123.099,"River/Stream"
"9065",2011-11-30,"BC08LE0004",2.12,0.0434,0.0535,"mg/L",50.6914,-119.3289,"River/Stream"
"9066",2011-12-01,"BC08MH0027",5.24,0.134,3.39,"mg/L",49.0024,-122.2323,"River/Stream"
"9067",2011-12-02,"YT08AB0009",0.5,0.016,0.045,"mg/L",60.1192,-137.9742,"River/Stream"
"9068",2011-12-04,"BC08EF0001",2.4,0.008,0.068,"mg/L",54.6344,-128.4092,"River/Stream"
"9069",2011-12-04,"BC08NG0009",1.16,0.0112,0.0939,"mg/L",49.5279,-115.5492,"River/Stream"
"9070",2011-12-05,"BC08HB0019",4.11,0.0075,0.0353,"mg/L",49.3011,-124.2756,"River/Stream"
"9071",2011-12-05,"BC08HD0004",3.78,0.0212,0.0727,"mg/L",50.0267,-125.2967,"River/Stream"
"9072",2011-12-05,"BC08MF0001",2.91,0.0275,0.08325,"mg/L",49.3872,-121.4508,"River/Stream"
"9073",2011-12-05,"BC08NE0001",2.52,0.0045,0.107,"mg/L",49.0161,-117.6039,"River/Stream"
"9074",2011-12-05,"BC08NE0005",0.5,0.0046,0.108,"mg/L",49.1769,-117.7175,"River/Stream"
"9075",2011-12-05,"US05NF0001",17.3,0.115,0.01,"mg/L",48.9997,-100.9,"River/Stream"
"9076",2011-12-06,"AL05BA0011",0.608,0.002,0.079,"mg/L",51.4433,-116.2117,"River/Stream"
"9077",2011-12-06,"AL05BE0013",0.546,0.003,0.085,"mg/L",51.1228,-115.3867,"River/Stream"
"9078",2011-12-06,"AL05DA0001",0.284,0.002,0.106,"mg/L",52.0028,-116.4719,"River/Stream"
"9079",2011-12-06,"AL11AA0002",4.75,0.014,0.554,"mg/L",49.0897,-112.4017,"River/Stream"
"9080",2011-12-06,"AL11AA0003",4.34,0.014,1.41,"mg/L",49.1242,-110.8942,"River/Stream"
"9081",2011-12-06,"BC07FD0005",2.35,0.0181,0.0533,"mg/L",56.1261,-120.0564,"River/Stream"
"9082",2011-12-06,"BC08HB0018",2.24,0.0026,0.027,"mg/L",49.8128,-125.2028,"River/Stream"
"9083",2011-12-06,"BC08KA0007",1.19,0.0012,0.0608,"mg/L",52.9878,-119.0101,"River/Stream"
"9084",2011-12-06,"BC08LF0001",1.39,0.007,0.132,"mg/L",50.4208,-121.3414,"River/Stream"
"9085",2011-12-06,"BC08NL0001",1.1,0.0039,0.0142,"mg/L",49.4586,-120.504,"River/Stream"
"9086",2011-12-06,"BC08NN0011",1.13,0.0029,0.098,"mg/L",49.0047,-118.7762,"River/Stream"
"9087",2011-12-07,"AL05AK0001",2.21,0.016,1.09,"mg/L",50.7375,-110.0956,"River/Stream"
"9088",2011-12-07,"AL05CK0001",4.44,0.022,0.322,"mg/L",50.9028,-110.2969,"River/Stream"
"9089",2011-12-07,"BC08FC0001",11.1,0.062,0.0795,"mg/L",52.4676,-125.2936,"River/Stream"
"9090",2011-12-07,"BC08KE0010",6.59,0.0106,0.023,"mg/L",53.9272,-122.765,"River/Stream"
"9091",2011-12-07,"BC08MC0001",5.2,0.0246,0.06435,"mg/L",52.5296,-122.4423,"River/Stream"
"9092",2011-12-11,"BC08ND0003",0.6,0.002,0.18,"mg/L",51.2138,-117.6958,"River/Stream"
"9093",2011-12-12,"BC08KA0007",0.71,0.0031,0.0505,"mg/L",52.9878,-119.0101,"River/Stream"
"9094",2011-12-12,"BC08KH0012",2.51,0.0098,0.0596,"mg/L",52.4033,-121.4342,"River/Stream"
"9095",2011-12-12,"BC08MC0001",4.58,0.0389,0.0733,"mg/L",52.5296,-122.4423,"River/Stream"
"9096",2011-12-12,"BC08MH0027",3.17,0.113,3.085,"mg/L",49.0024,-122.2323,"River/Stream"
"9097",2011-12-12,"BC08NB0002",0.6,0.002,0.149,"mg/L",51.3834,-117.4504,"River/Stream"
"9098",2011-12-12,"BC08NE0001",1.02,0.0047,0.106,"mg/L",49.0161,-117.6039,"River/Stream"
"9099",2011-12-12,"BC08NE0029",1.34,0.0071,0.0094,"mg/L",49.0031,-117.6167,"River/Stream"
"9100",2011-12-12,"BC08NF0001",0.9,0.002,0.104,"mg/L",50.8856,-116.0431,"River/Stream"
"9101",2011-12-12,"BC08NH0005",1.36,0.0065,0.177,"mg/L",49.1169,-116.5794,"River/Stream"
"9102",2011-12-12,"BC08NN0021",1.52,0.0015,0.15,"mg/L",49.0197,-118.4747,"River/Stream"
"9103",2011-12-12,"SA05JM0014",12.2,0.248,0.363,"mg/L",50.4839,-101.5431,"River/Stream"
"9104",2011-12-13,"BC08GA0010",1.32,0.0081,0.0968,"mg/L",50.058,-123.099,"River/Stream"
"9105",2011-12-13,"BC08LE0004",2.07,0.0414,0.0597,"mg/L",50.6914,-119.3289,"River/Stream"
"9106",2011-12-13,"BC08NK0003",0.69,0.0044,0.962,"mg/L",49.1797,-115.167,"River/Stream"
"9107",2011-12-13,"BC08NK0004",0.5,0.003,1.43,"mg/L",49.6643,-114.9041,"River/Stream"
"9108",2011-12-13,"MA05KH0001",8.12,0.024,0.063,"mg/L",53.8417,-101.3344,"River/Stream"
"9109",2011-12-13,"SA05MD0002",16.8,0.095,0.464,"mg/L",51.5331,-101.8889,"River/Stream"
"9110",2011-12-14,"AL05EF0003",2.07,0.009,0.42,"mg/L",53.6014,-110.0083,"River/Stream"
"9111",2011-12-14,"BC08LC0005",1.92,0.004,0.0646,"mg/L",50.6848,-119.07,"River/Stream"
"9112",2011-12-14,"BC08NA0033",0.5,0.002,0.12,"mg/L",51.4192,-116.4378,"River/Stream"
"9113",2011-12-14,"BC08NL0005",0.81,0.0014,0.0667,"mg/L",49.0788,-119.7098,"River/Stream"
"9114",2011-12-14,"SA05FE0001",15.7,0.05,0.049,"mg/L",52.9403,-109.8733,"River/Stream"
"9115",2011-12-14,"SA05KH0002",18.5,0.075,0.075,"mg/L",53.6,-102.1167,"River/Stream"
"9116",2011-12-15,"AL06AD0001",16.1,0.045,0.162,"mg/L",54.3542,-110.2119,"River/Stream"
"9117",2011-12-15,"BC08MH0269",0.89,6e-04,0.213,"mg/L",49.2421,-122.5961,"River/Stream"
"9118",2011-12-15,"YT09AB0006",0.8,0.003,0.005,"mg/L",60.5792,-134.6865,"River/Stream"
"9119",2011-12-15,"YT09AB0008",1,0.0033,0.007,"mg/L",60.8353,-135.1803,"River/Stream"
"9120",2011-12-18,"YT09BC0021",0.8,0.0048,0.175,"mg/L",62.3751,-133.5437,"River/Stream"
"9121",2011-12-19,"BC08EF0001",2.4,0.007,0.076,"mg/L",54.6344,-128.4092,"River/Stream"
"9122",2011-12-19,"BC08HB0019",2.22,0.0056,0.0496,"mg/L",49.3011,-124.2756,"River/Stream"
"9123",2011-12-19,"BC08HD0004",3.49,0.0115,0.112,"mg/L",50.0267,-125.2967,"River/Stream"
