SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
QU02LB9001,2017-04-20 10:00,,0.006,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-04-20 10:00,,22,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2017-04-20 10:00,,54.3,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2017-04-20 10:00,,62,0.15,0.15,8241,µG/L,STRONTIUM TOTAL RECOVERABLE,STRONTIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,<,0.09,0.09,0.09,4753,MG/L,SULPHUR PARTICULATE,SOUFRE PARTICULAIRE,P
QU02LB9001,2017-04-20 10:00,,21,0.2,0.2,4755,NTU,TURBIDITY,TURBIDITÉ,P
QU02LB9001,2017-04-20 10:00,,0.271,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2017-04-20 10:00,,2.07,0.02,0.02,8244,µG/L,VANADIUM TOTAL RECOVERABLE,VANADIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.98,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2017-04-20 10:00,,4.7,0.2,0.2,8228,µG/L,ZINC TOTAL RECOVERABLE,ZINC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-07-24 09:55,,0.65,0.02,0.02,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
QU02LB9001,2017-07-24 09:55,,0.018,0.002,0.002,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
QU02LB9001,2017-07-24 09:55,,0.009,0.002,0.002,104254,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORUS TOTAL DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.49,0.02,0.02,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.022,0.002,0.002,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.01,0.002,0.002,104254,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORUS TOTAL DISSOUS,P
QU02LB9001,2017-05-10 09:50,,7.55,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2017-05-10 09:50,,1,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2017-05-10 09:50,,0.59,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-05-10 09:50,<,0.02,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-05-10 09:50,<,0.09,0.09,0.09,4753,MG/L,SULPHUR PARTICULATE,SOUFRE PARTICULAIRE,P
QU02LB9001,2017-05-10 09:50,,1.81,0.03,0.03,1328,NG/L,MERCURY DISSOLVED,MERCURE DISSOUS,P
QU02LB9001,2017-05-10 09:50,,4.33,0.03,0.03,109747,NG/L,MERCURY TOTAL,MERCURE TOTAL,P
QU02LB9001,2017-05-10 09:50,,27,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2017-05-10 09:50,,36.1,1.5,1.5,6207,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.04,0.01,0.01,6208,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.246,0.025,0.025,6209,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
QU02LB9001,2017-05-10 09:50,,12.1,0.07,0.07,6210,µG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.006,0.005,0.005,6214,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.226,0.015,0.015,6215,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.04,0.01,0.01,6216,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.95,0.06,0.06,6217,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
QU02LB9001,2017-05-10 09:50,,68.6,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.04,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.4,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2017-05-10 09:50,,1.98,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.23,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.507,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.078,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2017-05-10 09:50,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
QU02LB9001,2017-05-10 09:50,,54.1,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.364,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.61,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2017-05-10 09:50,,1230,3,3,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-05-10 09:50,,0.05,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,0.43,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,28.7,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-05-10 09:50,,0.02,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,2.5,0.02,0.02,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,0.57,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,2.2,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,1330,0.5,0.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,0.75,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,1.4,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,34.4,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,0.23,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,1.95,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,0.09,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-05-10 09:50,,0.009,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-05-10 09:50,,65.3,0.15,0.15,8241,µG/L,STRONTIUM TOTAL RECOVERABLE,STRONTIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,2.6,0.02,0.02,8244,µG/L,VANADIUM TOTAL RECOVERABLE,VANADIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,6.1,0.2,0.2,8228,µG/L,ZINC TOTAL RECOVERABLE,ZINC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-10 09:50,,0.02,0.003,0.003,962,MG/L N,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.66,0.06,0.06,8260,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
QU02LB9001,2017-05-10 09:50,,0.058,0.002,0.002,1043,MG/L P,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHATE DISSOUS,P
QU02LB9001,2017-05-10 09:50,,0.068,0.002,0.002,1044,MG/L P,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
QU02LB9001,2017-05-10 09:50,,0.022,0.002,0.002,1045,MG/L P,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORUS TOTAL DISSOUS,P
QU02LB9001,2017-05-10 09:50,,27,0.2,0.2,4755,NTU,TURBIDITY,TURBIDITÉ,P
QU02LB9001,2017-05-29 09:15,,6.98,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2017-05-29 09:15,,1.7,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2017-05-29 09:15,,0.43,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-05-29 09:15,,0.08,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-05-29 09:15,,0.12,0.09,0.09,4753,MG/L,SULPHUR PARTICULATE,SOUFRE PARTICULAIRE,P
QU02LB9001,2017-05-29 09:15,,1.71,0.03,0.03,1328,NG/L,MERCURY DISSOLVED,MERCURE DISSOUS,P
QU02LB9001,2017-05-29 09:15,,2.69,0.03,0.03,109747,NG/L,MERCURY TOTAL,MERCURE TOTAL,P
QU02LB9001,2017-05-29 09:15,,6,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2017-05-29 09:15,,44.2,1.5,1.5,6207,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.04,0.01,0.01,6208,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.264,0.025,0.025,6209,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
QU02LB9001,2017-05-29 09:15,,12.6,0.07,0.07,6210,µG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.005,0.005,0.005,6214,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.249,0.015,0.015,6215,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.03,0.01,0.01,6216,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.91,0.06,0.06,6217,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
QU02LB9001,2017-05-29 09:15,,81.1,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.05,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.4,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2017-05-29 09:15,,1.35,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.17,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.53,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.067,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2017-05-29 09:15,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
QU02LB9001,2017-05-29 09:15,,43.3,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.302,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2017-05-29 09:15,,1.06,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2017-05-29 09:15,,344,1.5,1.5,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-05-29 09:15,,0.04,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.36,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,16.7,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-05-29 09:15,,0.02,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.86,0.02,0.02,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.17,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,1.3,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,413,0.5,0.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.25,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.7,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,15.2,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.19,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.9,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.08,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-05-29 09:15,<,0.005,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-05-29 09:15,,0.84,0.02,0.02,8244,µG/L,VANADIUM TOTAL RECOVERABLE,VANADIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,2.1,0.2,0.2,8228,µG/L,ZINC TOTAL RECOVERABLE,ZINC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.018,0.003,0.003,962,MG/L N,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.44,0.06,0.06,8260,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.042,0.002,0.002,1043,MG/L P,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHATE DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.026,0.002,0.002,1044,MG/L P,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
QU02LB9001,2017-05-29 09:15,,0.013,0.002,0.002,1045,MG/L P,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORUS TOTAL DISSOUS,P
QU02LB9001,2017-05-29 09:15,,6,0.2,0.2,4755,NTU,TURBIDITY,TURBIDITÉ,P
QU02LB9001,2017-05-29 09:15,<,0.07,0.07,0.07,1716,MG/L,BROMIDE,BROMURE,P
QU02LB9001,2017-05-29 09:15,,3.72,0.03,0.03,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
QU02LB9001,2017-05-29 09:15,<,0.05,0.05,0.05,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
QU02LB9001,2017-05-29 09:15,,0.14,0.02,0.02,47600,MG/L,"NITROGEN, NITRATE","AZOTE, NITRATES",P
QU02LB9001,2017-05-29 09:15,,0.14,0.03,0.03,47601,MG/L,NITRATE AND NITRITE (AS N),NITRATES ET NITRITES (EN TANT QUE N),P
QU02LB9001,2017-05-29 09:15,<,0.006,0.006,0.006,47602,MG/L,NITROGEN NITRITE,AZOTE NITRITES,P
QU02LB9001,2017-05-29 09:15,<,0.07,0.07,0.07,47603,MG/L,PHOSPHATE (AS P),PHOSPHATE (EN TANT QUE P),P
QU02LB9001,2017-05-29 09:15,,4.52,0.04,0.04,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
QU02LB9001,2017-06-28 09:40,,8.78,0.01,0.01,109109,MG/L,CALCIUM DISSOLVED,CALCIUM DISSOUS,P
QU02LB9001,2017-06-28 09:40,,2.04,0.01,0.01,109111,MG/L,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.67,0.01,0.01,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
QU02LB9001,2017-06-28 09:40,,5.29,0.01,0.01,109113,MG/L,SILICA SOLUBLE REACTIVE,SILICE RÉACTIVE SOLUBLE,P
QU02LB9001,2017-06-28 09:40,,3.32,0.01,0.01,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
QU02LB9001,2017-06-28 09:40,<,0.07,0.07,0.07,1716,MG/L,BROMIDE,BROMURE,P
QU02LB9001,2017-06-28 09:40,,3.75,0.03,0.03,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
QU02LB9001,2017-06-28 09:40,<,0.05,0.05,0.05,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
QU02LB9001,2017-06-28 09:40,,4.37,0.04,0.04,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
QU02LB9001,2017-06-28 09:40,,6.54,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2017-06-28 09:40,,1.35,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2017-06-28 09:40,,0.25,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-06-28 09:40,,0.04,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-06-28 09:40,<,0.09,0.09,0.09,4753,MG/L,SULPHUR PARTICULATE,SOUFRE PARTICULAIRE,P
QU02LB9001,2017-06-28 09:40,,1.18,0.03,0.03,1328,NG/L,MERCURY DISSOLVED,MERCURE DISSOUS,P
QU02LB9001,2017-06-28 09:40,,1.95,0.03,0.03,109747,NG/L,MERCURY TOTAL,MERCURE TOTAL,P
QU02LB9001,2017-06-28 09:40,,5,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2017-06-28 09:40,,35.2,1.5,1.5,6207,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.04,0.01,0.01,6208,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.341,0.025,0.025,6209,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
QU02LB9001,2017-06-28 09:40,,13.1,0.07,0.07,6210,µG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.006,0.005,0.005,6214,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.254,0.015,0.015,6215,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.03,0.01,0.01,6216,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.96,0.06,0.06,6217,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
QU02LB9001,2017-06-28 09:40,,86.5,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.05,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.4,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2017-06-28 09:40,,1.35,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.2,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.623,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.07,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2017-06-28 09:40,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
QU02LB9001,2017-06-28 09:40,,46.5,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2017-06-28 09:40,,0.355,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2017-06-28 09:40,,1.02,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2017-06-28 09:40,,330,1.5,1.5,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-06-28 09:40,,0.05,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.43,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,17.2,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-06-28 09:40,,0.01,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.84,0.02,0.02,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.14,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,1.2,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,393,0.5,0.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.23,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.7,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,17.4,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.22,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.86,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-06-28 09:40,,0.08,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-06-28 09:40,<,0.005,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
