SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NB01AJ0008,2010-04-14 15:45,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,44.92,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-04-14 15:45, ,3.1,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NB01AJ0008,2010-04-14 15:45, ,3.3,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AJ0008,2010-04-14 15:45, ,6.69,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AJ0008,2010-04-14 15:45,<,0.4,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45,<,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,10,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AJ0008,2010-04-14 15:45, ,255.5,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AJ0008,2010-04-14 15:45, ,0.4,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,0.93,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AJ0008,2010-04-14 15:45, ,0.07,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,0.1,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,3.32,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-04-14 15:45, ,17,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,0.4,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,1.08,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AJ0008,2010-04-14 15:45, ,1.06,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NB01AJ0008,2010-04-14 15:45, ,13.01,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AJ0008,2010-04-14 15:45, ,103.6,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AJ0008,2010-04-14 15:45, ,8.28,,,10301,PH,PH,PH,P
NB01AJ0008,2010-04-14 15:45, ,7.32,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AJ0008,2010-04-14 15:45, ,0.013,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AJ0008,2010-04-14 15:45, ,0.9,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-04-14 15:45,<,0.1,,,100913,µG/L,SELENIUM EXTRACTABLE,SÉLÉNIUM EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45,<,0,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,3.63,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-04-14 15:45, ,257,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AJ0008,2010-04-14 15:45, ,273,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,8.87,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AJ0008,2010-04-14 15:45, ,7.11,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AJ0008,2010-04-14 15:45,<,0.1,,,100919,µG/L,THALLIUM EXTRACTABLE,THALLIUM EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45,<,0.1,,,100916,µG/L,TIN EXTRACTABLE,ÉTAIN EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,0.5,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,0.3,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AJ0008,2010-04-14 15:45, ,2.3,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AJ0008,2010-04-14 15:45, ,0.1,,,100894,µG/L,URANIUM EXTRACTABLE,URANIUM EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45, ,0.1,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AJ0008,2010-04-14 15:45,<,0.3,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,120.9,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AJ0008,2010-05-12 09:45, ,122.5,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AJ0008,2010-05-12 09:45, ,31,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,0.1,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,11,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,48.12,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-05-12 09:45, ,3.9,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AJ0008,2010-05-12 09:45, ,7.68,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AJ0008,2010-05-12 09:45,<,0.4,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,12,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AJ0008,2010-05-12 09:45, ,265,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AJ0008,2010-05-12 09:45, ,0.6,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,0.53,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AJ0008,2010-05-12 09:45, ,0.08,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,3.76,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-05-12 09:45, ,22,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,0.1,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,0.66,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AJ0008,2010-05-12 09:45, ,10.79,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AJ0008,2010-05-12 09:45, ,95.5,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AJ0008,2010-05-12 09:45, ,8.25,,,10301,PH,PH,PH,P
NB01AJ0008,2010-05-12 09:45, ,7.65,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AJ0008,2010-05-12 09:45, ,0.013,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AJ0008,2010-05-12 09:45, ,0.9,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,100913,µG/L,SELENIUM EXTRACTABLE,SÉLÉNIUM EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,4.33,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-05-12 09:45, ,277,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AJ0008,2010-05-12 09:45, ,310,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,7.89,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AJ0008,2010-05-12 09:45, ,9.34,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,100919,µG/L,THALLIUM EXTRACTABLE,THALLIUM EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45,<,0.1,,,100916,µG/L,TIN EXTRACTABLE,ÉTAIN EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,0.5,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,0.7,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AJ0008,2010-05-12 09:45, ,1,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AJ0008,2010-05-12 09:45, ,0.1,,,100894,µG/L,URANIUM EXTRACTABLE,URANIUM EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45, ,0.2,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AJ0008,2010-05-12 09:45,<,0.3,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,128.4,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AJ0008,2010-06-15 12:25, ,129.9,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AJ0008,2010-06-15 12:25, ,25,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,0.5,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,13,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,50.14,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-06-15 12:25, ,4.6,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AJ0008,2010-06-15 12:25, ,6.98,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AJ0008,2010-06-15 12:25,<,0.4,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,15,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AJ0008,2010-06-15 12:25, ,270,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AJ0008,2010-06-15 12:25, ,0.6,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,0.33,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AJ0008,2010-06-15 12:25, ,0.08,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,4.09,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-06-15 12:25, ,26,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,0.2,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,0.49,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AJ0008,2010-06-15 12:25, ,11.32,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AJ0008,2010-06-15 12:25, ,117.5,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AJ0008,2010-06-15 12:25, ,8.3,,,10301,PH,PH,PH,P
NB01AJ0008,2010-06-15 12:25, ,7.93,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AJ0008,2010-06-15 12:25, ,0.014,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AJ0008,2010-06-15 12:25, ,0.9,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,100913,µG/L,SELENIUM EXTRACTABLE,SÉLÉNIUM EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,4.28,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-06-15 12:25, ,287,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AJ0008,2010-06-15 12:25, ,340,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,7.03,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AJ0008,2010-06-15 12:25, ,15.81,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,100919,µG/L,THALLIUM EXTRACTABLE,THALLIUM EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25,<,0.1,,,100916,µG/L,TIN EXTRACTABLE,ÉTAIN EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,0.5,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,0.5,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AJ0008,2010-06-15 12:25, ,1.9,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AJ0008,2010-06-15 12:25, ,0.2,,,100894,µG/L,URANIUM EXTRACTABLE,URANIUM EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25, ,0.2,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AJ0008,2010-06-15 12:25,<,0.3,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,145.8,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AJ0008,2010-07-29 10:00, ,147.5,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AJ0008,2010-07-29 10:00, ,17,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00,<,0.1,,,110689,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,1,,,110690,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,14,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00,<,0.1,,,110692,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00,<,0.1,,,110694,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,55.67,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-07-29 10:00, ,5.2,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AJ0008,2010-07-29 10:00, ,8.64,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AJ0008,2010-07-29 10:00,<,0.4,,,110695,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,0.1,,,110696,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,16,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AJ0008,2010-07-29 10:00, ,319.2,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AJ0008,2010-07-29 10:00, ,0.6,,,110697,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,0.06,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AJ0008,2010-07-29 10:00, ,0.09,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00,<,0.1,,,110698,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,5.06,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-07-29 10:00, ,38,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00,<,0.1,,,110700,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,0.2,,,110701,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,0.33,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AJ0008,2010-07-29 10:00, ,9.25,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AJ0008,2010-07-29 10:00, ,107,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AJ0008,2010-07-29 10:00, ,8.27,,,10301,PH,PH,PH,P
NB01AJ0008,2010-07-29 10:00, ,7.93,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AJ0008,2010-07-29 10:00, ,0.023,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AJ0008,2010-07-29 10:00, ,1.27,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-07-29 10:00, ,0.1,,,100913,µG/L,SELENIUM EXTRACTABLE,SÉLÉNIUM EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,5.35,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-07-29 10:00, ,321,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AJ0008,2010-07-29 10:00, ,421,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,6.01,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AJ0008,2010-07-29 10:00, ,22.42,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AJ0008,2010-07-29 10:00,<,0.1,,,100919,µG/L,THALLIUM EXTRACTABLE,THALLIUM EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00,<,0.1,,,100916,µG/L,TIN EXTRACTABLE,ÉTAIN EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,0.4,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,0.7,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AJ0008,2010-07-29 10:00, ,4.9,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AJ0008,2010-07-29 10:00, ,0.2,,,100894,µG/L,URANIUM EXTRACTABLE,URANIUM EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00, ,0.2,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AJ0008,2010-07-29 10:00,<,0.3,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,125.3,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AJ0008,2010-09-02 16:00, ,126.9,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AJ0008,2010-09-02 16:00, ,19,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,0.05,,,111009,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,1.18,,,111008,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,14,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00,<,0.01,,,111007,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,0.02,,,111006,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,49.35,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AJ0008,2010-09-02 16:00, ,4.4,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AJ0008,2010-09-02 16:00, ,11.55,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AJ0008,2010-09-02 16:00, ,0.07,,,111005,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,0.06,,,111004,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,29,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AJ0008,2010-09-02 16:00, ,316.3,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AJ0008,2010-09-02 16:00, ,0.45,,,111003,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,0.06,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AJ0008,2010-09-02 16:00, ,0.08,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AJ0008,2010-09-02 16:00, ,0.05,,,111002,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
